"","Element ID","/Layer_1/Non-ponded Ag. Infiltration (+)(AF/year)"
"15861",15861,421.694262743906
"15862",15862,365.198169652944
"15863",15863,80.3722674973537
"15864",15864,317.483255015507
"15865",15865,176.601990994774
"15866",15866,226.438109661531
"15867",15867,83.7086286451553
"15868",15868,99.5020962498229
"15869",15869,127.816646486497
"15870",15870,359.496463415443
"15871",15871,414.306596443892
"15872",15872,119.18648502012
"15873",15873,212.42788156741
"15874",15874,156.653278075571
"15875",15875,229.317058112811
"15876",15876,160.023475659221
"15877",15877,330.816060265015
"15878",15878,1497.80468296932
"15879",15879,205.68264975047
"15880",15880,0
"15881",15881,0
"15882",15882,0
"15883",15883,230.411244632192
"15884",15884,331.203488074039
"15885",15885,248.82853943018
"15886",15886,0
"15887",15887,0
"15888",15888,1817.7953199914
"15889",15889,2324.93792616065
"15890",15890,2085.7979344964
"15891",15891,0
"15892",15892,0
"15893",15893,0
"15894",15894,0
"15895",15895,0
"15896",15896,0
"15897",15897,1944.08144206094
"15898",15898,4449.09026626823
"15899",15899,2185.3250072906
"15900",15900,2703.72579365037
"15901",15901,2304.89880881615
"15902",15902,3441.50788885255
"15903",15903,3334.53417292551
"15904",15904,3092.42118451786
"15905",15905,3519.79278419241
"15906",15906,3028.65512551609
"15907",15907,3055.41580705116
"15908",15908,3272.09342946349
"15909",15909,3055.04958935791
"15910",15910,4090.29121157481
"15911",15911,3020.11577804493
"15912",15912,2512.7908361581
"15913",15913,3087.10830722692
"15914",15914,2409.11457371538
"15915",15915,2543.69107082951
"15916",15916,1692.96060993175
"15917",15917,2186.07503964814
"15918",15918,1204.0950768938
"15919",15919,0
"15920",15920,0
"15921",15921,0
"15922",15922,604.247135235664
"15923",15923,0
"15924",15924,0
"15925",15925,0
"15926",15926,0
"15927",15927,1470.87417271997
"15928",15928,1302.23898021402
"15929",15929,1937.75287368451
"15930",15930,3862.48769463804
"15931",15931,2633.88390074424
"15932",15932,846.100517657521
"15933",15933,1265.57636616981
"15934",15934,905.555905108895
"15935",15935,1209.94270220532
"15936",15936,668.961826613009
"15937",15937,479.884427043854
"15938",15938,249.712245382019
"15939",15939,378.083827979728
"15940",15940,209.773556152067
"15941",15941,50.3749764924907
"15942",15942,66.8623467246481
"15943",15943,109.540019318524
"15944",15944,231.251526617916
"15945",15945,282.24357344094
"15946",15946,56.4809871914081
"15947",15947,66.6423498445119
"15948",15948,50.1450333166977
"15949",15949,54.0191443218229
"15950",15950,116.660084019768
"15951",15951,304.353250290018
"15952",15952,329.910787011022
"15953",15953,236.275242149208
"15954",15954,129.001749221011
"15955",15955,130.605220936005
"15956",15956,223.594966196091
"15957",15957,106.701741055053
"15958",15958,322.89592075033
"15959",15959,135.958635358894
"15960",15960,316.157514290048
"15961",15961,140.008761573388
"15962",15962,541.10863708477
"15963",15963,2696.2423434254
"15964",15964,2234.7039580456
"15965",15965,2062.99029283461
"15966",15966,2984.84248351235
"15967",15967,0
"15968",15968,0
"15969",15969,0
"15970",15970,0
"15971",15971,0
"15972",15972,2081.00617904822
"15973",15973,2782.69628363854
"15974",15974,905.269208472626
"15975",15975,4161.2712758419
"15976",15976,2105.19213720434
"15977",15977,1866.04000852233
"15978",15978,2639.38126051735
"15979",15979,2515.36405109249
"15980",15980,3082.10286204015
"15981",15981,3433.10199930771
"15982",15982,2883.23423158353
"15983",15983,2995.58352373075
"15984",15984,0
"15985",15985,0
"15986",15986,3262.23782860161
"15987",15987,750.327616325752
"15988",15988,2493.71716343513
"15989",15989,2420.28055394923
"15990",15990,787.606043400489
"15991",15991,1516.38004810898
"15992",15992,1468.33871301476
"15993",15993,1340.05658061633
"15994",15994,1286.90742015445
"15995",15995,1448.55691482022
"15996",15996,961.926246356748
"15997",15997,740.84382915644
"15998",15998,767.289304782234
"15999",15999,359.828659184075
"16000",16000,352.013329877113
"16001",16001,712.585278295044
"16002",16002,335.781299598685
"16003",16003,864.01859606009
"16004",16004,0
"16005",16005,0
"16006",16006,0
"16007",16007,0
"16008",16008,2069.9286762956
"16009",16009,4252.61194771411
"16010",16010,4905.14754096288
"16011",16011,1757.71912139088
"16012",16012,1420.00950097569
"16013",16013,1097.54771629781
"16014",16014,1030.94613830542
"16015",16015,1030.70829028081
"16016",16016,729.810866944073
"16017",16017,494.923249523742
"16018",16018,383.280257607655
"16019",16019,275.673706695763
"16020",16020,95.3432357557123
"16021",16021,111.49244478328
"16022",16022,0
"16023",16023,0
"16024",16024,0
"16025",16025,118.163959260169
"16026",16026,55.8579663591158
"16027",16027,49.5784948225495
"16028",16028,117.571620535317
"16029",16029,79.743762232996
"16030",16030,97.4317388916187
"16031",16031,159.111466203092
"16032",16032,136.602289565081
"16033",16033,254.702958222806
"16034",16034,250.157186188963
"16035",16035,105.263768926178
"16036",16036,62.2844139659283
"16037",16037,96.5013130722789
"16038",16038,237.428656264857
"16039",16039,444.605431332277
"16040",16040,142.151439166656
"16041",16041,426.683656184182
"16042",16042,612.142746156788
"16043",16043,736.075689366363
"16044",16044,3225.02203246268
"16045",16045,3545.70656191607
"16046",16046,1445.63928349676
"16047",16047,2415.65041254372
"16048",16048,0
"16049",16049,2837.6604663499
"16050",16050,3883.0442096733
"16051",16051,2947.26556151328
"16052",16052,3626.63648919063
"16053",16053,3787.62135943706
"16054",16054,0
"16055",16055,0
"16056",16056,2298.48165946289
"16057",16057,1893.76201824908
"16058",16058,2067.94070667361
"16059",16059,2058.9043632371
"16060",16060,2652.57297468566
"16061",16061,1922.53515943009
"16062",16062,1966.66647579881
"16063",16063,2131.13902266365
"16064",16064,1009.62870593947
"16065",16065,1768.02108640742
"16066",16066,2607.75230093985
"16067",16067,2469.55881876237
"16068",16068,1816.64998764487
"16069",16069,662.259784116817
"16070",16070,1305.45434874921
"16071",16071,1357.13988745357
"16072",16072,1175.61475955174
"16073",16073,931.660235583049
"16074",16074,1062.96918821322
"16075",16075,568.341785949341
"16076",16076,956.319525189169
"16077",16077,829.600942864792
"16078",16078,967.934570720741
"16079",16079,627.03782221321
"16080",16080,553.819704120505
"16081",16081,364.129124631586
"16082",16082,687.164178406919
"16083",16083,1159.52913588846
"16084",16084,633.135029136967
"16085",16085,905.352669665606
"16086",16086,395.463340448761
"16087",16087,1906.7365227873
"16088",16088,443.165506206979
"16089",16089,1239.77590077318
"16090",16090,237.437695041667
"16091",16091,0
"16092",16092,0
"16093",16093,0
"16094",16094,0
"16095",16095,2197.11814043416
"16096",16096,2267.50914473648
"16097",16097,2919.45720946579
"16098",16098,2092.22674015151
"16099",16099,903.692158288757
"16100",16100,1872.36806592065
"16101",16101,856.557113937994
"16102",16102,539.042299754827
"16103",16103,94.6975696010087
"16104",16104,123.432490460831
"16105",16105,203.893724532012
"16106",16106,512.752754931479
"16107",16107,143.650957582891
"16108",16108,81.0917751830497
"16109",16109,73.7851965913048
"16110",16110,223.799109652071
"16111",16111,191.025074619925
"16112",16112,100.817503386696
"16113",16113,234.712653978963
"16114",16114,69.521084046372
"16115",16115,93.3897328231133
"16116",16116,121.037133756703
"16117",16117,1236.55017751743
"16118",16118,821.262665487509
"16119",16119,52.8968040188223
"16120",16120,30.637001411116
"16121",16121,83.592925331756
"16122",16122,95.9079950157565
"16123",16123,122.150140427444
"16124",16124,135.562345599088
"16125",16125,20.2267096441569
"16126",16126,168.392328271496
"16127",16127,342.934489392918
"16128",16128,64.1486789084642
"16129",16129,115.30292198142
"16130",16130,91.6552922651089
"16131",16131,147.410902010121
"16132",16132,172.425160479272
"16133",16133,451.021538938684
"16134",16134,610.420064946581
"16135",16135,1152.80219122246
"16136",16136,2428.06797067203
"16137",16137,3221.34741764543
"16138",16138,1998.26814121006
"16139",16139,2900.63059990295
"16140",16140,2932.26839703011
"16141",16141,2617.30984795537
"16142",16142,1848.64927077348
"16143",16143,2613.63057886553
"16144",16144,1498.5645434188
"16145",16145,1418.95936766924
"16146",16146,1708.34055702026
"16147",16147,0
"16148",16148,0
"16149",16149,0
"16150",16150,0
"16151",16151,0
"16152",16152,1111.84923183531
"16153",16153,1316.45998429028
"16154",16154,2318.0769316145
"16155",16155,1531.96110299639
"16156",16156,2479.43471894068
"16157",16157,1798.43935239363
"16158",16158,2012.51441326566
"16159",16159,1375.79825407484
"16160",16160,1408.29982292466
"16161",16161,346.751721608177
"16162",16162,888.574774803881
"16163",16163,598.780438853802
"16164",16164,1129.18256041885
"16165",16165,711.63471753412
"16166",16166,1224.88154169493
"16167",16167,986.513472909254
"16168",16168,1439.40311832518
"16169",16169,1508.93367646866
"16170",16170,393.679591921536
"16171",16171,457.118975039218
"16172",16172,464.394496126308
"16173",16173,573.943883048501
"16174",16174,770.271307538703
"16175",16175,818.846293934469
"16176",16176,770.637152058996
"16177",16177,1282.35889025937
"16178",16178,1056.18559387074
"16179",16179,742.734848141325
"16180",16180,628.303018269661
"16181",16181,593.124735450228
"16182",16182,551.539544710322
"16183",16183,381.881138718739
"16184",16184,922.902391429782
"16185",16185,1063.71542754151
"16186",16186,1034.728906654
"16187",16187,808.106267420071
"16188",16188,667.816828320014
"16189",16189,612.346779312226
"16190",16190,245.708954788693
"16191",16191,369.499302035441
"16192",16192,325.260239682034
"16193",16193,750.150146260036
"16194",16194,411.301187825717
"16195",16195,0
"16196",16196,0
"16197",16197,420.258931710892
"16198",16198,1140.44155993834
"16199",16199,0
"16200",16200,0
"16201",16201,0
"16202",16202,0
"16203",16203,0
"16204",16204,0
"16205",16205,0
"16206",16206,2074.36712703278
"16207",16207,3370.37147449975
"16208",16208,1736.88202312252
"16209",16209,2074.64932119484
"16210",16210,1086.43222945991
"16211",16211,1866.41117000974
"16212",16212,887.892173835239
"16213",16213,492.038147936436
"16214",16214,947.352952629455
"16215",16215,232.860206900308
"16216",16216,151.509391829207
"16217",16217,403.741365614121
"16218",16218,428.27711340065
"16219",16219,484.064938852451
"16220",16220,488.721909805514
"16221",16221,629.207804814399
"16222",16222,262.057661031896
"16223",16223,150.547014320087
"16224",16224,185.052731741336
"16225",16225,263.035339789003
"16226",16226,277.734780595627
"16227",16227,100.000419521016
"16228",16228,72.2286581741239
"16229",16229,601.080270074416
"16230",16230,95.8352889009973
"16231",16231,571.378613646997
"16232",16232,608.077101774455
"16233",16233,429.313954906716
"16234",16234,1200.06512402765
"16235",16235,700.81136054568
"16236",16236,59.1630794172358
"16237",16237,60.6254846187093
"16238",16238,4.56934892755694
"16239",16239,172.412894169652
"16240",16240,230.045833419561
"16241",16241,244.803359563177
"16242",16242,138.936239264878
"16243",16243,287.778260049267
"16244",16244,1426.36096324646
"16245",16245,414.498725829182
"16246",16246,82.8765970656042
"16247",16247,166.342710395171
"16248",16248,375.313653891924
"16249",16249,1422.41831313134
"16250",16250,1632.9491788173
"16251",16251,2520.12939748922
"16252",16252,1489.91821685989
"16253",16253,802.890196771465
"16254",16254,1968.35933480854
"16255",16255,1902.44297115637
"16256",16256,1941.99344481534
"16257",16257,1218.8731934843
"16258",16258,886.10798257302
"16259",16259,497.29526558842
"16260",16260,788.889040099365
"16261",16261,933.908190480177
"16262",16262,0
"16263",16263,0
"16264",16264,423.380568763196
"16265",16265,0
"16266",16266,203.951796056877
"16267",16267,364.028905657825
"16268",16268,695.598354205825
"16269",16269,400.811843799895
"16270",16270,417.44227724549
"16271",16271,398.577405713348
"16272",16272,1064.9332320812
"16273",16273,1176.77918499892
"16274",16274,626.976670850309
"16275",16275,1357.75039439588
"16276",16276,701.43827892518
"16277",16277,1037.26858454665
"16278",16278,1173.46179305163
"16279",16279,395.846638551153
"16280",16280,506.525161726401
"16281",16281,575.154819929146
"16282",16282,647.165693577373
"16283",16283,366.514466432529
"16284",16284,732.400628470488
"16285",16285,1000.06932022116
"16286",16286,1677.40865177586
"16287",16287,1235.59607571729
"16288",16288,688.356627639962
"16289",16289,1103.02136364881
"16290",16290,927.041902286052
"16291",16291,965.02349610972
"16292",16292,230.26015323521
"16293",16293,748.908174839074
"16294",16294,341.43614058579
"16295",16295,669.623894157338
"16296",16296,212.486394858418
"16297",16297,867.427355175478
"16298",16298,621.646548065499
"16299",16299,639.327793561095
"16300",16300,606.855596042739
"16301",16301,0
"16302",16302,0
"16303",16303,0
"16304",16304,0
"16305",16305,0
"16306",16306,513.851720911441
"16307",16307,408.713953334655
"16308",16308,0
"16309",16309,106.659636404337
"16310",16310,272.543018287831
"16311",16311,0
"16312",16312,551.599764690978
"16313",16313,271.663426725988
"16314",16314,337.843590430715
"16315",16315,451.305104266155
"16316",16316,760.475798275602
"16317",16317,799.220723158671
"16318",16318,390.643093255913
"16319",16319,808.091101052925
"16320",16320,515.365864915172
"16321",16321,734.636070262918
"16322",16322,0
"16323",16323,0
"16324",16324,0
"16325",16325,0
"16326",16326,649.366709582694
"16327",16327,157.342837793639
"16328",16328,732.980633198888
"16329",16329,405.902828268465
"16330",16330,0
"16331",16331,0
"16332",16332,0
"16333",16333,0
"16334",16334,0
"16335",16335,1399.43427170628
"16336",16336,3005.59296794304
"16337",16337,919.887438238335
"16338",16338,2566.71381658423
"16339",16339,762.26685100095
"16340",16340,1720.57828297191
"16341",16341,1332.96657073719
"16342",16342,1543.39745170112
"16343",16343,1051.72192531005
"16344",16344,1271.68711473009
"16345",16345,507.584107477293
"16346",16346,546.515259222169
"16347",16347,582.842822731992
"16348",16348,538.559939950006
"16349",16349,590.270932305381
"16350",16350,520.065082263579
"16351",16351,433.844300298706
"16352",16352,414.525959842693
"16353",16353,150.73770142452
"16354",16354,239.959566427476
"16355",16355,357.414571001336
"16356",16356,263.681088909583
"16357",16357,85.8289901865875
"16358",16358,366.913523422833
"16359",16359,116.246311853218
"16360",16360,134.578257842056
"16361",16361,96.7228351053061
"16362",16362,410.374669503463
"16363",16363,430.243847075391
"16364",16364,409.511264647687
"16365",16365,72.0470089696231
"16366",16366,515.070401089433
"16367",16367,152.910548914849
"16368",16368,504.528236528411
"16369",16369,625.640537160442
"16370",16370,390.092496819035
"16371",16371,20.3217165976345
"16372",16372,226.700961948976
"16373",16373,153.163083346863
"16374",16374,407.676292156043
"16375",16375,1495.04663813331
"16376",16376,1331.43838765382
"16377",16377,1612.1943217076
"16378",16378,1030.55421190256
"16379",16379,425.791647958859
"16380",16380,967.342406059648
"16381",16381,1488.35423034581
"16382",16382,1840.27301867459
"16383",16383,1176.34861299331
"16384",16384,1008.10282406827
"16385",16385,578.709184343661
"16386",16386,496.92896824973
"16387",16387,169.245299029182
"16388",16388,337.346726394053
"16389",16389,935.624721746
"16390",16390,410.920593948602
"16391",16391,67.8654217796396
"16392",16392,270.401388497997
"16393",16393,0
"16394",16394,0
"16395",16395,462.350113947076
"16396",16396,177.092836608002
"16397",16397,316.365343947138
"16398",16398,102.81688705881
"16399",16399,271.440862490117
"16400",16400,438.907533838146
"16401",16401,471.469678022384
"16402",16402,346.267180040675
"16403",16403,164.731917880606
"16404",16404,408.362264132127
"16405",16405,179.346707636661
"16406",16406,367.342489906669
"16407",16407,708.712425530898
"16408",16408,362.136067715685
"16409",16409,164.610867379803
"16410",16410,514.928205346424
"16411",16411,557.554689383346
"16412",16412,481.089615485565
"16413",16413,293.466988694459
"16414",16414,719.789921390053
"16415",16415,920.079737183853
"16416",16416,795.328032643013
"16417",16417,840.149641675515
"16418",16418,177.966490423097
"16419",16419,369.67452904358
"16420",16420,382.539447265515
"16421",16421,140.260529657651
"16422",16422,419.449957597072
"16423",16423,1138.94185705438
"16424",16424,490.856746289723
"16425",16425,1159.09817534317
"16426",16426,837.495636342893
"16427",16427,764.268277037006
"16428",16428,655.633255538128
"16429",16429,1049.90981976363
"16430",16430,789.331900456068
"16431",16431,794.801995079332
"16432",16432,557.435926887677
"16433",16433,426.753465125247
"16434",16434,507.243039843566
"16435",16435,192.340090748266
"16436",16436,348.327292378575
"16437",16437,1262.65377703196
"16438",16438,1287.70333064932
"16439",16439,624.403830564939
"16440",16440,1350.65659074783
"16441",16441,0
"16442",16442,0
"16443",16443,0
"16444",16444,0
"16445",16445,0
"16446",16446,0
"16447",16447,1432.12519061434
"16448",16448,929.369951576321
"16449",16449,0
"16450",16450,0
"16451",16451,787.005734544825
"16452",16452,0
"16453",16453,510.88962906409
"16454",16454,993.168656605928
"16455",16455,479.489639996822
"16456",16456,325.931867292076
"16457",16457,711.119777442084
"16458",16458,27.3963853107148
"16459",16459,454.889106762905
"16460",16460,144.158065618502
"16461",16461,239.853788981212
"16462",16462,887.91103149246
"16463",16463,717.441766276147
"16464",16464,797.812806723272
"16465",16465,0
"16466",16466,0
"16467",16467,0
"16468",16468,0
"16469",16469,0
"16470",16470,0
"16471",16471,0
"16472",16472,0
"16473",16473,0
"16474",16474,0
"16475",16475,1217.06410980247
"16476",16476,2525.13458864471
"16477",16477,2247.81303771491
"16478",16478,4174.29184451722
"16479",16479,2677.04084852733
"16480",16480,1854.28756985281
"16481",16481,1688.12513385296
"16482",16482,1831.57214373684
"16483",16483,1502.87153484988
"16484",16484,1248.92991923518
"16485",16485,314.938957400111
"16486",16486,541.082203824001
"16487",16487,1462.56398193509
"16488",16488,705.655431379303
"16489",16489,403.449175717507
"16490",16490,447.528975763869
"16491",16491,187.571961196763
"16492",16492,165.522324885155
"16493",16493,113.74700319657
"16494",16494,221.263941597465
"16495",16495,384.335809814765
"16496",16496,493.702611321664
"16497",16497,0
"16498",16498,159.532414249738
"16499",16499,190.012824415434
"16500",16500,222.183057993487
"16501",16501,105.164196335167
"16502",16502,631.539356471442
"16503",16503,713.382957652457
"16504",16504,484.394765893376
"16505",16505,771.641058070742
"16506",16506,850.582950886418
"16507",16507,280.011393505021
"16508",16508,101.177663458775
"16509",16509,502.199494591954
"16510",16510,1240.84136809707
"16511",16511,589.171848927306
"16512",16512,539.755718720746
"16513",16513,1374.14053088615
"16514",16514,1108.99657533165
"16515",16515,977.675160080296
"16516",16516,1068.11092876683
"16517",16517,1069.16750658314
"16518",16518,758.316847784173
"16519",16519,447.84840329342
"16520",16520,575.321527127682
"16521",16521,910.909935469109
"16522",16522,498.836412811687
"16523",16523,460.170644194324
"16524",16524,159.989957789681
"16525",16525,571.820197705327
"16526",16526,371.506674426049
"16527",16527,342.465868585152
"16528",16528,344.453476112275
"16529",16529,654.724983840315
"16530",16530,396.920366581414
"16531",16531,462.811039462808
"16532",16532,355.6126484355
"16533",16533,450.135070186335
"16534",16534,31.2704465443417
"16535",16535,127.829856936962
"16536",16536,772.8473886986
"16537",16537,612.846585218118
"16538",16538,563.05804498848
"16539",16539,366.276644002445
"16540",16540,694.321813655782
"16541",16541,534.389818696334
"16542",16542,689.939685417864
"16543",16543,531.348983710388
"16544",16544,354.980942045312
"16545",16545,186.537330214197
"16546",16546,181.9214412602
"16547",16547,814.328868518445
"16548",16548,550.619688643227
"16549",16549,423.093506498064
"16550",16550,652.572144699584
"16551",16551,436.755762698479
"16552",16552,588.958336849518
"16553",16553,246.345464141198
"16554",16554,610.250191973319
"16555",16555,824.134855106303
"16556",16556,207.800523524396
"16557",16557,438.953997089356
"16558",16558,823.59695051607
"16559",16559,1606.95215035826
"16560",16560,1669.69015312719
"16561",16561,1484.66320176949
"16562",16562,1802.29093137391
"16563",16563,582.449128128408
"16564",16564,1929.86502897493
"16565",16565,0
"16566",16566,0
"16567",16567,404.331634155542
"16568",16568,146.065695285269
"16569",16569,461.370933231584
"16570",16570,477.969601383874
"16571",16571,556.877665041622
"16572",16572,168.123896489475
"16573",16573,615.746281521778
"16574",16574,292.341627666798
"16575",16575,1259.65386160168
"16576",16576,1518.0129889536
"16577",16577,703.32628379031
"16578",16578,1649.3457536616
"16579",16579,1998.31816008351
"16580",16580,1466.04813406653
"16581",16581,1164.92501934618
"16582",16582,0
"16583",16583,1495.42378650509
"16584",16584,1205.2679592167
"16585",16585,687.013128845042
"16586",16586,638.461873120523
"16587",16587,2238.14641828439
"16588",16588,1262.94434400895
"16589",16589,1849.35575634827
"16590",16590,1866.6331585189
"16591",16591,804.241830332295
"16592",16592,645.764878488483
"16593",16593,292.011976578376
"16594",16594,1218.55738170578
"16595",16595,1349.20251801729
"16596",16596,981.174910536766
"16597",16597,952.820886988447
"16598",16598,1050.08943330187
"16599",16599,508.877883476981
"16600",16600,1347.24833750657
"16601",16601,0
"16602",16602,0
"16603",16603,0
"16604",16604,855.85741433902
"16605",16605,4408.11669484603
"16606",16606,3309.84560141411
"16607",16607,3756.66119999823
"16608",16608,3630.90978763638
"16609",16609,1192.32899755842
"16610",16610,419.346573063138
"16611",16611,1781.10837111952
"16612",16612,1732.59806132433
"16613",16613,1576.50101778557
"16614",16614,511.072061812064
"16615",16615,172.701083724077
"16616",16616,267.530623790066
"16617",16617,420.585552438846
"16618",16618,31.4016604160597
"16619",16619,318.063027281534
"16620",16620,579.356236180339
"16621",16621,403.602561018776
"16622",16622,539.177655420652
"16623",16623,45.2378756920727
"16624",16624,45.106345005972
"16625",16625,111.000194215935
"16626",16626,178.866280611869
"16627",16627,77.1233656629145
"16628",16628,200.877659365761
"16629",16629,21.5878661462398
"16630",16630,89.9266421114966
"16631",16631,177.647288748608
"16632",16632,182.141777439943
"16633",16633,187.268554668321
"16634",16634,0
"16635",16635,52.8334546895117
"16636",16636,0
"16637",16637,27.8436115625833
"16638",16638,0
"16639",16639,85.8636279156268
"16640",16640,574.895317939124
"16641",16641,1225.43423457176
"16642",16642,995.931235528113
"16643",16643,641.305112353722
"16644",16644,734.935037005294
"16645",16645,863.542697489296
"16646",16646,271.127324217464
"16647",16647,293.612047666509
"16648",16648,105.295002987487
"16649",16649,10.2737508179811
"16650",16650,998.140260963447
"16651",16651,282.573245618318
"16652",16652,546.392702580962
"16653",16653,64.8707102941156
"16654",16654,158.598041855234
"16655",16655,344.65125726252
"16656",16656,71.0589524698604
"16657",16657,440.262368035713
"16658",16658,450.296156822334
"16659",16659,245.820534872057
"16660",16660,46.156470409338
"16661",16661,10.2251439620435
"16662",16662,16.2199747126048
"16663",16663,278.819647304364
"16664",16664,182.513965448247
"16665",16665,472.61907112599
"16666",16666,950.354690755642
"16667",16667,687.652846087064
"16668",16668,710.89417943522
"16669",16669,764.33890040967
"16670",16670,1316.66853745561
"16671",16671,1410.29632593954
"16672",16672,0
"16673",16673,0
"16674",16674,780.78833883838
"16675",16675,792.531799669531
"16676",16676,955.169955606183
"16677",16677,568.192397444749
"16678",16678,1307.68543001803
"16679",16679,1237.72091029695
"16680",16680,279.724850596789
"16681",16681,1103.0251907658
"16682",16682,1551.74283305018
"16683",16683,2635.39969685406
"16684",16684,1824.04548400664
"16685",16685,2128.84380724381
"16686",16686,2921.80942105386
"16687",16687,2437.52512806673
"16688",16688,1205.11142838941
"16689",16689,858.213818012076
"16690",16690,0
"16691",16691,0
"16692",16692,0
"16693",16693,0
"16694",16694,0
"16695",16695,0
"16696",16696,0
"16697",16697,0
"16698",16698,0
"16699",16699,728.524853399577
"16700",16700,676.439691018745
"16701",16701,1778.11567291151
"16702",16702,2813.96393879402
"16703",16703,2737.01398595437
"16704",16704,2699.74804104524
"16705",16705,3400.82573309852
"16706",16706,2053.1112726776
"16707",16707,2253.58237232914
"16708",16708,3621.25025227373
"16709",16709,2605.7090936175
"16710",16710,2546.54285669753
"16711",16711,1487.65388742158
"16712",16712,1767.20706452014
"16713",16713,764.290212720383
"16714",16714,695.52262308961
"16715",16715,1356.63051393119
"16716",16716,1543.91476575915
"16717",16717,0
"16718",16718,0
"16719",16719,0
"16720",16720,675.750595355638
"16721",16721,0
"16722",16722,4562.01455548862
"16723",16723,3067.76734077564
"16724",16724,1384.64832232435
"16725",16725,999.669840093119
"16726",16726,664.714101685325
"16727",16727,397.063689240361
"16728",16728,371.803374747985
"16729",16729,483.078260335727
"16730",16730,416.009183231261
"16731",16731,677.486198311561
"16732",16732,746.986069961548
"16733",16733,626.20061881762
"16734",16734,306.856215062031
"16735",16735,108.522521838621
"16736",16736,232.089232236719
"16737",16737,10.9525391853735
"16738",16738,24.4251111881884
"16739",16739,45.3061521592173
"16740",16740,197.558297118059
"16741",16741,154.344166862962
"16742",16742,449.846649768392
"16743",16743,302.986729333904
"16744",16744,127.402678978925
"16745",16745,607.69981238374
"16746",16746,328.110705100256
"16747",16747,259.40702181961
"16748",16748,261.038489449763
"16749",16749,411.52214239763
"16750",16750,281.400937480309
"16751",16751,229.2420367601
"16752",16752,99.4314264968359
"16753",16753,408.366302792076
"16754",16754,389.063290978104
"16755",16755,193.58552186065
"16756",16756,46.0439756992517
"16757",16757,705.455950950561
"16758",16758,608.713077276612
"16759",16759,59.8839009034058
"16760",16760,620.30790743554
"16761",16761,835.985356620553
"16762",16762,220.258297970731
"16763",16763,377.135328426425
"16764",16764,470.843709442773
"16765",16765,107.227203031198
"16766",16766,20.918143523794
"16767",16767,966.528207205656
"16768",16768,788.780462867641
"16769",16769,590.392728353248
"16770",16770,784.725574329321
"16771",16771,712.706948627666
"16772",16772,400.637228648713
"16773",16773,337.042364873924
"16774",16774,414.792818393864
"16775",16775,635.165662864306
"16776",16776,273.876862896783
"16777",16777,101.585247770207
"16778",16778,253.850301368888
"16779",16779,17.4377932260794
"16780",16780,30.8751222943743
"16781",16781,191.696163123299
"16782",16782,30.5297986165814
"16783",16783,201.190075509387
"16784",16784,193.810940646885
"16785",16785,0
"16786",16786,62.9363363280429
"16787",16787,182.358342597268
"16788",16788,250.426094030207
"16789",16789,136.898732919313
"16790",16790,540.382174572448
"16791",16791,647.840673316682
"16792",16792,333.564887139186
"16793",16793,1026.28459242947
"16794",16794,1347.55526352027
"16795",16795,1948.0786148143
"16796",16796,2060.80528130632
"16797",16797,0
"16798",16798,0
"16799",16799,917.615995776787
"16800",16800,1785.7701719303
"16801",16801,2330.5941099349
"16802",16802,1730.55183820677
"16803",16803,2810.97738846688
"16804",16804,2622.39315366146
"16805",16805,0
"16806",16806,0
"16807",16807,0
"16808",16808,3962.11467002108
"16809",16809,2926.37990686805
"16810",16810,1419.25225406507
"16811",16811,1861.35461985409
"16812",16812,1227.83316530744
"16813",16813,1853.92564662957
"16814",16814,2376.80333731401
"16815",16815,2264.16601899297
"16816",16816,2188.88236731905
"16817",16817,2664.55993954137
"16818",16818,2623.96876600225
"16819",16819,3488.57805412124
"16820",16820,3694.50833359332
"16821",16821,1330.56702718854
"16822",16822,1726.76221521192
"16823",16823,1200.60295001687
"16824",16824,2161.31099024228
"16825",16825,1509.68698895389
"16826",16826,1521.97470656739
"16827",16827,1473.6687919364
"16828",16828,2268.36376858058
"16829",16829,2353.99908259379
"16830",16830,3124.98258358717
"16831",16831,0
"16832",16832,0
"16833",16833,0
"16834",16834,2478.46763140664
"16835",16835,2528.33667495096
"16836",16836,0
"16837",16837,0
"16838",16838,0
"16839",16839,1258.69067203367
"16840",16840,869.609760886365
"16841",16841,491.930676920136
"16842",16842,338.40750397518
"16843",16843,250.34920393709
"16844",16844,119.403487660875
"16845",16845,212.865261356622
"16846",16846,266.848184198103
"16847",16847,344.217429574101
"16848",16848,134.662761538423
"16849",16849,160.830001715684
"16850",16850,57.806026338131
"16851",16851,187.326487344301
"16852",16852,21.4335047551216
"16853",16853,75.1393040297443
"16854",16854,439.735363281119
"16855",16855,112.55844402239
"16856",16856,0
"16857",16857,120.673729248242
"16858",16858,0
"16859",16859,162.265490058435
"16860",16860,119.613598400026
"16861",16861,56.7735449173463
"16862",16862,39.8260758713931
"16863",16863,204.442044688915
"16864",16864,861.279006284713
"16865",16865,255.594361617248
"16866",16866,373.657192556611
"16867",16867,443.948125767122
"16868",16868,500.452338739056
"16869",16869,979.705230592519
"16870",16870,388.103937873895
"16871",16871,212.227298296398
"16872",16872,339.537913463044
"16873",16873,297.494985317062
"16874",16874,314.104431347981
"16875",16875,232.87291890837
"16876",16876,503.085712909661
"16877",16877,420.913521439871
"16878",16878,680.256080435933
"16879",16879,229.37421146456
