"","Element ID","/Layer_1/Native&Riparian Veg. Percolation (-)(AF/year)"
"10828",10828,5.64690290447251
"10829",10829,7.34342834826327
"10830",10830,10.0629453203484
"10831",10831,1.20290619822419
"10832",10832,38.8855053193591
"10833",10833,0
"10834",10834,0
"10835",10835,0
"10836",10836,89.7700366783115
"10837",10837,0
"10838",10838,0
"10839",10839,62.7907324225867
"10840",10840,79.7587209446196
"10841",10841,0
"10842",10842,31.5677670481187
"10843",10843,17.1635491884347
"10844",10844,21.2725595701984
"10845",10845,27.8920880272744
"10846",10846,145.030505933867
"10847",10847,120.83583464948
"10848",10848,97.1823477867946
"10849",10849,241.595387782353
"10850",10850,186.928091177757
"10851",10851,71.8037826009167
"10852",10852,162.030369444924
"10853",10853,132.666729414561
"10854",10854,0
"10855",10855,117.987453877608
"10856",10856,177.16860831312
"10857",10857,299.738810811704
"10858",10858,192.387675971142
"10859",10859,347.742607192949
"10860",10860,24.5151451088972
"10861",10861,40.2536283344496
"10862",10862,20.6589855448565
"10863",10863,25.8592904549267
"10864",10864,41.4061149422844
"10865",10865,9.61646238504139
"10866",10866,17.0286329636918
"10867",10867,19.4795825848123
"10868",10868,19.3725360990619
"10869",10869,3.28521871026917
"10870",10870,1.22264354209626
"10871",10871,2.38094639334872
"10872",10872,1.11974939200527
"10873",10873,6.88253839472563
"10874",10874,5.84901603422412
"10875",10875,0.0201062295605274
"10876",10876,0.368771305450352
"10877",10877,20.7957147977252
"10878",10878,21.9767814854451
"10879",10879,47.3205185029023
"10880",10880,13.9959914355573
"10881",10881,5.89694955889137
"10882",10882,2.32310538362063
"10883",10883,21.3093956025808
"10884",10884,6.90252204353494
"10885",10885,2.09308751881782
"10886",10886,16.6986386024078
"10887",10887,4.68465593389264
"10888",10888,3.52257896588515
"10889",10889,23.4641621442679
"10890",10890,24.1770122582669
"10891",10891,22.7365776530742
"10892",10892,22.6717520227124
"10893",10893,5.33103570752497
"10894",10894,3.10750930126121
"10895",10895,0.308844134648324
"10896",10896,0.113545496780841
"10897",10897,0.399954069942497
"10898",10898,0.639934982353636
"10899",10899,0.0153241296392046
"10900",10900,1.20822064755131
"10901",10901,11.7060353717992
"10902",10902,15.0514594904439
"10903",10903,6.33412243613408
"10904",10904,0.449900522323384
"10905",10905,0
"10906",10906,0
"10907",10907,0
"10908",10908,0.691005792181379
"10909",10909,0
"10910",10910,0
"10911",10911,0
"10912",10912,61.5356110858115
"10913",10913,0
"10914",10914,22.4163327563779
"10915",10915,0
"10916",10916,0
"10917",10917,0
"10918",10918,0
"10919",10919,0
"10920",10920,0
"10921",10921,0
"10922",10922,0
"10923",10923,0.866276501984926
"10924",10924,0
"10925",10925,0
"10926",10926,0
"10927",10927,0
"10928",10928,0
"10929",10929,0
"10930",10930,0
"10931",10931,0
"10932",10932,0
"10933",10933,18.365565645354
"10934",10934,9.7479694407536
"10935",10935,9.08069103643033
"10936",10936,7.32737102068862
"10937",10937,14.1230806901274
"10938",10938,10.3636621589364
"10939",10939,6.26512319003956
"10940",10940,0
"10941",10941,0
"10942",10942,0
"10943",10943,0
"10944",10944,0
"10945",10945,0
"10946",10946,0
"10947",10947,0
"10948",10948,137.994701884892
"10949",10949,107.858140242326
"10950",10950,74.3843550109022
"10951",10951,93.1311193609748
"10952",10952,54.2591004640061
"10953",10953,38.1500637879429
"10954",10954,67.0902656983733
"10955",10955,35.4875390058407
"10956",10956,39.4601948756591
"10957",10957,21.3679985151314
"10958",10958,4.33419753996881
"10959",10959,5.96861597960859
"10960",10960,65.5548595576962
"10961",10961,6.66964284690893
"10962",10962,6.5748792432993
"10963",10963,35.1716621416107
"10964",10964,56.1870682693941
"10965",10965,150.125081471445
"10966",10966,85.6743560958737
"10967",10967,51.0570552989552
"10968",10968,0
"10969",10969,0
"10970",10970,323.191377297988
"10971",10971,286.398447998822
"10972",10972,0
"10973",10973,0
"10974",10974,0
"10975",10975,167.814384637573
"10976",10976,107.447548076219
"10977",10977,0
"10978",10978,0
"10979",10979,386.28700149102
"10980",10980,189.417326471785
"10981",10981,6.48871766411955
"10982",10982,8.63153857711564
"10983",10983,13.2448005478122
"10984",10984,340.946165814475
"10985",10985,39.3301124651025
"10986",10986,32.3321542031269
"10987",10987,12.2428233128283
"10988",10988,10.8666859300782
"10989",10989,15.286362453395
"10990",10990,13.9598067307003
"10991",10991,11.4586477328908
"10992",10992,10.6854165204409
"10993",10993,0.74695318422409
"10994",10994,2.83195639965983
"10995",10995,1.57347730006708
"10996",10996,0.534520362364977
"10997",10997,0.155807060873175
"10998",10998,0.737591017936812
"10999",10999,0.0486246381052985
"11000",11000,0.223722405353558
"11001",11001,1.01525934837822
"11002",11002,0.230165412289535
"11003",11003,1.53450737530745
"11004",11004,28.1858985723605
"11005",11005,52.0666507843862
"11006",11006,4.96921002738251
"11007",11007,6.73127885763625
"11008",11008,24.2363425873253
"11009",11009,8.03716070463395
"11010",11010,10.6791454934951
"11011",11011,2.56465025494948
"11012",11012,2.86251149910579
"11013",11013,11.4991017489853
"11014",11014,15.2227547086846
"11015",11015,16.3959592585313
"11016",11016,7.16724969568369
"11017",11017,3.39946103004503
"11018",11018,6.60160677505267
"11019",11019,2.10166662017793
"11020",11020,2.32410978437106
"11021",11021,0.242897916722413
"11022",11022,5.08769230537459
"11023",11023,0.612484861001796
"11024",11024,0.711498960196081
"11025",11025,1.46634416159262
"11026",11026,5.96178788548692
"11027",11027,7.91995461826919
"11028",11028,9.93316123321731
"11029",11029,9.96495873763586
"11030",11030,18.4398926708534
"11031",11031,0
"11032",11032,19.6298598442392
"11033",11033,44.5819845800184
"11034",11034,11.7090449797466
"11035",11035,57.1097212900451
"11036",11036,0
"11037",11037,30.3847598722844
"11038",11038,36.0645678438762
"11039",11039,34.8224069517381
"11040",11040,0
"11041",11041,0
"11042",11042,0
"11043",11043,0
"11044",11044,0
"11045",11045,0
"11046",11046,0
"11047",11047,0
"11048",11048,0
"11049",11049,0
"11050",11050,0
"11051",11051,0
"11052",11052,0
"11053",11053,0.681834864461465
"11054",11054,0.145706023553848
"11055",11055,10.8008282597699
"11056",11056,0
"11057",11057,0
"11058",11058,0
"11059",11059,0
"11060",11060,0
"11061",11061,0
"11062",11062,0
"11063",11063,0
"11064",11064,0
"11065",11065,0
"11066",11066,0
"11067",11067,33.1437681178222
"11068",11068,41.2967674604693
"11069",11069,21.5264593957825
"11070",11070,15.8230433434584
"11071",11071,37.677546256134
"11072",11072,31.604877893722
"11073",11073,10.0499517993475
"11074",11074,8.51574671108943
"11075",11075,52.8184222630127
"11076",11076,22.8710942518283
"11077",11077,15.6653246888075
"11078",11078,57.0609881821565
"11079",11079,12.2738398266008
"11080",11080,32.2178142017674
"11081",11081,109.717939742501
"11082",11082,15.767662423591
"11083",11083,67.6223729373356
"11084",11084,84.2019730781384
"11085",11085,40.0755850873551
"11086",11086,16.1902054852042
"11087",11087,104.746444417955
"11088",11088,28.6896064368923
"11089",11089,5.07279809700601
"11090",11090,0
"11091",11091,0
"11092",11092,0
"11093",11093,7.74429352812056
"11094",11094,0.674556144771914
"11095",11095,7.28855559003497
"11096",11096,0
"11097",11097,0
"11098",11098,371.490566771695
"11099",11099,0
"11100",11100,0
"11101",11101,0
"11102",11102,0
"11103",11103,458.812860572875
"11104",11104,641.831000995427
"11105",11105,166.146212753984
"11106",11106,169.453607902699
"11107",11107,278.425577386688
"11108",11108,15.3507275724385
"11109",11109,111.221174553697
"11110",11110,343.59999303213
"11111",11111,150.08546469992
"11112",11112,18.2330029511897
"11113",11113,11.4522137479707
"11114",11114,10.0521237264231
"11115",11115,13.195966019685
"11116",11116,17.2201069988556
"11117",11117,21.6915476347169
"11118",11118,1.02947366207978
"11119",11119,0.947112662033784
"11120",11120,0.00246707450679883
"11121",11121,0.532567812296864
"11122",11122,0.000321340159391898
"11123",11123,0.000148262877471316
"11124",11124,9.957877111909e-06
"11125",11125,0.0175386602856821
"11126",11126,0.723972476466808
"11127",11127,0.495596340725634
"11128",11128,1.1059654532617
"11129",11129,0.494105148735851
"11130",11130,1.09745283547245
"11131",11131,3.33629184511004
"11132",11132,4.51674750912278
"11133",11133,4.96315540834721
"11134",11134,25.6644146145872
"11135",11135,15.2334373576103
"11136",11136,5.62906966632616
"11137",11137,6.88617750843497
"11138",11138,1.84283900487824
"11139",11139,0.0111635342625106
"11140",11140,4.35078667213498
"11141",11141,4.48392661134159
"11142",11142,1.25505378036502
"11143",11143,0.171816463196875
"11144",11144,0.0167199629632676
"11145",11145,0.0198273334756771
"11146",11146,0.921991330010263
"11147",11147,0.00740778859360185
"11148",11148,1.93616095942387
"11149",11149,2.37604518823639
"11150",11150,6.8581365377065
"11151",11151,2.47639420657866
"11152",11152,0.19476291133238
"11153",11153,0.153820309756547
"11154",11154,0.173929606856668
"11155",11155,0.0272778982632317
"11156",11156,0.0617450698972289
"11157",11157,0
"11158",11158,0
"11159",11159,0
"11160",11160,18.2886034585052
"11161",11161,60.8169062311507
"11162",11162,11.3733116891641
"11163",11163,0.635080812941489
"11164",11164,2.31456293932105
"11165",11165,2.10606758994843
"11166",11166,16.7100605713038
"11167",11167,0
"11168",11168,0
"11169",11169,0
"11170",11170,0
"11171",11171,0
"11172",11172,0
"11173",11173,0
"11174",11174,0
"11175",11175,0
"11176",11176,0
"11177",11177,0
"11178",11178,0
"11179",11179,0
"11180",11180,0
"11181",11181,0
"11182",11182,0
"11183",11183,0
"11184",11184,0
"11185",11185,0
"11186",11186,0
"11187",11187,0
"11188",11188,0
"11189",11189,44.8410417853374
"11190",11190,33.0175083587426
"11191",11191,0
"11192",11192,44.3153381585445
"11193",11193,28.2847461852788
"11194",11194,36.2870083027404
"11195",11195,14.1497657348178
"11196",11196,7.53135880370624
"11197",11197,0
"11198",11198,14.2462089437039
"11199",11199,0.897008406059524
"11200",11200,13.1147559904586
"11201",11201,16.3517561747743
"11202",11202,19.886464171773
"11203",11203,61.9824528969389
"11204",11204,184.247481758651
"11205",11205,8.79376134164576
"11206",11206,23.0100703755038
"11207",11207,36.8591246537587
"11208",11208,16.394708062496
"11209",11209,8.46000020383887
"11210",11210,30.5269800667141
"11211",11211,42.6596770488318
"11212",11212,57.1984817041054
"11213",11213,149.898575533073
"11214",11214,195.898934588678
"11215",11215,106.049342329591
"11216",11216,132.124324595758
"11217",11217,20.0700847064509
"11218",11218,36.3323626620471
"11219",11219,63.5928497437543
"11220",11220,172.816469860405
"11221",11221,512.840984306921
"11222",11222,1091.32207178327
"11223",11223,0
"11224",11224,0
"11225",11225,1.25291176960379
"11226",11226,264.937978555208
"11227",11227,22.0003012492334
"11228",11228,830.099854860034
"11229",11229,860.321647389766
"11230",11230,492.965600777895
"11231",11231,45.6522359300376
"11232",11232,149.552568795934
"11233",11233,0
"11234",11234,360.608365844461
"11235",11235,569.693255050108
"11236",11236,671.000365429462
"11237",11237,223.603347149372
"11238",11238,159.800807270066
"11239",11239,250.77277235569
"11240",11240,268.311212708047
"11241",11241,278.473830744081
"11242",11242,124.854200014552
"11243",11243,3.33328411594231e-06
"11244",11244,6.08799562719585
"11245",11245,9.04207863588477
"11246",11246,3.36925074404776
"11247",11247,8.27994555696963
"11248",11248,2.42525186724746
"11249",11249,4.66228390239886
"11250",11250,4.01319669444678
"11251",11251,0.284421997606242
"11252",11252,0.398072259384573
"11253",11253,2.79672443214321e-09
"11254",11254,0
"11255",11255,0.37845784944737
"11256",11256,0.151598101834977
"11257",11257,0.00740266354400635
"11258",11258,2.09946339036369e-06
"11259",11259,0.426480807277318
"11260",11260,0.000207659499864197
"11261",11261,0.227906023956794
"11262",11262,0.556010373153931
"11263",11263,0.547871101037628
"11264",11264,0.246056006143635
"11265",11265,4.14436560195374
"11266",11266,7.57701180131621
"11267",11267,8.5157482972867
"11268",11268,2.23230962257916
"11269",11269,5.24710628645915
"11270",11270,5.06596165852176
"11271",11271,2.10953649575469
"11272",11272,0.527723087004457
"11273",11273,0.227214228575318
"11274",11274,0.0310756492567491
"11275",11275,0.0308102053792333
"11276",11276,0.00144243929515532
"11277",11277,0.0067109899193564
"11278",11278,0.0735199195934668
"11279",11279,21.2830939771912
"11280",11280,0.856619721661373
"11281",11281,20.8525435708795
"11282",11282,19.3021025721707
"11283",11283,0.03899475860164
"11284",11284,1.44225372732102
"11285",11285,0.274414703928542
"11286",11286,0
"11287",11287,0
"11288",11288,0
"11289",11289,0
"11290",11290,0
"11291",11291,0
"11292",11292,0
"11293",11293,0
"11294",11294,0.00661850534829123
"11295",11295,0.235048723221606
"11296",11296,0
"11297",11297,0
"11298",11298,0
"11299",11299,0
"11300",11300,0
"11301",11301,0
"11302",11302,0
"11303",11303,0
"11304",11304,0
"11305",11305,0
"11306",11306,0
"11307",11307,0
"11308",11308,0
"11309",11309,0
"11310",11310,0
"11311",11311,0
"11312",11312,0
"11313",11313,0
"11314",11314,0
"11315",11315,0
"11316",11316,0
"11317",11317,0
"11318",11318,0
"11319",11319,0
"11320",11320,41.4022299499856
"11321",11321,42.0687095110134
"11322",11322,9.6364197116916
"11323",11323,10.8546627830023
"11324",11324,24.1117750559587
"11325",11325,12.1191068184461
"11326",11326,22.7553105999197
"11327",11327,13.9175406886384
"11328",11328,8.7205190534316
"11329",11329,18.9500867085187
"11330",11330,97.7914279323487
"11331",11331,91.3204836528248
"11332",11332,59.9126941279766
"11333",11333,45.2824595664562
"11334",11334,47.6041135952597
"11335",11335,107.374102603973
"11336",11336,32.2726433128583
"11337",11337,19.0186521006162
"11338",11338,94.0157143091969
"11339",11339,106.407327518002
"11340",11340,98.6256546687552
"11341",11341,99.7030121857331
"11342",11342,125.112848750443
"11343",11343,173.273340134057
"11344",11344,36.064731493179
"11345",11345,266.505449787721
"11346",11346,452.17329951435
"11347",11347,65.2016480068905
"11348",11348,0
"11349",11349,0
"11350",11350,225.216363211559
"11351",11351,1544.54579558435
"11352",11352,1258.95642086156
"11353",11353,1109.75457882042
"11354",11354,624.530779424143
"11355",11355,393.4136085508
"11356",11356,349.30114014263
"11357",11357,255.75909479294
"11358",11358,25.8114708983876
"11359",11359,982.357032810713
"11360",11360,148.585096708682
"11361",11361,338.498555275638
"11362",11362,752.702659987137
"11363",11363,770.634383376214
"11364",11364,157.195077987181
"11365",11365,149.199808516515
"11366",11366,333.642630717003
"11367",11367,355.897909280172
"11368",11368,262.514393685831
"11369",11369,225.813529477756
"11370",11370,215.659802727603
"11371",11371,5.96955833562079
"11372",11372,2.89783513627935
"11373",11373,1.24131948203906
"11374",11374,3.37047237757581
"11375",11375,0.297075839233631
"11376",11376,0.0797057858703272
"11377",11377,3.47386494941217
"11378",11378,0.837781676244435
"11379",11379,1.22142245796526
"11380",11380,0.609705253438298
"11381",11381,6.48247397625851e-08
"11382",11382,0
"11383",11383,0.257343239066931
"11384",11384,0.222080095888978
"11385",11385,1.10414977463222
"11386",11386,0.673605089621533
"11387",11387,5.57160442314671
"11388",11388,1.89066798449926
"11389",11389,1.48741781361627
"11390",11390,0.501406349047779
"11391",11391,0.54315019863012
"11392",11392,3.46233132660108
"11393",11393,4.74560409167423
"11394",11394,0.0301315075971141
"11395",11395,0.0307678464974422
"11396",11396,0.0320669674461956
"11397",11397,0.0247793906171509
"11398",11398,0.0167996692157039
"11399",11399,0.025572283646128
"11400",11400,0.000311440582026657
"11401",11401,6.17340268598418e-05
"11402",11402,0.00308298171079079
"11403",11403,0.00411781353323271
"11404",11404,0.000169124656041142
"11405",11405,0.00435949956378119
"11406",11406,0.110424619304973
"11407",11407,1.27925924717226
"11408",11408,0.0370427989161118
"11409",11409,0.0763669376738187
"11410",11410,0.0174838872393706
"11411",11411,1.70570442349995
"11412",11412,0.194352032389134
"11413",11413,0.147014503477396
"11414",11414,0
"11415",11415,0
"11416",11416,0
"11417",11417,0
"11418",11418,0
"11419",11419,0
"11420",11420,0
"11421",11421,0
"11422",11422,0
"11423",11423,0
"11424",11424,0
"11425",11425,0
"11426",11426,0
"11427",11427,0
"11428",11428,0
"11429",11429,0
"11430",11430,0
"11431",11431,0
"11432",11432,0
"11433",11433,0
"11434",11434,0
"11435",11435,0
"11436",11436,0
"11437",11437,0
"11438",11438,0
"11439",11439,0
"11440",11440,1.67732610721484
"11441",11441,0
"11442",11442,0
"11443",11443,0
"11444",11444,9.6612847115719
"11445",11445,5.09911763558611
"11446",11446,22.765828929052
"11447",11447,6.77200604943049
"11448",11448,18.755599457215
"11449",11449,24.1422665104361
"11450",11450,48.2196937252165
"11451",11451,18.83687223517
"11452",11452,28.3893006674326
"11453",11453,50.3557042903406
"11454",11454,69.8335834934357
"11455",11455,45.5238424724559
"11456",11456,52.9223305994183
"11457",11457,8.00326337574807
"11458",11458,79.5128415296452
"11459",11459,99.1845225738383
"11460",11460,82.5300344135188
"11461",11461,298.5958654105
"11462",11462,58.6180477821758
"11463",11463,227.122284996037
"11464",11464,320.756629471188
"11465",11465,383.61321616606
"11466",11466,173.94577514561
"11467",11467,141.490262678925
"11468",11468,699.808619404342
"11469",11469,260.797873689819
"11470",11470,113.423662198122
"11471",11471,273.311215088206
"11472",11472,151.887528950772
"11473",11473,35.8038561895613
"11474",11474,0
"11475",11475,75.0167639357104
"11476",11476,1597.65976310238
"11477",11477,1208.31442648575
"11478",11478,1428.14114067581
"11479",11479,1407.69585760142
"11480",11480,1577.7672482997
"11481",11481,1397.85058088271
"11482",11482,778.429574203035
"11483",11483,341.63415765466
"11484",11484,1174.84232551536
"11485",11485,1024.5922878996
"11486",11486,116.788554731688
"11487",11487,556.164822542751
"11488",11488,1133.02618866747
"11489",11489,794.609788911863
"11490",11490,500.086054779072
"11491",11491,181.617572127864
"11492",11492,228.64468729158
"11493",11493,75.6455870258949
"11494",11494,294.887255491466
"11495",11495,398.346134266953
"11496",11496,2.85988922252124
"11497",11497,4.79344093814605
"11498",11498,0.935744676049767
"11499",11499,0.408054336810641
"11500",11500,0.200076740991255
"11501",11501,0.114816527184815
"11502",11502,0.0681830736216612
"11503",11503,0.0172403977804115
"11504",11504,0.0875145234947163
"11505",11505,0.184194364728075
"11506",11506,0.0629151453574429
"11507",11507,0.024064779977633
"11508",11508,0.0129370623265546
"11509",11509,1.47382974549471
"11510",11510,0.341134975514341
"11511",11511,0.140631105736076
"11512",11512,0.0378198859887929
"11513",11513,0.109164211127673
"11514",11514,1.96526896135788
"11515",11515,0.873143020827092
"11516",11516,5.68786013244294
"11517",11517,6.83613910776259
"11518",11518,2.13576127942975
"11519",11519,0.218392860577467
"11520",11520,1.85582825639798
"11521",11521,8.69225159677698
"11522",11522,2.03861597296763
"11523",11523,0.0198570702900225
"11524",11524,0.000258941376472062
"11525",11525,0.000690883950179795
"11526",11526,0.00154852449797997
"11527",11527,0.00125505118071775
"11528",11528,0.00090422779092588
"11529",11529,0.000728766750552467
"11530",11530,0.000472112369742869
"11531",11531,0.150785044079524
"11532",11532,0.228509924454232
"11533",11533,8.08792396661626e-05
"11534",11534,0.17967871589223
"11535",11535,0.130811854528157
"11536",11536,0.00694025111993822
"11537",11537,0.0468885138467357
"11538",11538,0.091693767196123
"11539",11539,0.170089254207377
"11540",11540,0.084929534805408
"11541",11541,0.0155530411898628
"11542",11542,1.73405473291731
"11543",11543,1.82386297063907
"11544",11544,0.0894592200398044
"11545",11545,0.0477979997308828
"11546",11546,0
"11547",11547,0
"11548",11548,0
"11549",11549,0
"11550",11550,0
"11551",11551,0
"11552",11552,0
"11553",11553,0
"11554",11554,0
"11555",11555,0
"11556",11556,0
"11557",11557,0
"11558",11558,0
"11559",11559,0
"11560",11560,0
"11561",11561,0
"11562",11562,0
"11563",11563,0
"11564",11564,0
"11565",11565,0
"11566",11566,0
"11567",11567,0
"11568",11568,0
"11569",11569,5.16912786515382
"11570",11570,26.0976773587339
"11571",11571,9.76710512438508
"11572",11572,68.5581907342814
"11573",11573,35.1091752073169
"11574",11574,4.44462106506504
"11575",11575,27.5792916225517
"11576",11576,8.56880353009596
"11577",11577,25.0044175447084
"11578",11578,7.10758836530397
"11579",11579,0
"11580",11580,11.2034944182208
"11581",11581,20.570720889663
"11582",11582,15.4010027452504
"11583",11583,0
"11584",11584,17.0170632574731
"11585",11585,10.1534982706632
"11586",11586,30.3204339945158
"11587",11587,57.8021793027161
"11588",11588,104.585711789889
"11589",11589,303.576648548579
"11590",11590,315.046635622443
"11591",11591,193.307090921507
"11592",11592,389.941052898163
"11593",11593,137.745915398786
"11594",11594,187.073210247116
"11595",11595,285.041807932835
"11596",11596,299.625662339925
"11597",11597,323.819686621922
"11598",11598,400.831154623742
"11599",11599,353.418913052301
"11600",11600,0
"11601",11601,204.492500676766
"11602",11602,45.773506785904
"11603",11603,73.4421223811474
"11604",11604,1606.90200176913
"11605",11605,1260.35095672413
"11606",11606,1370.4618145249
"11607",11607,1163.17243572746
"11608",11608,641.546925938772
"11609",11609,95.1635116263796
"11610",11610,1200.90664578218
"11611",11611,1067.0108965122
"11612",11612,1276.34947555705
"11613",11613,1099.71546520065
"11614",11614,1403.79817380212
"11615",11615,1149.93998725676
"11616",11616,257.815634853801
"11617",11617,147.645560297469
"11618",11618,1562.85418580421
"11619",11619,494.391588356328
"11620",11620,216.623367211225
"11621",11621,250.028615945252
"11622",11622,105.634191993318
"11623",11623,57.4956054562179
"11624",11624,228.30673710187
"11625",11625,111.497115963192
"11626",11626,304.432635063008
"11627",11627,2.49704367492209
"11628",11628,0.484310766420995
"11629",11629,0.033406976448933
"11630",11630,0.0443633589748754
"11631",11631,0.0163405604967468
"11632",11632,0.00310870065608146
"11633",11633,0.00303568844911061
"11634",11634,0.0879851881346339
"11635",11635,0.00798877805456918
"11636",11636,0.000442542428648066
"11637",11637,19.5254597207953
"11638",11638,21.4377239627602
"11639",11639,20.0717229818678
"11640",11640,16.9875746574426
"11641",11641,19.9784628356595
"11642",11642,6.45801180220772
"11643",11643,1.95075629377935
"11644",11644,25.515253898036
"11645",11645,2.9111451948419
"11646",11646,8.26811967786652
"11647",11647,8.21932754684981
"11648",11648,2.63899386810494
"11649",11649,1.62523304844272
"11650",11650,1.95444012120676
"11651",11651,1.01755212842587
"11652",11652,0.327867807796885
"11653",11653,0.00118762921303187
"11654",11654,0.00641651015145147
"11655",11655,1.40036568760601
"11656",11656,0.553685466716541
"11657",11657,1.52926110454049
"11658",11658,1.37864410945038
"11659",11659,0.606138709865482
"11660",11660,0.00104850575334544
"11661",11661,0.314627954391357
"11662",11662,0.280300689831435
"11663",11663,0.39362748927031
"11664",11664,0.808178992051654
"11665",11665,0.238805145919646
"11666",11666,2.23424731934146
"11667",11667,0.521697009428499
"11668",11668,0.611151490333408
"11669",11669,2.26928076212499
"11670",11670,0.0241782130182259
"11671",11671,0.00732549871175057
"11672",11672,0.0317454430380319
"11673",11673,0.0136457409179623
"11674",11674,0.0411821533051469
"11675",11675,0.0176238689394801
"11676",11676,1.61980057069412
"11677",11677,0.805642421222238
"11678",11678,0.108700141773486
"11679",11679,0
"11680",11680,0
"11681",11681,0
"11682",11682,33.0023298113664
"11683",11683,6.83722699335444
"11684",11684,0
"11685",11685,53.2573660628731
"11686",11686,0
"11687",11687,0
"11688",11688,0
"11689",11689,0
"11690",11690,0
"11691",11691,0
"11692",11692,0
"11693",11693,0
"11694",11694,0
"11695",11695,0
"11696",11696,12.9546344788554
"11697",11697,20.5122001180855
"11698",11698,29.5615815003519
"11699",11699,0.233654345455961
"11700",11700,8.66745967768423
"11701",11701,9.91521730172779
"11702",11702,9.87024392322647
"11703",11703,27.508072990166
"11704",11704,12.1086146961239
"11705",11705,18.5996478419376
"11706",11706,15.2679476812627
"11707",11707,18.2041322914882
"11708",11708,4.28935756061379
"11709",11709,0
"11710",11710,0
"11711",11711,0
"11712",11712,0
"11713",11713,0
"11714",11714,5.05156025197345
"11715",11715,42.1757489156424
"11716",11716,40.8074761410483
"11717",11717,78.3864792819242
"11718",11718,175.012601094164
"11719",11719,359.109655149128
"11720",11720,305.594454394521
"11721",11721,284.085871503726
"11722",11722,130.780249359997
"11723",11723,60.832444488134
"11724",11724,125.768384109611
"11725",11725,514.575378397979
"11726",11726,456.779212339822
"11727",11727,167.743969265266
"11728",11728,11.7164504309459
"11729",11729,0
"11730",11730,68.8391402725808
"11731",11731,1189.38756197762
"11732",11732,1691.39803765068
"11733",11733,1472.23621116234
"11734",11734,1443.29106695212
"11735",11735,69.4131698111755
"11736",11736,986.405860686477
"11737",11737,323.948478029433
"11738",11738,190.52433021009
"11739",11739,929.810928401292
"11740",11740,657.589679086454
"11741",11741,519.828967690128
"11742",11742,229.555829637651
"11743",11743,713.868623175119
"11744",11744,1369.78516885318
"11745",11745,1307.01547190176
"11746",11746,145.629353658354
"11747",11747,813.185727875209
"11748",11748,22.0882367255966
"11749",11749,41.6497351154809
"11750",11750,94.7586643462551
"11751",11751,193.496005870864
"11752",11752,209.887383421821
"11753",11753,93.1364233957705
"11754",11754,72.7522555239869
"11755",11755,155.563209260646
"11756",11756,126.957757993687
"11757",11757,94.3252438307975
"11758",11758,332.526622764506
"11759",11759,2.0296788370902
"11760",11760,0.334929006096745
"11761",11761,0.926219736346524
"11762",11762,0.977395371986527
"11763",11763,0.0575873526474244
"11764",11764,0.0476298413212026
"11765",11765,0.121452496878846
"11766",11766,0.00313195533568912
"11767",11767,0.000582266800411094
"11768",11768,0.0879694751268924
"11769",11769,0.0152714674178359
"11770",11770,5.99979885836653
"11771",11771,23.9633770295584
"11772",11772,16.1062692119583
"11773",11773,17.0093617939027
"11774",11774,30.2255698199199
"11775",11775,31.4856100264018
"11776",11776,33.7936566073589
"11777",11777,18.1047636449037
"11778",11778,44.1976445434983
"11779",11779,46.1998397890955
"11780",11780,39.1219914852459
"11781",11781,16.0500460635335
"11782",11782,25.286379158943
"11783",11783,7.45515871027692
"11784",11784,3.3280594866411
"11785",11785,0.313353307597931
"11786",11786,0.123268669297955
"11787",11787,0.388747284135686
"11788",11788,0.000535241424938166
"11789",11789,0.00209603725398629
"11790",11790,1.72521914905648
"11791",11791,0.0805677903260269
"11792",11792,0.0384681435405001
"11793",11793,3.10267529593415
"11794",11794,4.86982694393233
"11795",11795,0.652204008349676
"11796",11796,4.37496190531499
"11797",11797,0.468384495687402
"11798",11798,3.48262388388296
"11799",11799,2.91848793986282
"11800",11800,12.2870392021318
"11801",11801,0.147227748320451
"11802",11802,0.0983970275601862
"11803",11803,0.0431876179513591
"11804",11804,0.960930470761024
"11805",11805,0.997715920266053
"11806",11806,1.35431153664728
"11807",11807,0.954612495259122
"11808",11808,0.0827648827959205
"11809",11809,1.19357657292825
"11810",11810,0.622498716064357
"11811",11811,0.790755342221412
"11812",11812,15.045493979376
"11813",11813,0.670402069320972
"11814",11814,1.24191802023995
"11815",11815,0.307480751666828
"11816",11816,1.8807680640247
"11817",11817,4.42017405660177
"11818",11818,1.33586124873797
"11819",11819,53.9022061825485
"11820",11820,70.2821826549028
"11821",11821,57.9523952238767
"11822",11822,0
"11823",11823,0
"11824",11824,0
"11825",11825,0
"11826",11826,0
"11827",11827,0
"11828",11828,0
"11829",11829,4.18208170195716
"11830",11830,1.91734980535379
"11831",11831,2.58245148895366
"11832",11832,17.5135527563005
"11833",11833,11.9663069824736
"11834",11834,12.1344243349096
"11835",11835,6.07936419919503
"11836",11836,3.38039143923328
"11837",11837,6.04119767345609
"11838",11838,0
"11839",11839,0
"11840",11840,0
"11841",11841,7.65956114952918
"11842",11842,9.25321737777054
"11843",11843,16.237750168712
"11844",11844,7.52575817404772
"11845",11845,0
"11846",11846,0
"11847",11847,0
"11848",11848,0
"11849",11849,15.1679117211239
"11850",11850,19.418770959473
"11851",11851,88.3796225582875
"11852",11852,47.8503443166125
"11853",11853,102.513795614053
"11854",11854,158.578807183456
"11855",11855,270.609937785648
"11856",11856,376.45695584996
