"","Element ID","/Layer_1/Native&Riparian Veg. Runoff(AF/year)"
"9120",9120,36.1984587766545
"9121",9121,17.1977464992538
"9122",9122,0
"9123",9123,0.168848912027894
"9124",9124,1.02394427387308
"9125",9125,3.59555499723512
"9126",9126,0.89103148027304
"9127",9127,0.774192680277566
"9128",9128,0.688666260141836
"9129",9129,1.37241036084099
"9130",9130,0.127357958517397
"9131",9131,3.36006372091481
"9132",9132,3.71216759598467
"9133",9133,0.0568131594441393
"9134",9134,2.99128795262854
"9135",9135,0.65953159484945
"9136",9136,0.908960981526144
"9137",9137,1.12187041494825
"9138",9138,0
"9139",9139,11.0995674175245
"9140",9140,5.41544149302202
"9141",9141,15.8017743133697
"9142",9142,40.445459946698
"9143",9143,70.4726404294964
"9144",9144,120.320423773758
"9145",9145,2.01513352630668
"9146",9146,5.11572475174694
"9147",9147,0.167723924050264
"9148",9148,11.0610794653371
"9149",9149,77.2817829871417
"9150",9150,50.4286878024003
"9151",9151,9.15104746564454
"9152",9152,5.21988218825361
"9153",9153,88.7333682007249
"9154",9154,61.9472133902647
"9155",9155,103.937914960473
"9156",9156,157.136626587887
"9157",9157,158.414228714313
"9158",9158,194.773717275787
"9159",9159,211.934987060373
"9160",9160,211.652797980585
"9161",9161,160.134712222584
"9162",9162,0
"9163",9163,0
"9164",9164,0
"9165",9165,0
"9166",9166,755.020099317006
"9167",9167,494.574402913718
"9168",9168,554.425454893093
"9169",9169,80.8446904691962
"9170",9170,1.36735388250569
"9171",9171,1.75740354592248
"9172",9172,4.37198585812155
"9173",9173,3.36605200179138
"9174",9174,0.690948748705159
"9175",9175,2.60600308586978
"9176",9176,2.32898294452627
"9177",9177,94.3033696166113
"9178",9178,99.3257067057522
"9179",9179,13.0748743183161
"9180",9180,10.034619457584
"9181",9181,8.09619047575357
"9182",9182,3.18240273269446
"9183",9183,1.90539974717806
"9184",9184,1.14867019755278
"9185",9185,0.69728839916432
"9186",9186,3.31806465186242
"9187",9187,1.1922540786691
"9188",9188,0
"9189",9189,0
"9190",9190,0
"9191",9191,0
"9192",9192,0
"9193",9193,0
"9194",9194,39.3400781098739
"9195",9195,31.6595140630921
"9196",9196,15.8895122430493
"9197",9197,12.2771621517047
"9198",9198,7.39949118132909
"9199",9199,0.282822232725417
"9200",9200,20.5139392254077
"9201",9201,0.0852301016959878
"9202",9202,0.052459065419392
"9203",9203,1.02023795552123
"9204",9204,6.8060863355245
"9205",9205,1.37702015333615
"9206",9206,5.80318172304159
"9207",9207,7.78102071154601
"9208",9208,5.86915769298057
"9209",9209,2.97320444861194
"9210",9210,3.13959782116359
"9211",9211,2.43770743048681
"9212",9212,1.30966980266857
"9213",9213,1.32697132718907
"9214",9214,1.64293066241574
"9215",9215,2.35587643904752
"9216",9216,1.75959296585202
"9217",9217,2.29339156838274
"9218",9218,12.2904033279814
"9219",9219,0.534325491492768
"9220",9220,0.248579043893406
"9221",9221,1.82702178097528
"9222",9222,1.43169450736842
"9223",9223,1.58283312166752
"9224",9224,3.05100348288425
"9225",9225,0
"9226",9226,37.2559414528399
"9227",9227,2.28372212129052
"9228",9228,0.653083140337608
"9229",9229,3.36293446138051
"9230",9230,11.320646381381
"9231",9231,12.2818902046377
"9232",9232,0
"9233",9233,0.303548125177732
"9234",9234,3.86019111956374
"9235",9235,0.962200916290115
"9236",9236,0.636887589860498
"9237",9237,0.451350462736294
"9238",9238,0.698085238062246
"9239",9239,1.21600927086459
"9240",9240,1.34785395636968
"9241",9241,1.04799115499115
"9242",9242,0.613396942264503
"9243",9243,1.27013479602549
"9244",9244,0.845552476287414
"9245",9245,2.84683926922073
"9246",9246,0
"9247",9247,0
"9248",9248,21.7905150120808
"9249",9249,75.4479253067708
"9250",9250,32.9365567323574
"9251",9251,12.5628134279244
"9252",9252,51.6000748733687
"9253",9253,0.614017918686386
"9254",9254,37.6089437290251
"9255",9255,31.5080103237902
"9256",9256,123.876901657209
"9257",9257,94.7883108666357
"9258",9258,83.0100690791192
"9259",9259,53.5086331623785
"9260",9260,25.0899849043023
"9261",9261,190.640581449288
"9262",9262,26.06086591261
"9263",9263,7.39468958096607
"9264",9264,106.493261809171
"9265",9265,184.484673056813
"9266",9266,214.657253073984
"9267",9267,207.690577603844
"9268",9268,240.80830328637
"9269",9269,0
"9270",9270,0
"9271",9271,0
"9272",9272,0
"9273",9273,0
"9274",9274,0
"9275",9275,484.731131288322
"9276",9276,273.883752412097
"9277",9277,325.339001794916
"9278",9278,366.634893985814
"9279",9279,186.457062368292
"9280",9280,40.6254853712704
"9281",9281,118.704578277888
"9282",9282,3.25844010225434
"9283",9283,2.60451337449655
"9284",9284,0.758665065554332
"9285",9285,160.199230524318
"9286",9286,103.85938571228
"9287",9287,93.8008789045194
"9288",9288,27.1789470122771
"9289",9289,13.0404125677149
"9290",9290,9.65554598600781
"9291",9291,0.619897049380865
"9292",9292,1.79696747039087
"9293",9293,0.229719589357147
"9294",9294,0.156917936458606
"9295",9295,0.555597152669932
"9296",9296,0.890648571368247
"9297",9297,9.20250802718928
"9298",9298,6.82596378415313
"9299",9299,0.731237870748145
"9300",9300,1.85904899468508
"9301",9301,17.2030660396275
"9302",9302,4.27609800085168
"9303",9303,2.25808402793863
"9304",9304,0
"9305",9305,0
"9306",9306,7.57376496218133
"9307",9307,7.99845516769097
"9308",9308,2.5096077252535
"9309",9309,23.5050286618441
"9310",9310,6.48339397777743
"9311",9311,12.1238200311561
"9312",9312,1.69299543343187
"9313",9313,0.427310515455979
"9314",9314,19.8673326334132
"9315",9315,0
"9316",9316,0
"9317",9317,26.7500764322767
"9318",9318,3.90370418594954
"9319",9319,0.00105789923590636
"9320",9320,34.7685007940482
"9321",9321,25.9678902393716
"9322",9322,21.7016052043218
"9323",9323,15.6965009942693
"9324",9324,17.8370035601831
"9325",9325,20.5125078959883
"9326",9326,14.5677582099587
"9327",9327,11.2310772594259
"9328",9328,0.151240217995422
"9329",9329,6.41423994528358
"9330",9330,0.745960390823731
"9331",9331,29.1429245899771
"9332",9332,0
"9333",9333,0
"9334",9334,0
"9335",9335,0
"9336",9336,1.6213999323778
"9337",9337,1.69878055153966
"9338",9338,2.27201330176483
"9339",9339,10.37400466396
"9340",9340,1.56462533624687
"9341",9341,2.54801719292853
"9342",9342,10.8857391292174
"9343",9343,8.14545973019123
"9344",9344,0
"9345",9345,0.076877619216464
"9346",9346,5.8118105016765
"9347",9347,0.608181473323753
"9348",9348,0.243278989843503
"9349",9349,0
"9350",9350,0
"9351",9351,0
"9352",9352,5.30668259604531
"9353",9353,0
"9354",9354,0
"9355",9355,0
"9356",9356,49.4494893049751
"9357",9357,0
"9358",9358,0
"9359",9359,1.24947318231951
"9360",9360,1.76233978857259
"9361",9361,0.609790946391637
"9362",9362,1.81815242448752
"9363",9363,23.4248967805494
"9364",9364,7.15622252676082
"9365",9365,2.12359242544935
"9366",9366,0.861432736706663
"9367",9367,92.554949574649
"9368",9368,96.4571719429915
"9369",9369,59.3302035998945
"9370",9370,30.9497504831763
"9371",9371,195.630625656921
"9372",9372,0.0376540383313322
"9373",9373,199.135364182207
"9374",9374,1.0781463956288
"9375",9375,217.849963515835
"9376",9376,0
"9377",9377,0
"9378",9378,0
"9379",9379,0
"9380",9380,0
"9381",9381,0
"9382",9382,0
"9383",9383,0
"9384",9384,0
"9385",9385,0
"9386",9386,280.362493498043
"9387",9387,260.843492364387
"9388",9388,324.882414531957
"9389",9389,354.414100719286
"9390",9390,180.664637521941
"9391",9391,104.78236377903
"9392",9392,88.2545295027574
"9393",9393,3.34834625764889
"9394",9394,3.42401307371665
"9395",9395,7.68332660347023
"9396",9396,0.717260534579023
"9397",9397,54.7566191740375
"9398",9398,118.246169222588
"9399",9399,120.138650035941
"9400",9400,63.580559657155
"9401",9401,69.1018664877412
"9402",9402,6.78288948631729
"9403",9403,10.9183588016621
"9404",9404,41.5868948520075
"9405",9405,29.0276902044851
"9406",9406,35.9172805404003
"9407",9407,6.94923595058978
"9408",9408,38.6199413828725
"9409",9409,54.1946957780659
"9410",9410,4.81577675925093
"9411",9411,0
"9412",9412,13.1060544287908
"9413",9413,56.6252783696098
"9414",9414,2.15528520955253
"9415",9415,13.1011467977672
"9416",9416,5.30323788865629
"9417",9417,18.360663821759
"9418",9418,6.79476888972543
"9419",9419,120.430968911557
"9420",9420,11.0745268538017
"9421",9421,9.53857597157603
"9422",9422,128.032689812006
"9423",9423,90.8579826166272
"9424",9424,3.34159173992995
"9425",9425,11.0320712813094
"9426",9426,26.3616335235361
"9427",9427,5.63868599995682
"9428",9428,8.39282471843938
"9429",9429,0.932538074730684
"9430",9430,0.121343321220856
"9431",9431,0.14446545975678
"9432",9432,16.2393409697649
"9433",9433,0
"9434",9434,4.1852793220384
"9435",9435,3.22822820703038
"9436",9436,0.55315777282072
"9437",9437,34.9493268013545
"9438",9438,41.6829849339281
"9439",9439,24.9461370829146
"9440",9440,28.1436694230732
"9441",9441,29.2585867192086
"9442",9442,25.3500988537825
"9443",9443,24.2664219727063
"9444",9444,18.4829775326575
"9445",9445,9.78262660025748
"9446",9446,16.5124674198335
"9447",9447,5.91683413160484
"9448",9448,8.01238754985671
"9449",9449,11.7540500711073
"9450",9450,16.8718033452369
"9451",9451,1.91714316580141
"9452",9452,13.9679994309018
"9453",9453,21.131455591768
"9454",9454,9.22725630980837
"9455",9455,38.6147466679777
"9456",9456,0.273156517689944
"9457",9457,0
"9458",9458,8.11069416542144
"9459",9459,1.50880976961944
"9460",9460,0
"9461",9461,1.22887057063698
"9462",9462,1.3720192615736
"9463",9463,1.86450122312642
"9464",9464,2.6480343198296
"9465",9465,0.467135910039722
"9466",9466,5.4756844111742
"9467",9467,17.5196024270877
"9468",9468,3.21796262976684
"9469",9469,37.555078912267
"9470",9470,0.710954823835546
"9471",9471,1.09210196600801
"9472",9472,49.220567294252
"9473",9473,64.1787269618815
"9474",9474,55.9260879837347
"9475",9475,182.281923111602
"9476",9476,204.766094691336
"9477",9477,194.836567494948
"9478",9478,25.9884351120403
"9479",9479,187.418452856002
"9480",9480,0
"9481",9481,197.914518905541
"9482",9482,0
"9483",9483,199.764159065739
"9484",9484,0
"9485",9485,0
"9486",9486,0
"9487",9487,0
"9488",9488,0
"9489",9489,0
"9490",9490,0
"9491",9491,0
"9492",9492,0
"9493",9493,0
"9494",9494,188.985370377089
"9495",9495,155.43719269905
"9496",9496,135.873777245907
"9497",9497,96.2183021179236
"9498",9498,110.867761951458
"9499",9499,234.174811658497
"9500",9500,269.544199499904
"9501",9501,116.695693747261
"9502",9502,110.047326045866
"9503",9503,3.84600846346911
"9504",9504,5.29767413493653
"9505",9505,6.6436712646475
"9506",9506,2.07486848240958
"9507",9507,4.07491513056623
"9508",9508,1.48483923560967
"9509",9509,1.72668691016383
"9510",9510,0.583283077533327
"9511",9511,0.636205931063384
"9512",9512,0.462587179948771
"9513",9513,1.76564702453893
"9514",9514,1.33471848982958
"9515",9515,52.6538874830589
"9516",9516,54.2911480509723
"9517",9517,1.92210173971115
"9518",9518,2.20820478261514
"9519",9519,0.365452865241171
"9520",9520,25.0059485442566
"9521",9521,19.6324635742036
"9522",9522,3.40782618441908
"9523",9523,9.25679554278124
"9524",9524,1.93693735472851
"9525",9525,2.79957180094128
"9526",9526,0.647493252443943
"9527",9527,0
"9528",9528,0
"9529",9529,0
"9530",9530,4.52317669901775
"9531",9531,60.949293849808
"9532",9532,14.6525113332405
"9533",9533,8.29056502557306
"9534",9534,27.0724945962994
"9535",9535,63.6487978849304
"9536",9536,130.330638178233
"9537",9537,0
"9538",9538,19.6836007432766
"9539",9539,21.0757762088007
"9540",9540,22.2093388311719
"9541",9541,15.3887707556726
"9542",9542,5.11979495930903
"9543",9543,7.09466387016439
"9544",9544,16.8546277748523
"9545",9545,25.9204830324962
"9546",9546,1.03558407301664
"9547",9547,1.86991499673904
"9548",9548,13.963153713047
"9549",9549,26.3732592020343
"9550",9550,1.06257055742401
"9551",9551,0.228629501272598
"9552",9552,14.7661634774777
"9553",9553,19.6910592914586
"9554",9554,18.6631930418652
"9555",9555,6.66894519809222
"9556",9556,12.414126097826
"9557",9557,16.2517490594137
"9558",9558,39.8895555243078
"9559",9559,0.162205060092767
"9560",9560,0.0237903834012655
"9561",9561,0.0175960756234416
"9562",9562,33.9548329159492
"9563",9563,26.3198504035424
"9564",9564,22.4072083260528
"9565",9565,8.78292099564925
"9566",9566,13.319384488362
"9567",9567,6.95604800933303
"9568",9568,12.8789860294847
"9569",9569,3.61207947786789
"9570",9570,6.42491077287209
"9571",9571,0.692187605362001
"9572",9572,1.98208489337938
"9573",9573,21.452937205752
"9574",9574,0
"9575",9575,0.0256994589551113
"9576",9576,8.85542822711245
"9577",9577,1.48287059095712
"9578",9578,0.189711804218603
"9579",9579,2.13218388355022
"9580",9580,11.0364637426131
"9581",9581,0.546833339680579
"9582",9582,0.784493172678825
"9583",9583,82.971665143382
"9584",9584,39.6279022300834
"9585",9585,1.19431761492822
"9586",9586,0.841594263817957
"9587",9587,43.8337301829668
"9588",9588,89.6954809485453
"9589",9589,82.2825231949582
"9590",9590,187.998938923111
"9591",9591,25.9066080110965
"9592",9592,212.63392298167
"9593",9593,212.790251292135
"9594",9594,201.303497453316
"9595",9595,180.527475896317
"9596",9596,206.330450588973
"9597",9597,132.057225647115
"9598",9598,140.806810398387
"9599",9599,0
"9600",9600,0
"9601",9601,79.7505972875514
"9602",9602,0
"9603",9603,0
"9604",9604,0
"9605",9605,0
"9606",9606,0
"9607",9607,4.29377101421859
"9608",9608,19.9708476731417
"9609",9609,0
"9610",9610,50.4820867681693
"9611",9611,133.006020829132
"9612",9612,95.1774633105647
"9613",9613,40.8921515237273
"9614",9614,1.37981816373024
"9615",9615,9.05266508986199
"9616",9616,27.8228781112623
"9617",9617,7.27979599014678
"9618",9618,0
"9619",9619,0.240809854774885
"9620",9620,6.90251388357294
"9621",9621,3.17697232214421
"9622",9622,1.42000339732761
"9623",9623,0.0233507783634706
"9624",9624,0
"9625",9625,0
"9626",9626,2.35474682824845
"9627",9627,2.93711479241974
"9628",9628,2.38743848503387
"9629",9629,1.92454958453577
"9630",9630,0.648030948713673
"9631",9631,2.23767380377467
"9632",9632,1.54625066374736
"9633",9633,0.429381282933714
"9634",9634,1.03928869618153
"9635",9635,0.679274910488896
"9636",9636,1.75265045685846
"9637",9637,1.18619837356929
"9638",9638,1.17738835004786
"9639",9639,0.623009384740481
"9640",9640,12.801453649545
"9641",9641,2.72540292422092
"9642",9642,0.540794530968777
"9643",9643,1.42887185749642
"9644",9644,12.9746340550911
"9645",9645,3.43752888873288
"9646",9646,0
"9647",9647,0
"9648",9648,0
"9649",9649,0
"9650",9650,0
"9651",9651,0
"9652",9652,0
"9653",9653,5.35554349820398
"9654",9654,105.760571543645
"9655",9655,30.1909383186911
"9656",9656,16.5069672998282
"9657",9657,0
"9658",9658,0
"9659",9659,7.95311911440584
"9660",9660,6.79052840552661
"9661",9661,4.30800429093471
"9662",9662,8.27213311366952
"9663",9663,0
"9664",9664,0
"9665",9665,0
"9666",9666,0
"9667",9667,2.16607398243025
"9668",9668,5.52778839836361
"9669",9669,12.0032928308105
"9670",9670,14.5612271546784
"9671",9671,0.683121624194002
"9672",9672,4.58514408252706
"9673",9673,4.02142057092396
"9674",9674,2.06000144260971
"9675",9675,3.02569596253336
"9676",9676,0.698772726421116
"9677",9677,0.900828808532172
"9678",9678,0.0140658324509219
"9679",9679,0.0444119907692901
"9680",9680,0.237895595668864
"9681",9681,1.01339549578485
"9682",9682,0.727080300167171
"9683",9683,0.0283164040762214
"9684",9684,0.341436894185761
"9685",9685,0.275260530209016
"9686",9686,0.321799162693506
"9687",9687,1.10177996297278
"9688",9688,3.28807610320058
"9689",9689,1.49512515237598
"9690",9690,6.02050683202344
"9691",9691,1.21747481797844
"9692",9692,12.7246578995549
"9693",9693,0.0456680345599833
"9694",9694,0.213120727113175
"9695",9695,7.43187094302247
"9696",9696,4.72813944511132
"9697",9697,0.908400664812236
"9698",9698,1.15595335865258
"9699",9699,0.287949863824967
"9700",9700,1.61842499660319
"9701",9701,2.4968614173329
"9702",9702,2.06963515799629
"9703",9703,2.04177140506359
"9704",9704,50.3466408104205
"9705",9705,0.0154924663877372
"9706",9706,0.525284552893691
"9707",9707,0
"9708",9708,0.0168702529015644
"9709",9709,1.92588580508619
"9710",9710,1.87497546884722
"9711",9711,57.5809348913497
"9712",9712,187.848806949708
"9713",9713,175.002742778577
"9714",9714,178.350729780944
"9715",9715,208.232553564238
"9716",9716,210.924556519217
"9717",9717,182.276617944395
"9718",9718,109.737180276726
"9719",9719,0
"9720",9720,0
"9721",9721,0
"9722",9722,84.2678676657665
"9723",9723,177.078683079888
"9724",9724,0
"9725",9725,0
"9726",9726,0
"9727",9727,0
"9728",9728,0
"9729",9729,3.32247147617715
"9730",9730,0
"9731",9731,0
"9732",9732,13.9289979967583
"9733",9733,0
"9734",9734,0
"9735",9735,67.110821476636
"9736",9736,130.570653650848
"9737",9737,17.0917007764165
"9738",9738,7.25235959924868
"9739",9739,4.23864284635736
"9740",9740,15.1595482458127
"9741",9741,4.6935938561957
"9742",9742,7.61101576952903
"9743",9743,12.8003611194729
"9744",9744,2.95547725764066
"9745",9745,9.1693414289241
"9746",9746,1.87046729063947
"9747",9747,0.31799381834854
"9748",9748,0
"9749",9749,0
"9750",9750,0
"9751",9751,0
"9752",9752,0
"9753",9753,0
"9754",9754,0
"9755",9755,0.676244622771354
"9756",9756,0
"9757",9757,0
"9758",9758,4.49493403838358
"9759",9759,0
"9760",9760,28.3094593112471
"9761",9761,19.927782180068
"9762",9762,2.60866700090185
"9763",9763,0.895982102779153
"9764",9764,2.51116087032845
"9765",9765,6.4402002127553
"9766",9766,0.435836367056361
"9767",9767,0.172980152164864
"9768",9768,0.236914826993589
"9769",9769,0.344072311263407
"9770",9770,3.99773546544099
"9771",9771,0.208481622917649
"9772",9772,0.0638336306894962
"9773",9773,0.528497563333211
"9774",9774,1.02916818238654
"9775",9775,0
"9776",9776,2.53591781302575
"9777",9777,0.818607031563208
"9778",9778,1.00554957109064
"9779",9779,0
"9780",9780,0
"9781",9781,0
"9782",9782,0
"9783",9783,3.32352912394802
"9784",9784,1.05162580158771
"9785",9785,30.0798279343562
"9786",9786,27.709906439271
"9787",9787,0
"9788",9788,0
"9789",9789,4.94733799785273
"9790",9790,0.0141620760943831
"9791",9791,0
"9792",9792,0
"9793",9793,3.41580753296338
"9794",9794,0.899494070616617
"9795",9795,0
"9796",9796,3.25467563830486
"9797",9797,4.66021111245414
"9798",9798,0.734165408663709
"9799",9799,0.508835805723503
"9800",9800,1.42492561969841
"9801",9801,5.447679008968
"9802",9802,2.50485132204377
"9803",9803,5.18909614605834
"9804",9804,14.6717310054524
"9805",9805,7.42062668984884
"9806",9806,5.27641275183408
"9807",9807,4.31323839428435
"9808",9808,1.86146081078046
"9809",9809,3.40434343967498
"9810",9810,8.57617922702999
"9811",9811,8.92246744797176
"9812",9812,3.09521994748446
"9813",9813,7.35050129701965
"9814",9814,2.01239782627734
"9815",9815,0.690893710689226
"9816",9816,0.0896754290290242
"9817",9817,0.0419877665583284
"9818",9818,0.00586022560086294
"9819",9819,0.0405902969610231
"9820",9820,0.0460072318376736
"9821",9821,1.74671859774825
"9822",9822,8.70079830702115
"9823",9823,7.05979841878455
"9824",9824,7.77910195985837
"9825",9825,5.44961258086313
"9826",9826,1.16419056453082
"9827",9827,1.08913189181318
"9828",9828,1.01801535425405
"9829",9829,0.942497915537481
"9830",9830,0.708781475951707
"9831",9831,4.64064490527335
"9832",9832,0.943206342187836
"9833",9833,19.2247977938895
"9834",9834,73.1723247145149
"9835",9835,11.8043531669636
"9836",9836,0
"9837",9837,0
"9838",9838,0
"9839",9839,46.7971012666805
"9840",9840,158.324908610286
"9841",9841,0
"9842",9842,0
"9843",9843,177.812759338671
"9844",9844,189.832589836666
"9845",9845,0
"9846",9846,0
"9847",9847,0
"9848",9848,0
"9849",9849,0
"9850",9850,0
"9851",9851,0
"9852",9852,0
"9853",9853,0
"9854",9854,0
"9855",9855,0
"9856",9856,0
"9857",9857,0.00847587990599121
"9858",9858,0
"9859",9859,0
"9860",9860,0
"9861",9861,0
"9862",9862,0
"9863",9863,207.932234716174
"9864",9864,289.563064508702
"9865",9865,163.670496213556
"9866",9866,0.377266007528871
"9867",9867,16.1823474462805
"9868",9868,15.9260134320911
"9869",9869,7.49209484012929
"9870",9870,7.76769478299438
"9871",9871,11.6221454985878
"9872",9872,25.3916274567108
"9873",9873,0
"9874",9874,327.498234069699
"9875",9875,0
"9876",9876,0
"9877",9877,0
"9878",9878,0
"9879",9879,0
"9880",9880,0
"9881",9881,0
"9882",9882,0.194421206079804
"9883",9883,0
"9884",9884,0
"9885",9885,0
"9886",9886,0
"9887",9887,0
"9888",9888,0
"9889",9889,0
"9890",9890,0.234017222342935
"9891",9891,0.783402071945267
"9892",9892,0.156414076559781
"9893",9893,0.600429494920724
"9894",9894,0.643381688453777
"9895",9895,0.89476222992819
"9896",9896,0.882826562746048
"9897",9897,0.0469710116016208
"9898",9898,2.41633412449247
"9899",9899,0.238555024262356
"9900",9900,0.346976963691829
"9901",9901,0.136133790391037
"9902",9902,0.157180582365427
"9903",9903,0
"9904",9904,3.37503222144839
"9905",9905,4.03728420527431
"9906",9906,30.8676856534752
"9907",9907,23.8250303151785
"9908",9908,38.7107007679879
"9909",9909,0.0187122764832682
"9910",9910,0.149750597474739
"9911",9911,5.8788382546487
"9912",9912,0
"9913",9913,0
"9914",9914,43.5174392820148
"9915",9915,15.8947145700766
"9916",9916,34.1895043727746
"9917",9917,27.4238033774501
"9918",9918,19.3342962627349
"9919",9919,20.367431296891
"9920",9920,2.08965960027609
"9921",9921,5.77968210013194
"9922",9922,20.6727942549977
"9923",9923,1.69025180421998
"9924",9924,13.0976254861133
"9925",9925,0.0248706424749485
"9926",9926,17.2327555869292
"9927",9927,2.77996301513353
"9928",9928,2.36802415591849
"9929",9929,0.90496337523335
"9930",9930,0.174047500262846
"9931",9931,84.8352078093766
"9932",9932,16.8640182145528
"9933",9933,1.17999242731184
"9934",9934,0.561160087897977
"9935",9935,0.131082640958423
"9936",9936,0.0284454144124331
"9937",9937,42.3155367997806
"9938",9938,61.6934780290265
"9939",9939,17.5835903497773
"9940",9940,0
"9941",9941,0
"9942",9942,43.0237828884533
"9943",9943,8.71855703288464
"9944",9944,28.3366392628963
"9945",9945,0
"9946",9946,0
"9947",9947,188.601478973228
"9948",9948,0
"9949",9949,0
"9950",9950,0
"9951",9951,0
"9952",9952,0
"9953",9953,0
"9954",9954,0
"9955",9955,0
"9956",9956,0
"9957",9957,0
"9958",9958,0
"9959",9959,0
"9960",9960,0
"9961",9961,0
"9962",9962,0
"9963",9963,0
"9964",9964,0
"9965",9965,0
"9966",9966,0
"9967",9967,0.717628363913064
"9968",9968,0
"9969",9969,0
"9970",9970,346.07946792689
"9971",9971,472.552611689098
"9972",9972,421.283727374195
"9973",9973,33.088155776108
"9974",9974,14.8146508801383
"9975",9975,25.385619362949
"9976",9976,228.642766788267
"9977",9977,275.507859135047
"9978",9978,410.460272393877
"9979",9979,0
"9980",9980,0
"9981",9981,25.0964347414692
"9982",9982,0
"9983",9983,0
"9984",9984,0
"9985",9985,0
"9986",9986,28.6527497978179
"9987",9987,0
"9988",9988,0
"9989",9989,0
"9990",9990,0
"9991",9991,0
"9992",9992,7.10478525276331
"9993",9993,0
"9994",9994,0.570233737131979
"9995",9995,1.02652708833247
"9996",9996,0.57560301782748
"9997",9997,0.40123215244565
"9998",9998,0.565907592520962
"9999",9999,0.928875171172494
"10000",10000,0.453439882753153
"10001",10001,1.40146975958263
"10002",10002,0.0478991941796892
"10003",10003,0.051923116835343
"10004",10004,2.58546941990497
"10005",10005,2.27834674690562
"10006",10006,2.76990774453996
"10007",10007,6.89589214090301
"10008",10008,22.9608177568344
"10009",10009,54.2124996416912
"10010",10010,4.81702811714417
"10011",10011,10.5518779421138
"10012",10012,7.54146426569114
"10013",10013,0
"10014",10014,0
"10015",10015,0
"10016",10016,14.9572007505903
"10017",10017,14.5288475990206
"10018",10018,5.24651015579172
"10019",10019,1.83189431006092
"10020",10020,23.2272546308396
"10021",10021,21.3795396340734
"10022",10022,4.25687953344792
"10023",10023,2.40620984113198
"10024",10024,2.98337882877028
"10025",10025,4.76783138547051
"10026",10026,0.112551001304407
"10027",10027,28.8388447531984
"10028",10028,0
"10029",10029,0
"10030",10030,0.618564879446652
"10031",10031,19.6010412693967
"10032",10032,0
"10033",10033,0
"10034",10034,42.8533091597649
"10035",10035,39.9578048283801
"10036",10036,171.325425841551
"10037",10037,0
"10038",10038,0
"10039",10039,0
"10040",10040,0
"10041",10041,0
"10042",10042,0
"10043",10043,0
"10044",10044,0
"10045",10045,0
"10046",10046,0
"10047",10047,0
"10048",10048,0
"10049",10049,0
"10050",10050,0
"10051",10051,0
"10052",10052,0
"10053",10053,0
"10054",10054,0
"10055",10055,0
"10056",10056,0
"10057",10057,0
"10058",10058,0
"10059",10059,0
"10060",10060,0
"10061",10061,0
"10062",10062,0.199443294483378
"10063",10063,2.15849540816085
"10064",10064,0
"10065",10065,0.604091971997777
"10066",10066,642.792207554975
"10067",10067,583.971172600621
"10068",10068,457.096731640934
"10069",10069,35.5481184900698
"10070",10070,324.90994881529
"10071",10071,356.59238089695
"10072",10072,0
"10073",10073,3.58958811016131
"10074",10074,0
"10075",10075,0
"10076",10076,0
"10077",10077,0
"10078",10078,0
"10079",10079,0
"10080",10080,22.6079115677494
"10081",10081,27.4247199595747
"10082",10082,24.877657983189
"10083",10083,0
"10084",10084,0
"10085",10085,0
"10086",10086,0
"10087",10087,0
"10088",10088,39.2633395769164
"10089",10089,24.6205059190896
"10090",10090,0
"10091",10091,0
"10092",10092,1.09454810655085
"10093",10093,6.69355436665399
"10094",10094,21.1682407209947
"10095",10095,0.363084353591516
"10096",10096,1.16147237012103
"10097",10097,1.79624679659832
"10098",10098,2.92612198571852
"10099",10099,2.51272421503629
"10100",10100,0.0317272255043143
"10101",10101,1.75403512479728
"10102",10102,41.0501196500848
"10103",10103,59.0865775281572
"10104",10104,6.20614055415537
"10105",10105,21.1493526151662
"10106",10106,20.0325703008076
"10107",10107,8.72207557015225
"10108",10108,16.7772193023084
"10109",10109,8.20255132463403
"10110",10110,4.49139837895455
"10111",10111,0
"10112",10112,0
"10113",10113,0
"10114",10114,0
"10115",10115,22.5636324727418
"10116",10116,0.303012130486037
"10117",10117,1.24493308451551
"10118",10118,8.24178925852418
"10119",10119,18.4068596529479
"10120",10120,10.061637020358
"10121",10121,4.21848887348728
"10122",10122,2.29653772769835
"10123",10123,7.58843575024917
"10124",10124,2.22705203260475
"10125",10125,0
"10126",10126,48.6769410664798
"10127",10127,24.8665597723046
"10128",10128,0
"10129",10129,18.3283928442349
"10130",10130,0
"10131",10131,0
"10132",10132,0
"10133",10133,0
"10134",10134,0
"10135",10135,0
"10136",10136,0
"10137",10137,0
"10138",10138,0
"10139",10139,0
"10140",10140,0
"10141",10141,0
"10142",10142,0
"10143",10143,0
"10144",10144,0
"10145",10145,0
"10146",10146,0
"10147",10147,0
"10148",10148,0
"10149",10149,0
"10150",10150,0
"10151",10151,0
"10152",10152,0
"10153",10153,0
"10154",10154,0
"10155",10155,0
"10156",10156,0
"10157",10157,0
"10158",10158,0
"10159",10159,20.9722530131579
"10160",10160,2.05813279628298
"10161",10161,0.487180366036094
"10162",10162,0.18709706716334
"10163",10163,6.58772869111656
"10164",10164,5.85651393580607
"10165",10165,5.55430118932311
"10166",10166,785.662005193254
"10167",10167,558.170118570559
"10168",10168,31.0790605581525
"10169",10169,405.308296906794
"10170",10170,0
"10171",10171,55.1509501913264
