"","Element ID","/Layer_1/Native&Riparian Veg. Beginning Storage (+)(AF/year)"
"4053",4053,175.744194825217
"4054",4054,72.7268909226239
"4055",4055,111.340463445498
"4056",4056,246.38696199336
"4057",4057,189.431561461646
"4058",4058,93.7325514282056
"4059",4059,232.308263596316
"4060",4060,410.757290385495
"4061",4061,252.056480089706
"4062",4062,697.605923648808
"4063",4063,551.715140811413
"4064",4064,530.612103762061
"4065",4065,523.597722553016
"4066",4066,183.458693839024
"4067",4067,21.5307515341027
"4068",4068,354.399354899279
"4069",4069,236.148504530811
"4070",4070,817.896376228949
"4071",4071,392.085975267041
"4072",4072,1648.93943169769
"4073",4073,11.6203572363457
"4074",4074,355.098905916003
"4075",4075,53.8920420417052
"4076",4076,2769.95043608938
"4077",4077,553.348059818947
"4078",4078,1827.98859693883
"4079",4079,1935.72776484557
"4080",4080,1006.32452094569
"4081",4081,170.434751716883
"4082",4082,45.5870851542485
"4083",4083,0
"4084",4084,1412.14003335941
"4085",4085,3544.08150288118
"4086",4086,1885.509414038
"4087",4087,846.38006450947
"4088",4088,1540.41950129198
"4089",4089,1284.92891962909
"4090",4090,392.111838004779
"4091",4091,339.297693071675
"4092",4092,31.2056064144611
"4093",4093,2550.94595568336
"4094",4094,1296.35048327411
"4095",4095,772.370419398733
"4096",4096,169.264551598424
"4097",4097,460.020455298485
"4098",4098,73.1254609809932
"4099",4099,781.602684447353
"4100",4100,0
"4101",4101,0
"4102",4102,370.983888991125
"4103",4103,449.640996123374
"4104",4104,426.163416358361
"4105",4105,2454.89366580563
"4106",4106,442.264877084701
"4107",4107,693.59907757368
"4108",4108,785.473263447633
"4109",4109,1056.78832873846
"4110",4110,145.031459073141
"4111",4111,21.9909035435493
"4112",4112,153.726311418185
"4113",4113,345.014148998073
"4114",4114,26.1222506843141
"4115",4115,401.281784764245
"4116",4116,27.437568016936
"4117",4117,499.139048401139
"4118",4118,217.922713318969
"4119",4119,195.494386386738
"4120",4120,238.033481108639
"4121",4121,20.5403566855828
"4122",4122,786.561913496496
"4123",4123,20.4050211542744
"4124",4124,9.64586726185952
"4125",4125,1427.25104885062
"4126",4126,223.256164505571
"4127",4127,942.07305173177
"4128",4128,116.793848953909
"4129",4129,79.3293105198827
"4130",4130,1123.54078235545
"4131",4131,132.843573074778
"4132",4132,1105.63061633787
"4133",4133,902.644071766224
"4134",4134,1.45944198626729
"4135",4135,0.932354527349652
"4136",4136,8.85575558152365
"4137",4137,6.65188196179223
"4138",4138,6.12527838225117
"4139",4139,82.1682122740821
"4140",4140,63.1808570489624
"4141",4141,152.145488730948
"4142",4142,71.9867310858196
"4143",4143,127.395232850916
"4144",4144,131.18903133315
"4145",4145,301.586676525572
"4146",4146,139.245980637187
"4147",4147,210.400656796738
"4148",4148,98.6002937821225
"4149",4149,538.400826319261
"4150",4150,258.563900168915
"4151",4151,207.317788285685
"4152",4152,297.122464730028
"4153",4153,174.807242190735
"4154",4154,610.202233192852
"4155",4155,209.337323352985
"4156",4156,372.672701747214
"4157",4157,638.273701798798
"4158",4158,1043.64965678133
"4159",4159,801.991381354353
"4160",4160,1196.60167409124
"4161",4161,2384.54513374413
"4162",4162,7448.32355647312
"4163",4163,4379.97039432984
"4164",4164,175.252701723258
"4165",4165,105.161812018807
"4166",4166,125.104927064477
"4167",4167,578.750057916482
"4168",4168,1115.477680564
"4169",4169,147.632321459963
"4170",4170,857.900088344851
"4171",4171,385.140450810112
"4172",4172,635.002678807879
"4173",4173,715.958149652481
"4174",4174,525.777639442671
"4175",4175,2712.45589342799
"4176",4176,553.104259667049
"4177",4177,995.0958637437
"4178",4178,2879.86235743946
"4179",4179,1009.30774455589
"4180",4180,1869.58363677501
"4181",4181,4771.49868970153
"4182",4182,5546.44138833289
"4183",4183,2170.36208796799
"4184",4184,485.604757734751
"4185",4185,94.9067948229923
"4186",4186,1009.33929914858
"4187",4187,59.4707576132497
"4188",4188,60.1463355787618
"4189",4189,75.2852278990842
"4190",4190,0
"4191",4191,0
"4192",4192,0
"4193",4193,0
"4194",4194,178.540413078239
"4195",4195,211.417153446622
"4196",4196,181.135390300299
"4197",4197,512.20501768347
"4198",4198,25.3129448164705
"4199",4199,450.921352041329
"4200",4200,292.997280158441
"4201",4201,31.8289392116601
"4202",4202,44.8035046858621
"4203",4203,36.2267699707489
"4204",4204,5.03739853011759
"4205",4205,418.371532877194
"4206",4206,92.4520684516192
"4207",4207,818.762530512681
"4208",4208,627.007515556821
"4209",4209,68.6021613384996
"4210",4210,123.419696425359
"4211",4211,49.5763385758726
"4212",4212,16.338631260685
"4213",4213,30.2149205862359
"4214",4214,18.2023263315285
"4215",4215,13.0779720580092
"4216",4216,3658.5726836848
"4217",4217,33.2267164735492
"4218",4218,2363.50019161833
"4219",4219,33.9575832397061
"4220",4220,188.579916009573
"4221",4221,700.029799517582
"4222",4222,134.963304804507
"4223",4223,49.8794320449353
"4224",4224,375.514939108531
"4225",4225,70.349348881354
"4226",4226,348.012417538412
"4227",4227,327.726333378677
"4228",4228,241.954515580696
"4229",4229,179.384631233681
"4230",4230,230.316224930137
"4231",4231,313.854260044724
"4232",4232,357.577772512277
"4233",4233,110.679173624092
"4234",4234,300.730129755871
"4235",4235,390.886215735009
"4236",4236,1204.68246217232
"4237",4237,689.349709776765
"4238",4238,558.722145695835
"4239",4239,1580.74757711507
"4240",4240,2087.59954010444
"4241",4241,2945.01113388302
"4242",4242,9084.23882389314
"4243",4243,7044.41027895785
"4244",4244,4209.87317392081
"4245",4245,1319.88800283055
"4246",4246,78.6042468036323
"4247",4247,32.074204851895
"4248",4248,56.0441097001259
"4249",4249,2965.31694726776
"4250",4250,38.4599222617647
"4251",4251,1771.88362487611
"4252",4252,521.214634992997
"4253",4253,599.18708748026
"4254",4254,305.884070328493
"4255",4255,1588.53186280459
"4256",4256,1259.52120873877
"4257",4257,1242.34103790996
"4258",4258,3369.26677837511
"4259",4259,4282.39409616753
"4260",4260,1663.36936455583
"4261",4261,1699.51990894924
"4262",4262,4395.57985738848
"4263",4263,2513.40682293654
"4264",4264,7128.24634360599
"4265",4265,7833.07270592362
"4266",4266,1966.08566281613
"4267",4267,1933.05726261654
"4268",4268,809.560970507817
"4269",4269,243.967305062342
"4270",4270,15.2885706525193
"4271",4271,18.9154422964127
"4272",4272,32.5221290347016
"4273",4273,26.4501318436752
"4274",4274,83.3405689453633
"4275",4275,65.926485737745
"4276",4276,46.0290487196621
"4277",4277,20.5880083262996
"4278",4278,71.3767005179027
"4279",4279,100.844659030168
"4280",4280,21.4873895769679
"4281",4281,231.802468868628
"4282",4282,0
"4283",4283,51.4554528878735
"4284",4284,154.800919507469
"4285",4285,125.638191513601
"4286",4286,166.190360430041
"4287",4287,8.01665788824815
"4288",4288,59.1213635824546
"4289",4289,50.2585956656199
"4290",4290,9.43354052774559
"4291",4291,40.7639169058004
"4292",4292,74.5568271367579
"4293",4293,97.6410265669076
"4294",4294,152.861795702354
"4295",4295,120.566719120459
"4296",4296,1559.11637718255
"4297",4297,1151.28371269326
"4298",4298,31.1303892683145
"4299",4299,30.4289278457091
"4300",4300,78.4715976620126
"4301",4301,381.148600042299
"4302",4302,329.661352125975
"4303",4303,650.696903014689
"4304",4304,3091.06961299411
"4305",4305,2724.31159967119
"4306",4306,20.8472893412446
"4307",4307,97.1752859042691
"4308",4308,316.582602738587
"4309",4309,150.490878837468
"4310",4310,1051.53548457492
"4311",4311,0.0591488480065985
"4312",4312,0.00324542170623269
"4313",4313,152.090431539983
"4314",4314,400.115128281854
"4315",4315,625.564501919702
"4316",4316,138.276185977271
"4317",4317,222.253100906952
"4318",4318,484.413644212645
"4319",4319,89.9879993659561
"4320",4320,998.82158618129
"4321",4321,422.451065186462
"4322",4322,1715.57307699682
"4323",4323,1747.87864725164
"4324",4324,2750.1539632534
"4325",4325,6612.66858178876
"4326",4326,611.771803369699
"4327",4327,5652.95256947132
"4328",4328,3363.98661056952
"4329",4329,281.662913492149
"4330",4330,168.57223978658
"4331",4331,117.609351998377
"4332",4332,115.546074394505
"4333",4333,93.6101128779435
"4334",4334,3333.13067766507
"4335",4335,1701.16952051273
"4336",4336,34.1344446687013
"4337",4337,1505.4980293763
"4338",4338,240.210794743096
"4339",4339,94.477280689049
"4340",4340,164.125081560774
"4341",4341,164.599227476389
"4342",4342,535.288505813703
"4343",4343,1639.71247935661
"4344",4344,4642.70267959322
"4345",4345,4016.73310213533
"4346",4346,6610.15695588915
"4347",4347,8208.43614610009
"4348",4348,9978.11203086889
"4349",4349,5020.12507894936
"4350",4350,13984.5518735319
"4351",4351,2956.89191329781
"4352",4352,1046.20762412618
"4353",4353,598.809239948147
"4354",4354,26.3508367321934
"4355",4355,304.340795301959
"4356",4356,46.2872531700587
"4357",4357,295.069474172206
"4358",4358,13.495772934144
"4359",4359,10.6102015108305
"4360",4360,6.07294611140831
"4361",4361,12.9120876505478
"4362",4362,571.208745017086
"4363",4363,248.128839586639
"4364",4364,164.005427983373
"4365",4365,911.464557568585
"4366",4366,99.598371467914
"4367",4367,20.211033388401
"4368",4368,1343.89787013877
"4369",4369,104.081975058266
"4370",4370,87.4058832214833
"4371",4371,39.8702202003707
"4372",4372,995.093961726524
"4373",4373,1407.94288199498
"4374",4374,180.452918180363
"4375",4375,1330.23711247676
"4376",4376,1073.3177549749
"4377",4377,1210.06938440577
"4378",4378,412.774144243436
"4379",4379,467.522475394924
"4380",4380,570.836443409897
"4381",4381,173.908308210155
"4382",4382,531.485431478597
"4383",4383,62.2272188839196
"4384",4384,933.505980823708
"4385",4385,399.515042436819
"4386",4386,1813.51429096403
"4387",4387,204.521685209007
"4388",4388,507.362780729122
"4389",4389,250.194411254657
"4390",4390,458.446655815449
"4391",4391,573.676333339777
"4392",4392,524.54769731401
"4393",4393,105.670667602752
"4394",4394,205.976070464598
"4395",4395,161.859320464175
"4396",4396,141.908562686977
"4397",4397,54.9021722724989
"4398",4398,117.583229457559
"4399",4399,438.629838839425
"4400",4400,823.676256398574
"4401",4401,745.322157334404
"4402",4402,555.00250817225
"4403",4403,752.573375110475
"4404",4404,1081.21178316573
"4405",4405,2056.63655960245
"4406",4406,1835.22911256576
"4407",4407,2590.70175106622
"4408",4408,1720.29728497546
"4409",4409,62.0220357092533
"4410",4410,712.028919950105
"4411",4411,4768.38956448718
"4412",4412,8437.87297709991
"4413",4413,3191.78728341392
"4414",4414,7484.87557619917
"4415",4415,20.1175426800808
"4416",4416,3540.17967170554
"4417",4417,3822.92548420695
"4418",4418,51.7887276207987
"4419",4419,852.946801692656
"4420",4420,87.5033293324964
"4421",4421,837.459390825525
"4422",4422,1466.8258546932
"4423",4423,883.334829627711
"4424",4424,1743.85181092545
"4425",4425,34.0215666738797
"4426",4426,385.032914927386
"4427",4427,803.209815863313
"4428",4428,431.953386950516
"4429",4429,583.317545838725
"4430",4430,137.937710342388
"4431",4431,3671.15251237299
"4432",4432,3484.3226082384
"4433",4433,2595.36416229507
"4434",4434,5256.90942526051
"4435",4435,7133.77338867888
"4436",4436,9697.15501067544
"4437",4437,12939.2509842349
"4438",4438,11554.0180569494
"4439",4439,14774.7242430433
"4440",4440,3545.84605929781
"4441",4441,991.42271987458
"4442",4442,61.416091411488
"4443",4443,201.021307279723
"4444",4444,22.1430210538936
"4445",4445,36.2551388646723
"4446",4446,15.1698481327821
"4447",4447,23.0428023009361
"4448",4448,34.7851066524983
"4449",4449,59.8454330566233
"4450",4450,262.791219382279
"4451",4451,17.7014842987344
"4452",4452,223.440129034599
"4453",4453,284.90136855987
"4454",4454,59.5591235218358
"4455",4455,1650.33918580086
"4456",4456,893.475338040664
"4457",4457,774.893836318658
"4458",4458,174.505488835669
"4459",4459,948.919422240027
"4460",4460,543.630790768767
"4461",4461,186.279733335266
"4462",4462,1883.95853126558
"4463",4463,181.445357189036
"4464",4464,137.881894826193
"4465",4465,279.478080134897
"4466",4466,327.882012522693
"4467",4467,329.2257019359
"4468",4468,1048.60426864501
"4469",4469,2161.05772573904
"4470",4470,152.394815933404
"4471",4471,517.818598818326
"4472",4472,792.251166956793
"4473",4473,845.086274347888
"4474",4474,370.22388618471
"4475",4475,592.192038444218
"4476",4476,489.951002873674
"4477",4477,463.129825289348
"4478",4478,891.334180689081
"4479",4479,1322.26828610838
"4480",4480,510.049896893407
"4481",4481,646.034418606838
"4482",4482,214.04569560911
"4483",4483,467.671204452041
"4484",4484,439.136588667556
"4485",4485,400.761582404451
"4486",4486,507.29821777006
"4487",4487,30.2022878836846
"4488",4488,13.8515140255414
"4489",4489,161.20544833911
"4490",4490,182.086060918146
"4491",4491,708.472329146969
"4492",4492,161.903594150681
"4493",4493,690.263783077453
"4494",4494,180.303777406737
"4495",4495,2600.21032257298
"4496",4496,1434.87400704541
"4497",4497,1815.78119924587
"4498",4498,6194.78430287664
"4499",4499,7957.19796947618
"4500",4500,3.31069481260716
"4501",4501,0.292856863463225
"4502",4502,0.274860843363731
"4503",4503,961.826377109568
"4504",4504,152.5031159531
"4505",4505,24.2823333717236
"4506",4506,118.110994995816
"4507",4507,1507.54280839743
"4508",4508,189.273636578579
"4509",4509,520.323543499005
"4510",4510,671.391835960893
"4511",4511,131.590108725463
"4512",4512,398.460896339045
"4513",4513,1697.68741357007
"4514",4514,3779.58313320321
"4515",4515,4467.91855544733
"4516",4516,0.481194138149707
"4517",4517,0.732804926905758
"4518",4518,8127.42575583381
"4519",4519,10314.055786264
"4520",4520,13721.1972407474
"4521",4521,13774.9232182271
"4522",4522,18712.7805595941
"4523",4523,4062.75799904978
"4524",4524,6911.46005638932
"4525",4525,395.13727931749
"4526",4526,41.3795900491
"4527",4527,31.8803090290309
"4528",4528,23.7223388189867
"4529",4529,2.87408416917187
"4530",4530,12.1667037102874
"4531",4531,196.577216617756
"4532",4532,14.3110479462116
"4533",4533,1700.54726389603
"4534",4534,605.674796650323
"4535",4535,5658.51462917616
"4536",4536,1295.5622415856
"4537",4537,623.429618337634
"4538",4538,270.152011520238
"4539",4539,858.047108412507
"4540",4540,126.772305671387
"4541",4541,223.414402678388
"4542",4542,1830.74416194372
"4543",4543,1121.341016743
"4544",4544,839.748037722043
"4545",4545,114.066023147663
"4546",4546,273.348501527535
"4547",4547,2073.22612791812
"4548",4548,456.48354328109
"4549",4549,326.887493085667
"4550",4550,260.390296995179
"4551",4551,85.2125711750383
"4552",4552,108.710106249819
"4553",4553,189.325965240941
"4554",4554,514.060744691726
"4555",4555,1116.47717982813
"4556",4556,889.049023996252
"4557",4557,926.973191702492
"4558",4558,264.446597463403
"4559",4559,537.278588217054
"4560",4560,542.309412992374
"4561",4561,256.998228954854
"4562",4562,400.454429072762
"4563",4563,1504.10599458432
"4564",4564,33.8811236769663
"4565",4565,493.666703634178
"4566",4566,855.971953041897
"4567",4567,730.124464973079
"4568",4568,141.382090910268
"4569",4569,12.1435149448954
"4570",4570,440.21317097618
"4571",4571,315.102946314596
"4572",4572,926.609888778147
"4573",4573,1055.87629250137
"4574",4574,2019.02612058202
"4575",4575,2881.33503037954
"4576",4576,5545.97388593687
"4577",4577,7089.33085950707
"4578",4578,7809.49866610112
"4579",4579,40.9684402483609
"4580",4580,0.258125749986631
"4581",4581,0.330043896389155
"4582",4582,0.0656311407263479
"4583",4583,3307.26180692403
"4584",4584,1318.14771749848
"4585",4585,125.89682633172
"4586",4586,2349.85847474347
"4587",4587,805.205048337151
"4588",4588,986.530924784017
"4589",4589,690.522948097328
"4590",4590,98.6159124672856
"4591",4591,78.9757544951008
"4592",4592,247.349235366326
"4593",4593,447.785432148553
"4594",4594,1589.68917388853
"4595",4595,3921.47069120481
"4596",4596,0.200075610813282
"4597",4597,0.0538791266977901
"4598",4598,1.20169538795653
"4599",4599,7755.61694615514
"4600",4600,8694.06176637906
"4601",4601,10266.0350691245
"4602",4602,11102.5781639843
"4603",4603,8340.56588368172
"4604",4604,6041.62629387275
"4605",4605,11422.938543207
"4606",4606,3507.7281976432
"4607",4607,5684.54149618974
"4608",4608,40.9837337130266
"4609",4609,104.342028464136
"4610",4610,236.539000547401
"4611",4611,71.1480922707929
"4612",4612,144.830860427341
"4613",4613,34.5375841230668
"4614",4614,17.8251810177812
"4615",4615,5420.18980879515
"4616",4616,3760.72813775561
"4617",4617,5845.09935725294
"4618",4618,6612.01912484693
"4619",4619,7466.65072378795
"4620",4620,2102.1911321684
"4621",4621,5403.55527953476
"4622",4622,11319.845781192
"4623",4623,266.489370965699
"4624",4624,1934.46389194114
"4625",4625,972.73381433679
"4626",4626,1373.7709339095
"4627",4627,63.1908913067692
"4628",4628,869.272506520969
"4629",4629,831.079959433018
"4630",4630,317.648798049547
"4631",4631,201.628100887627
"4632",4632,119.074594898461
"4633",4633,258.627145823713
"4634",4634,553.999597714838
"4635",4635,261.043034619151
"4636",4636,152.738759373303
"4637",4637,424.442322104932
"4638",4638,353.033233231667
"4639",4639,600.62579368352
"4640",4640,1130.31700232402
"4641",4641,1544.5706024611
"4642",4642,1319.76921431289
"4643",4643,1438.3939288626
"4644",4644,1135.95887357935
"4645",4645,193.93223113488
"4646",4646,1114.09923151006
"4647",4647,624.618581715212
"4648",4648,2985.48979124513
"4649",4649,1886.84729775374
"4650",4650,3859.81558593862
"4651",4651,3736.08575424198
"4652",4652,7155.93015257332
"4653",4653,9007.82612119231
"4654",4654,1860.11953228941
"4655",4655,0.318716388526721
"4656",4656,0.261756260662003
"4657",4657,0.224744147710109
"4658",4658,0.133801336053088
"4659",4659,1182.41623802566
"4660",4660,1329.02272225312
"4661",4661,409.104838413036
"4662",4662,163.914903724471
"4663",4663,1914.79585719307
"4664",4664,129.605785879722
"4665",4665,1080.88324146319
"4666",4666,906.611220457099
"4667",4667,58.483596446564
"4668",4668,48.7613369242343
"4669",4669,0.691970001028216
"4670",4670,16.2732947134374
"4671",4671,6935.70003622647
"4672",4672,9054.00387856068
"4673",4673,5573.16107350037
"4674",4674,1354.07783138864
"4675",4675,4733.3481125742
"4676",4676,12749.3693341954
"4677",4677,10054.416007536
"4678",4678,10907.1520598705
"4679",4679,9667.19471097535
"4680",4680,11048.7292429936
"4681",4681,4188.3983141603
"4682",4682,128.312138925943
"4683",4683,499.395334446686
"4684",4684,90.0901130746443
"4685",4685,761.903991829335
"4686",4686,105.734267610225
"4687",4687,95.2957695039159
"4688",4688,199.973011163398
"4689",4689,205.126493174232
"4690",4690,9.56139716934665
"4691",4691,6988.38764462716
"4692",4692,5961.67774369486
"4693",4693,6230.36720101867
"4694",4694,7470.61919449835
"4695",4695,7051.86095541245
"4696",4696,3715.11378758056
"4697",4697,2549.52744753454
"4698",4698,3132.9838106953
"4699",4699,1120.06010800932
"4700",4700,2171.17622392612
"4701",4701,960.968633718134
"4702",4702,931.728392355205
"4703",4703,191.517846923033
"4704",4704,70.9976512752638
"4705",4705,578.28553578981
"4706",4706,1101.43116051617
"4707",4707,864.264023671673
"4708",4708,298.018168883449
"4709",4709,392.687409449092
"4710",4710,235.950256576143
"4711",4711,565.088216817706
"4712",4712,746.056013109221
"4713",4713,383.88864555836
"4714",4714,849.533224259965
"4715",4715,293.884857408184
"4716",4716,301.308609535467
"4717",4717,949.957498782362
"4718",4718,820.507986071124
"4719",4719,2140.93786903809
"4720",4720,5604.09206779265
"4721",4721,7245.14400452322
"4722",4722,187.119824669712
"4723",4723,7293.34082332
"4724",4724,0.321272444893244
"4725",4725,0.270688082884779
"4726",4726,0.13232220833674
"4727",4727,11.1122406854175
"4728",4728,67.4446291975779
"4729",4729,0.0793700146569541
"4730",4730,264.296102084618
"4731",4731,521.625454393135
"4732",4732,207.427634766887
"4733",4733,199.641491608653
"4734",4734,767.223719362945
"4735",4735,142.143673007674
"4736",4736,313.581316566328
"4737",4737,29.9001725025322
"4738",4738,56.2182252821679
"4739",4739,0.12419059173046
"4740",4740,4400.76292883377
"4741",4741,7156.38858526066
"4742",4742,6882.32877059511
"4743",4743,3363.76714533142
"4744",4744,6353.1314355974
"4745",4745,7446.44093017996
"4746",4746,6989.37732348708
"4747",4747,13640.7292164608
"4748",4748,9506.01289812903
"4749",4749,5196.15259297167
"4750",4750,694.992091562577
"4751",4751,2309.277462015
"4752",4752,81.6969729841318
"4753",4753,13.8155922653372
"4754",4754,171.231264695048
"4755",4755,84.8385414036602
"4756",4756,351.785098335889
"4757",4757,1131.04414113579
"4758",4758,477.987778999319
"4759",4759,1119.04830129503
"4760",4760,2987.55120409978
"4761",4761,7052.85257145164
"4762",4762,6665.50201772018
"4763",4763,6110.06769438996
"4764",4764,8338.47689652658
"4765",4765,4532.5859698242
"4766",4766,6239.46834896596
"4767",4767,2870.19078706156
"4768",4768,278.414005860344
"4769",4769,2166.81916332608
"4770",4770,1562.9367992898
"4771",4771,168.254243009118
"4772",4772,606.425552271868
"4773",4773,295.723992498115
"4774",4774,1499.06329630859
"4775",4775,473.924421745644
"4776",4776,482.789503942569
"4777",4777,239.404236868034
"4778",4778,464.429399078044
"4779",4779,95.1098653295198
"4780",4780,776.213194023454
"4781",4781,429.963616127628
"4782",4782,1214.62489905226
"4783",4783,10.9200004037079
"4784",4784,499.331000596666
"4785",4785,378.926076833914
"4786",4786,3003.8478308831
"4787",4787,1680.9519167977
"4788",4788,55.512450509357
"4789",4789,5915.75496704247
"4790",4790,723.232641092807
"4791",4791,6196.32475113805
"4792",4792,3.14153020410407
"4793",4793,0.127473085176731
"4794",4794,0.0627077400641294
"4795",4795,706.324443296771
"4796",4796,26.5875181527843
"4797",4797,328.748735869857
"4798",4798,68.7815818613687
"4799",4799,341.153868381627
"4800",4800,143.942815407329
"4801",4801,23.4100169844757
"4802",4802,0.174229890118751
"4803",4803,0.260491133568116
"4804",4804,23.7769755108
"4805",4805,62.3133356686955
"4806",4806,0.302245801808764
"4807",4807,0.0551069595863094
"4808",4808,0.322540200627784
"4809",4809,0.239660940537703
"4810",4810,0.210710976610357
"4811",4811,2788.56875601819
"4812",4812,168.90749962692
"4813",4813,906.07447223748
"4814",4814,9776.57108945037
"4815",4815,12733.9198078107
"4816",4816,8394.9174724513
"4817",4817,852.237755253959
"4818",4818,154.961871182215
"4819",4819,410.431929762321
"4820",4820,818.025341242721
"4821",4821,505.462052107466
"4822",4822,425.963668769935
"4823",4823,1573.39078218702
"4824",4824,1046.41565021297
"4825",4825,966.788746679388
"4826",4826,2052.90921408464
"4827",4827,4346.74528245653
"4828",4828,6579.71748260964
"4829",4829,3501.32360542214
"4830",4830,2731.88498811321
"4831",4831,560.565640011153
"4832",4832,787.183180582723
"4833",4833,218.638607488905
"4834",4834,71.8678010615045
"4835",4835,108.865484359974
"4836",4836,315.027002548892
"4837",4837,93.2722389231518
"4838",4838,765.092708962617
"4839",4839,522.626718956612
"4840",4840,353.561557618993
"4841",4841,479.459134948343
"4842",4842,72.505447808604
"4843",4843,86.9241996686543
"4844",4844,404.205089066829
"4845",4845,312.871284537829
"4846",4846,666.115535322676
"4847",4847,31.7821915792707
"4848",4848,5.34014871303298
"4849",4849,1358.16444691456
"4850",4850,729.003519605655
"4851",4851,1363.29965334482
"4852",4852,1267.01479025459
"4853",4853,425.630951022471
"4854",4854,0
"4855",4855,553.581751092063
"4856",4856,252.063356368726
"4857",4857,773.059655371163
"4858",4858,1136.30134574675
"4859",4859,1117.7532186065
"4860",4860,71.1145398801074
"4861",4861,43.9277024030241
"4862",4862,532.615919011944
"4863",4863,21.5209123429663
"4864",4864,106.160728097918
"4865",4865,415.685911138534
"4866",4866,57.1176532684825
"4867",4867,10.7143131836361
"4868",4868,0.174799416363713
"4869",4869,0.132102290841922
"4870",4870,0.510413483536829
"4871",4871,0.290960248294346
"4872",4872,0.195396512836439
"4873",4873,0.719458225686149
"4874",4874,0.269744750104701
"4875",4875,0.155469388470725
"4876",4876,345.725391822345
"4877",4877,9.65875314830041
"4878",4878,62.5954307025711
"4879",4879,4.96469761266134
"4880",4880,7433.76563834438
"4881",4881,3471.8585787069
"4882",4882,1951.48480623461
"4883",4883,550.160691697548
"4884",4884,223.764994894472
"4885",4885,237.074021860749
"4886",4886,418.924343800934
"4887",4887,549.163461653123
"4888",4888,86.2725737544725
"4889",4889,427.924506043926
"4890",4890,212.274802553406
"4891",4891,52.626324415878
"4892",4892,465.680184479049
"4893",4893,1123.95185788654
"4894",4894,791.383722641464
"4895",4895,682.044154789022
"4896",4896,565.992180577203
"4897",4897,239.455902746305
"4898",4898,4472.33219254535
"4899",4899,5243.11516702461
"4900",4900,2572.99650782546
"4901",4901,1412.45030684535
"4902",4902,663.749470855778
"4903",4903,237.145858137287
"4904",4904,693.266476251964
"4905",4905,550.898136929786
"4906",4906,509.49129047312
"4907",4907,60.5613504054011
"4908",4908,328.754838287451
"4909",4909,490.091529962806
"4910",4910,420.711891112007
"4911",4911,111.767225713659
"4912",4912,71.8922718368684
"4913",4913,126.349586473696
"4914",4914,297.884113818839
"4915",4915,374.321834571223
"4916",4916,14.6995118385021
"4917",4917,24.0554833946445
"4918",4918,1845.64431598534
"4919",4919,1344.45892381199
"4920",4920,780.748277954914
"4921",4921,1666.31422645178
"4922",4922,1056.7630285062
"4923",4923,663.403867610722
"4924",4924,5939.91556502024
"4925",4925,2654.49465007322
"4926",4926,51.990521476812
"4927",4927,167.472720338314
"4928",4928,991.567101201736
"4929",4929,91.0021808452679
"4930",4930,206.186825771024
"4931",4931,394.306729974657
"4932",4932,7.99820959160804
"4933",4933,2656.83808019951
"4934",4934,211.20783639873
"4935",4935,0.195320823273853
"4936",4936,0.273140600769595
"4937",4937,0.219716341274569
"4938",4938,0.215301513512403
"4939",4939,0.515568136720848
"4940",4940,0.454161213524236
"4941",4941,0.395783236665187
"4942",4942,681.233486921011
"4943",4943,147.985842033653
"4944",4944,4463.1996613952
"4945",4945,4222.16249487678
"4946",4946,8768.79645813538
"4947",4947,7553.05517243564
"4948",4948,0
"4949",4949,0
"4950",4950,50.9424728304917
"4951",4951,5940.68751019697
"4952",4952,5527.29778148857
"4953",4953,392.886410887039
"4954",4954,261.714810507895
"4955",4955,374.735671242559
"4956",4956,382.173410189798
"4957",4957,12.4228138636792
"4958",4958,10.9469264133302
"4959",4959,23.5830421809713
"4960",4960,11.10049158496
"4961",4961,30.1566032599665
"4962",4962,440.744923367974
"4963",4963,2908.6794315658
"4964",4964,1359.23546127238
"4965",4965,523.472076673465
"4966",4966,456.704887095936
"4967",4967,824.347598792314
"4968",4968,199.410965178369
"4969",4969,279.048768117178
"4970",4970,1114.96145082161
"4971",4971,2733.01486865788
"4972",4972,821.359752499778
"4973",4973,170.328077605363
"4974",4974,413.426514264019
"4975",4975,247.113374836202
"4976",4976,360.617591137462
"4977",4977,303.817476392741
"4978",4978,263.300304675027
"4979",4979,856.279386114388
"4980",4980,887.562281086954
"4981",4981,143.530745296476
"4982",4982,630.806629504644
"4983",4983,463.383857369833
"4984",4984,1209.86276448727
"4985",4985,1067.64595646439
"4986",4986,675.831942730448
"4987",4987,289.287786535831
"4988",4988,503.47017339827
"4989",4989,1638.13681366776
"4990",4990,1977.98397624575
"4991",4991,220.68382421627
"4992",4992,3459.67006352981
"4993",4993,164.37005432908
"4994",4994,826.153716937023
"4995",4995,666.172995533508
"4996",4996,1126.37629477492
"4997",4997,177.797240804144
"4998",4998,8812.8203541985
"4999",4999,1850.25450268408
"5000",5000,2191.43192159244
"5001",5001,1712.46677005483
"5002",5002,1996.08446764143
"5003",5003,703.859099500022
"5004",5004,605.833536192494
"5005",5005,1048.34959363404
"5006",5006,0.0262051886804118
"5007",5007,52.4418709089114
"5008",5008,88.0730118034417
"5009",5009,134.474452031627
"5010",5010,0.0528168122307694
"5011",5011,0.203581515500421
"5012",5012,0.213344542030016
"5013",5013,0.210646737028977
"5014",5014,0.230014798101087
"5015",5015,0.56148851593403
"5016",5016,0.119080704224084
