"","Element ID","/Layer_1/Native&Riparian Veg. Potential ET(AF/year)"
"5421",5421,89.5969777382482
"5422",5422,293.387009225595
"5423",5423,83.5343732405355
"5424",5424,35.3366586319535
"5425",5425,19.7651276215481
"5426",5426,33.5714638745895
"5427",5427,66.8765408677797
"5428",5428,82.8229538360639
"5429",5429,63.8456919962386
"5430",5430,52.815161199337
"5431",5431,183.155079122421
"5432",5432,90.661420298009
"5433",5433,124.772055650239
"5434",5434,270.171941579458
"5435",5435,340.624964814831
"5436",5436,384.820234673558
"5437",5437,284.207834983697
"5438",5438,232.775233335243
"5439",5439,642.975219910961
"5440",5440,801.06711889191
"5441",5441,903.926945817779
"5442",5442,46.017312826343
"5443",5443,191.185147196705
"5444",5444,663.534680242074
"5445",5445,980.574574923086
"5446",5446,205.965750621545
"5447",5447,162.547809609131
"5448",5448,106.853934863927
"5449",5449,77.0142615130385
"5450",5450,79.8292860213665
"5451",5451,14.5996818063079
"5452",5452,13.1735353559636
"5453",5453,127.287201128843
"5454",5454,711.630187995333
"5455",5455,995.795431367469
"5456",5456,645.939076432589
"5457",5457,598.52623500806
"5458",5458,550.956438196162
"5459",5459,501.519790546271
"5460",5460,108.224831588714
"5461",5461,94.6332856298903
"5462",5462,117.916933431775
"5463",5463,85.1949494772998
"5464",5464,15.0081785992946
"5465",5465,78.2332273749957
"5466",5466,87.5116544139103
"5467",5467,38.7808413973183
"5468",5468,77.3018791093449
"5469",5469,0
"5470",5470,218.038958665453
"5471",5471,122.827858843275
"5472",5472,223.371123944409
"5473",5473,48.6151029872101
"5474",5474,32.1244364622896
"5475",5475,248.954222048422
"5476",5476,524.215871618308
"5477",5477,311.585186322233
"5478",5478,378.867863520538
"5479",5479,462.041912583609
"5480",5480,433.939115034185
"5481",5481,662.85878736673
"5482",5482,839.556729590662
"5483",5483,413.666184493982
"5484",5484,930.087744603456
"5485",5485,841.41509421549
"5486",5486,1224.64042394797
"5487",5487,370.100364582525
"5488",5488,1.54770674085357
"5489",5489,1.15062966449693
"5490",5490,1.12191366051517
"5491",5491,17.1346396103702
"5492",5492,48.4622642466545
"5493",5493,62.2748369641523
"5494",5494,53.1660091987805
"5495",5495,48.9810899796662
"5496",5496,95.2766023545953
"5497",5497,203.119350482999
"5498",5498,256.885063009581
"5499",5499,443.497028390251
"5500",5500,241.047510980891
"5501",5501,330.188849872809
"5502",5502,1452.77971713973
"5503",5503,204.716900527125
"5504",5504,90.9625814211107
"5505",5505,8.138422067681
"5506",5506,134.976479195127
"5507",5507,42.9662218358818
"5508",5508,107.466071037217
"5509",5509,66.7723245109003
"5510",5510,70.7822531670588
"5511",5511,52.1568208053028
"5512",5512,117.874089603297
"5513",5513,46.2641968913494
"5514",5514,92.6556150061525
"5515",5515,75.8150079829122
"5516",5516,34.6795025325429
"5517",5517,167.446041068563
"5518",5518,112.563817585954
"5519",5519,161.364479203891
"5520",5520,183.776945124087
"5521",5521,103.562348010531
"5522",5522,66.6642046110777
"5523",5523,134.592133924088
"5524",5524,276.533304570817
"5525",5525,148.510227318091
"5526",5526,1190.81066362359
"5527",5527,835.782961094764
"5528",5528,215.634651153441
"5529",5529,55.4349587671906
"5530",5530,300.608933053245
"5531",5531,446.183038733098
"5532",5532,599.028792468779
"5533",5533,555.818997880741
"5534",5534,867.144526170508
"5535",5535,228.766940379896
"5536",5536,48.2471818890864
"5537",5537,120.387827472833
"5538",5538,88.4165303753088
"5539",5539,1142.44671445803
"5540",5540,330.795385757466
"5541",5541,873.763709269793
"5542",5542,357.647164775681
"5543",5543,28.936448365095
"5544",5544,16.0628297532275
"5545",5545,1028.55107131592
"5546",5546,1119.49020581719
"5547",5547,43.5839731862645
"5548",5548,24.2814745551508
"5549",5549,374.714057303997
"5550",5550,333.668075287708
"5551",5551,260.852727876751
"5552",5552,98.0565175330519
"5553",5553,132.560318631104
"5554",5554,37.4804708933331
"5555",5555,40.8583670699658
"5556",5556,34.8753009515645
"5557",5557,66.9888157650659
"5558",5558,65.1519472530846
"5559",5559,195.321200696665
"5560",5560,222.403968789333
"5561",5561,49.1659423216312
"5562",5562,165.238825858703
"5563",5563,184.08455200762
"5564",5564,31.2424310671383
"5565",5565,193.359322675551
"5566",5566,559.960224733591
"5567",5567,244.344655907977
"5568",5568,462.015249554535
"5569",5569,374.143703842596
"5570",5570,237.243234609838
"5571",5571,517.092259675858
"5572",5572,847.558682325995
"5573",5573,1035.16457286663
"5574",5574,937.834430490736
"5575",5575,872.735489712972
"5576",5576,1146.06458332876
"5577",5577,642.290812807462
"5578",5578,51.4305600059033
"5579",5579,21.7683541577543
"5580",5580,22.634249798663
"5581",5581,7.67119960405497
"5582",5582,35.3729509752159
"5583",5583,11.8108837498963
"5584",5584,292.800704841685
"5585",5585,173.892689032155
"5586",5586,238.461949688854
"5587",5587,21.0980381191991
"5588",5588,50.5276813407307
"5589",5589,43.2676252267325
"5590",5590,89.1725500386815
"5591",5591,289.40091725759
"5592",5592,61.3004370843931
"5593",5593,86.786896459543
"5594",5594,73.4786894060779
"5595",5595,162.472238302778
"5596",5596,219.701060880024
"5597",5597,309.217581405312
"5598",5598,449.614716875802
"5599",5599,208.265865670313
"5600",5600,158.630258453782
"5601",5601,97.5365816132835
"5602",5602,20.6534464730531
"5603",5603,76.7958058513505
"5604",5604,50.2796283674868
"5605",5605,97.1706680550799
"5606",5606,157.755916601684
"5607",5607,96.8960842804293
"5608",5608,67.5990622963098
"5609",5609,68.1343385403407
"5610",5610,81.0519889581868
"5611",5611,100.331542784798
"5612",5612,133.802333815896
"5613",5613,108.52731255671
"5614",5614,119.983427316731
"5615",5615,167.991488186965
"5616",5616,211.346032634303
"5617",5617,100.44229576254
"5618",5618,75.0241611330769
"5619",5619,1.57633010556161
"5620",5620,3.30282276136726
"5621",5621,140.32886877521
"5622",5622,137.214149408213
"5623",5623,254.692396118805
"5624",5624,144.344603611696
"5625",5625,237.874990694831
"5626",5626,376.474334896292
"5627",5627,417.716395315729
"5628",5628,121.298280205467
"5629",5629,1012.43673209933
"5630",5630,927.206210685488
"5631",5631,659.516684718574
"5632",5632,949.964788892358
"5633",5633,223.807872738617
"5634",5634,641.081438940328
"5635",5635,1165.4966436866
"5636",5636,1149.03074700558
"5637",5637,1551.17307406071
"5638",5638,54.805426888661
"5639",5639,21.6627525162009
"5640",5640,30.3499617663855
"5641",5641,37.762717477903
"5642",5642,38.5456137585928
"5643",5643,61.4679129003115
"5644",5644,38.2578180442764
"5645",5645,52.4062561242261
"5646",5646,68.2064853143918
"5647",5647,132.209932714137
"5648",5648,0
"5649",5649,132.012622857927
"5650",5650,96.967467350009
"5651",5651,53.1560858899706
"5652",5652,0.570828149717537
"5653",5653,89.741574813369
"5654",5654,143.451606966672
"5655",5655,409.194333035149
"5656",5656,432.726740915321
"5657",5657,193.610919853663
"5658",5658,125.725635085522
"5659",5659,0
"5660",5660,591.993869666959
"5661",5661,773.103713323533
"5662",5662,1084.98061172717
"5663",5663,678.568663065707
"5664",5664,2102.30840112141
"5665",5665,1293.95125768877
"5666",5666,840.60406788944
"5667",5667,72.1927922203882
"5668",5668,23.3721910847725
"5669",5669,15.6665205480786
"5670",5670,18.1956178722833
"5671",5671,12.8557239147792
"5672",5672,5.21832435917291
"5673",5673,98.690897171151
"5674",5674,32.2541519526661
"5675",5675,635.833776591901
"5676",5676,334.847410932872
"5677",5677,200.897194250909
"5678",5678,22.830174773519
"5679",5679,27.0271520240216
"5680",5680,16.3453725486081
"5681",5681,43.0261582797718
"5682",5682,26.912517556222
"5683",5683,8.73789451579824
"5684",5684,77.406240508426
"5685",5685,134.905375364198
"5686",5686,200.935525599643
"5687",5687,161.582833855242
"5688",5688,278.939164663128
"5689",5689,84.6004624583519
"5690",5690,212.658550944426
"5691",5691,137.52134622283
"5692",5692,135.931178222626
"5693",5693,381.059293268997
"5694",5694,21.2332685005738
"5695",5695,51.9526442641835
"5696",5696,50.6405439580814
"5697",5697,175.266029373146
"5698",5698,124.334724969114
"5699",5699,84.8481239450803
"5700",5700,70.8514835612043
"5701",5701,42.6790714141573
"5702",5702,164.090851528619
"5703",5703,22.0589075329125
"5704",5704,82.8045945036021
"5705",5705,154.271990107404
"5706",5706,300.254726879486
"5707",5707,38.8126696541027
"5708",5708,222.498610952949
"5709",5709,148.805643715019
"5710",5710,6.23023048706485
"5711",5711,52.5815518125982
"5712",5712,528.334964730195
"5713",5713,1094.43716184816
"5714",5714,572.52895274604
"5715",5715,1150.56742718585
"5716",5716,244.980633136301
"5717",5717,578.978045550839
"5718",5718,997.516626176488
"5719",5719,186.336344912975
"5720",5720,462.941068248915
"5721",5721,1281.81877908809
"5722",5722,1311.95388333013
"5723",5723,1191.91670698087
"5724",5724,1044.20149929694
"5725",5725,1440.36486198372
"5726",5726,1156.82826323215
"5727",5727,893.986993189626
"5728",5728,322.348703815074
"5729",5729,205.464584745919
"5730",5730,977.754856328326
"5731",5731,334.114869343295
"5732",5732,33.6754325789529
"5733",5733,218.92275002031
"5734",5734,69.874012773402
"5735",5735,56.4573572218705
"5736",5736,52.6149251995445
"5737",5737,131.274894761535
"5738",5738,196.699020764617
"5739",5739,0
"5740",5740,130.294473641304
"5741",5741,129.377406885461
"5742",5742,30.1218930501583
"5743",5743,127.371944451293
"5744",5744,10.5697376692666
"5745",5745,239.832166106989
"5746",5746,186.539968111315
"5747",5747,134.088735503537
"5748",5748,145.792861242961
"5749",5749,207.710609600513
"5750",5750,187.344497019598
"5751",5751,480.070269281764
"5752",5752,172.119808813395
"5753",5753,25.5112778951657
"5754",5754,613.877503510806
"5755",5755,1102.66650769452
"5756",5756,1155.69360503734
"5757",5757,1178.74264507384
"5758",5758,1684.42797514074
"5759",5759,1155.88982715528
"5760",5760,718.144147240572
"5761",5761,498.976353340781
"5762",5762,329.215626753809
"5763",5763,6.3872028466877
"5764",5764,18.2278619050205
"5765",5765,11.8425792679532
"5766",5766,26.5931941691106
"5767",5767,21.8115778483541
"5768",5768,31.3903959892239
"5769",5769,154.744189163292
"5770",5770,348.548665916074
"5771",5771,18.1332000889351
"5772",5772,509.990089540805
"5773",5773,116.929554489354
"5774",5774,0
"5775",5775,5.43372187026136
"5776",5776,46.7964161638975
"5777",5777,107.830309981372
"5778",5778,101.806323358215
"5779",5779,67.1297176826539
"5780",5780,74.663343687502
"5781",5781,96.3904704175218
"5782",5782,46.400383919287
"5783",5783,107.667140485213
"5784",5784,130.489637934374
"5785",5785,66.5340428104262
"5786",5786,321.674622442839
"5787",5787,359.407647448763
"5788",5788,114.763241963902
"5789",5789,238.414090124731
"5790",5790,140.28413622009
"5791",5791,32.5660535089882
"5792",5792,96.9762716285981
"5793",5793,79.5112915528522
"5794",5794,71.0458890302043
"5795",5795,144.672955334
"5796",5796,136.639596559812
"5797",5797,178.280429698643
"5798",5798,123.931191291419
"5799",5799,78.797115600909
"5800",5800,155.840289875237
"5801",5801,104.599705376103
"5802",5802,66.2056427125233
"5803",5803,23.607499583002
"5804",5804,873.286302496005
"5805",5805,169.585589952513
"5806",5806,483.883178142415
"5807",5807,599.596344105281
"5808",5808,866.637060220201
"5809",5809,230.506798197777
"5810",5810,676.420103884111
"5811",5811,639.742796882632
"5812",5812,1940.21996184813
"5813",5813,2302.71142491412
"5814",5814,892.474890173551
"5815",5815,98.3520245884904
"5816",5816,998.034908865799
"5817",5817,1303.12595948326
"5818",5818,565.633145163466
"5819",5819,1148.87449357792
"5820",5820,1188.4381048015
"5821",5821,1411.63376114242
"5822",5822,954.732774101396
"5823",5823,545.749236020064
"5824",5824,72.4176029327954
"5825",5825,54.6162269958791
"5826",5826,226.394836971063
"5827",5827,251.479310226159
"5828",5828,168.330031309934
"5829",5829,115.197379580866
"5830",5830,65.3995346455144
"5831",5831,31.4120940038149
"5832",5832,24.2733082621391
"5833",5833,93.0227654024294
"5834",5834,64.7874682615066
"5835",5835,108.011759294964
"5836",5836,115.800936953105
"5837",5837,148.14559082395
"5838",5838,107.426773177441
"5839",5839,73.6563697370913
"5840",5840,105.451631659479
"5841",5841,532.558290514016
"5842",5842,669.035387339441
"5843",5843,803.451435866754
"5844",5844,798.819428800412
"5845",5845,527.562724017858
"5846",5846,959.322659450644
"5847",5847,559.212639126224
"5848",5848,2265.08326372288
"5849",5849,1928.06684348719
"5850",5850,1388.88942567463
"5851",5851,812.113327059907
"5852",5852,881.193507666168
"5853",5853,248.874070964241
"5854",5854,293.383348725059
"5855",5855,115.817214008167
"5856",5856,505.380008211952
"5857",5857,353.834441713061
"5858",5858,112.351733153373
"5859",5859,648.830335519057
"5860",5860,336.133778059298
"5861",5861,259.729394010256
"5862",5862,24.1965395960388
"5863",5863,21.9400832025417
"5864",5864,65.1781112456462
"5865",5865,21.5671764349825
"5866",5866,82.4060255915985
"5867",5867,3.1467268313344
"5868",5868,105.818179031927
"5869",5869,150.222771461951
"5870",5870,98.2209401532664
"5871",5871,89.3902430818923
"5872",5872,57.1799986574814
"5873",5873,42.8210813330233
"5874",5874,44.5357198888121
"5875",5875,357.621577195579
"5876",5876,343.457501041786
"5877",5877,261.312201445796
"5878",5878,81.8046587146964
"5879",5879,196.525469562829
"5880",5880,396.431502217804
"5881",5881,215.52301861201
"5882",5882,62.8259829889319
"5883",5883,102.669396220657
"5884",5884,55.4997531180305
"5885",5885,72.6245386768465
"5886",5886,38.4318006594741
"5887",5887,172.240351263469
"5888",5888,312.870434722756
"5889",5889,220.979222291715
"5890",5890,56.0578634137179
"5891",5891,189.637710230097
"5892",5892,302.734887094101
"5893",5893,197.810150221239
"5894",5894,95.5858115079347
"5895",5895,256.557632887659
"5896",5896,108.803706206163
"5897",5897,558.539783943241
"5898",5898,876.494653261144
"5899",5899,575.119032816626
"5900",5900,531.678519593504
"5901",5901,648.868130261441
"5902",5902,463.141729069087
"5903",5903,357.950158251569
"5904",5904,1218.28472492966
"5905",5905,1591.87971558126
"5906",5906,1820.90761219327
"5907",5907,1500.90738716649
"5908",5908,624.766736026626
"5909",5909,1109.67339721672
"5910",5910,490.066594374645
"5911",5911,482.26830378982
"5912",5912,450.721018869979
"5913",5913,1129.44839028717
"5914",5914,231.65342922353
"5915",5915,1033.52864312083
"5916",5916,1360.60249413982
"5917",5917,446.672464358731
"5918",5918,37.3082607949466
"5919",5919,0
"5920",5920,89.3087715127366
"5921",5921,174.955956356932
"5922",5922,120.400623084611
"5923",5923,87.538947811014
"5924",5924,55.145231910816
"5925",5925,51.9727909541027
"5926",5926,35.9508256925732
"5927",5927,25.5221850040469
"5928",5928,11.0081202926962
"5929",5929,80.8787797814507
"5930",5930,84.6247683520093
"5931",5931,116.471526835781
"5932",5932,1.81079159210626
"5933",5933,2.75643155537742
"5934",5934,151.643130145982
"5935",5935,6.70323896225602
"5936",5936,13.135881383337
"5937",5937,455.828903759641
"5938",5938,268.61914661912
"5939",5939,332.649597893261
"5940",5940,744.264617472655
"5941",5941,755.072093754053
"5942",5942,433.141763297293
"5943",5943,946.448818758775
"5944",5944,960.508885116494
"5945",5945,1267.89760642291
"5946",5946,1106.11564198952
"5947",5947,1716.92602141211
"5948",5948,1657.0799301452
"5949",5949,1481.03166136209
"5950",5950,1680.66034125412
"5951",5951,1054.7157727667
"5952",5952,568.008449208786
"5953",5953,127.703660409347
"5954",5954,133.76706845315
"5955",5955,106.663373205502
"5956",5956,288.581537544195
"5957",5957,489.811232432455
"5958",5958,43.5097306345652
"5959",5959,18.877075342817
"5960",5960,19.1605249291853
"5961",5961,38.4372577925089
"5962",5962,32.0834226333534
"5963",5963,47.5046948830111
"5964",5964,21.3299679035012
"5965",5965,42.3493944812835
"5966",5966,52.7269023096693
"5967",5967,73.4321936171919
"5968",5968,4.65847594980269
"5969",5969,2.17773263878136
"5970",5970,0.965992581464937
"5971",5971,77.9115379505279
"5972",5972,489.117330042257
"5973",5973,235.986173022124
"5974",5974,550.699862738203
"5975",5975,377.031715518142
"5976",5976,152.050310340005
"5977",5977,400.512570938616
"5978",5978,736.136983365062
"5979",5979,422.707138544334
"5980",5980,283.460670480151
"5981",5981,158.678330792774
"5982",5982,18.5408542051501
"5983",5983,35.3178263061039
"5984",5984,66.9937617461755
"5985",5985,39.2572118616875
"5986",5986,42.3366850406364
"5987",5987,144.745297398587
"5988",5988,529.93330219758
"5989",5989,148.462754241154
"5990",5990,188.310562337737
"5991",5991,447.22664176495
"5992",5992,271.386718781195
"5993",5993,290.383034146952
"5994",5994,238.227098128968
"5995",5995,739.302566420418
"5996",5996,1034.16732592471
"5997",5997,592.259551479088
"5998",5998,237.870104725555
"5999",5999,575.364160669673
"6000",6000,437.460608148092
"6001",6001,1542.88853171428
"6002",6002,401.678243552703
"6003",6003,996.008285436723
"6004",6004,718.009866637
"6005",6005,357.773208262152
"6006",6006,224.095313423093
"6007",6007,1118.1096035214
"6008",6008,1236.41527246812
"6009",6009,1255.77923610497
"6010",6010,1249.56866723435
"6011",6011,1132.11467863247
"6012",6012,269.812778489619
"6013",6013,1311.13979330633
"6014",6014,1303.7747569577
"6015",6015,27.1351835893632
"6016",6016,0
"6017",6017,618.054216148313
"6018",6018,0
"6019",6019,3.98001178166303
"6020",6020,30.3277925058561
"6021",6021,154.843136334375
"6022",6022,70.2570071797769
"6023",6023,59.6056324762137
"6024",6024,25.3885438060685
"6025",6025,141.900093070799
"6026",6026,46.5398665331755
"6027",6027,44.7350092464474
"6028",6028,44.5353751862637
"6029",6029,154.721821619436
"6030",6030,171.066319389776
"6031",6031,65.3717770472592
"6032",6032,378.348482023999
"6033",6033,409.187073222491
"6034",6034,753.917710749592
"6035",6035,725.071703473031
"6036",6036,1081.57544718551
"6037",6037,855.326322174723
"6038",6038,89.3604140196842
"6039",6039,153.539761751379
"6040",6040,773.826365658564
"6041",6041,730.679319810908
"6042",6042,2063.08992704041
"6043",6043,1796.40484653494
"6044",6044,1552.2741757868
"6045",6045,1615.42734521967
"6046",6046,516.790418714311
"6047",6047,926.670839774139
"6048",6048,119.447679927655
"6049",6049,91.9226085006557
"6050",6050,114.793207828837
"6051",6051,99.7773026187567
"6052",6052,34.5637859937871
"6053",6053,52.7380073846767
"6054",6054,15.7572515563771
"6055",6055,45.4283412188074
"6056",6056,21.2332045197171
"6057",6057,99.1554486455897
"6058",6058,120.700216095428
"6059",6059,48.7361612046685
"6060",6060,54.4591536078549
"6061",6061,0.860260462593053
"6062",6062,83.5339898721844
"6063",6063,0.692746244619023
"6064",6064,43.2705284834407
"6065",6065,2.00132461979403
"6066",6066,1.52321369792351
"6067",6067,24.1619087516813
"6068",6068,59.1995876214966
"6069",6069,498.111816782663
"6070",6070,474.709854403143
"6071",6071,1138.29616868966
"6072",6072,811.539389705641
"6073",6073,652.027852258481
"6074",6074,577.538816415524
"6075",6075,120.634666242977
"6076",6076,105.936278032677
"6077",6077,134.751906980941
"6078",6078,360.352409756284
"6079",6079,403.062753390555
"6080",6080,49.9692151718941
"6081",6081,147.899184328174
"6082",6082,69.21366576539
"6083",6083,82.9687365834994
"6084",6084,139.745207688296
"6085",6085,65.5861844491502
"6086",6086,91.5485009675696
"6087",6087,160.441141234523
"6088",6088,72.4333177270908
"6089",6089,60.093819125724
"6090",6090,209.385281149377
"6091",6091,237.003089540701
"6092",6092,259.212285436429
"6093",6093,635.758359407871
"6094",6094,748.961906207207
"6095",6095,516.726747992902
"6096",6096,477.877870005437
"6097",6097,172.017998259184
"6098",6098,276.511999090155
"6099",6099,187.771409649889
"6100",6100,275.302298659769
"6101",6101,1038.86987649677
"6102",6102,384.584693462236
"6103",6103,978.68037045409
"6104",6104,386.216373440399
"6105",6105,622.824174847583
"6106",6106,1095.7095710219
"6107",6107,712.667917704149
"6108",6108,1301.08224808109
"6109",6109,1362.89930585513
"6110",6110,1187.88737753664
"6111",6111,863.855769617591
"6112",6112,284.669881625046
"6113",6113,1129.84587863997
"6114",6114,1254.58195429732
"6115",6115,98.3908437754897
"6116",6116,820.794460915658
"6117",6117,554.90307481684
"6118",6118,196.226792874825
"6119",6119,10.5248027552879
"6120",6120,55.4673160521944
"6121",6121,137.313981321499
"6122",6122,74.4302761015741
"6123",6123,50.0587712043202
"6124",6124,31.0415015753101
"6125",6125,45.9192160851232
"6126",6126,76.0292795404546
"6127",6127,138.116430283099
"6128",6128,24.0722361735462
"6129",6129,73.2322064431152
"6130",6130,103.083126994918
"6131",6131,207.217698671685
"6132",6132,112.505780461128
"6133",6133,121.541473502542
"6134",6134,443.087788443726
"6135",6135,355.495927609731
"6136",6136,102.51986904467
"6137",6137,23.330801921717
"6138",6138,59.0167235988418
"6139",6139,861.764594261462
"6140",6140,341.742564022218
"6141",6141,120.449465922714
"6142",6142,188.050963042262
"6143",6143,118.948442185357
"6144",6144,1403.24926888177
"6145",6145,2678.59550077399
"6146",6146,2021.79877047014
"6147",6147,1692.9595709757
"6148",6148,813.83391731159
"6149",6149,1947.95746411204
"6150",6150,446.896125187924
"6151",6151,208.530553263267
"6152",6152,170.202716711761
"6153",6153,202.979764219558
"6154",6154,97.1008630073133
"6155",6155,158.368877299074
"6156",6156,164.381114584302
"6157",6157,202.508743637178
"6158",6158,101.039322768131
"6159",6159,47.2659611744535
"6160",6160,90.7309801670096
"6161",6161,0.737809637340614
"6162",6162,0.99862500643814
"6163",6163,2.61622822067827
"6164",6164,7.15057847888985
"6165",6165,151.254024711714
"6166",6166,216.45291837002
"6167",6167,147.795359821625
"6168",6168,932.025234230437
"6169",6169,564.656139769063
"6170",6170,130.079148925907
"6171",6171,441.977363022744
"6172",6172,71.4846801293678
"6173",6173,77.1407564682426
"6174",6174,16.9704131019526
"6175",6175,117.002323489429
"6176",6176,74.9385745923957
"6177",6177,116.657403613541
"6178",6178,129.968677625555
"6179",6179,56.1750617431578
"6180",6180,113.591774848982
"6181",6181,139.709675265049
"6182",6182,46.1774330075915
"6183",6183,86.4524884274916
"6184",6184,88.221729302732
"6185",6185,40.9508301044197
"6186",6186,187.324100998619
"6187",6187,128.274886136604
"6188",6188,202.054367200344
"6189",6189,67.3000853339667
"6190",6190,209.065473842432
"6191",6191,4.39141723149342
"6192",6192,129.220541780883
"6193",6193,67.6754687592054
"6194",6194,19.516532231019
"6195",6195,78.2142379911201
"6196",6196,17.3771088820805
"6197",6197,123.218826592611
"6198",6198,9.87837319883444
"6199",6199,104.803242461382
"6200",6200,37.3316915598197
"6201",6201,816.895411269949
"6202",6202,223.198490092363
"6203",6203,120.310185465804
"6204",6204,1066.14923527115
"6205",6205,874.917607077911
"6206",6206,1116.55707681474
"6207",6207,1293.17704880936
"6208",6208,1482.82859928842
"6209",6209,871.941378128763
"6210",6210,0
"6211",6211,546.705944425897
"6212",6212,89.8204880128
"6213",6213,0
"6214",6214,0
"6215",6215,8.21654296633275
"6216",6216,298.833198809429
"6217",6217,4.47864782161334
"6218",6218,62.2861386060131
"6219",6219,37.7050364178286
"6220",6220,78.8246157318431
"6221",6221,112.878930086549
"6222",6222,145.115094629317
"6223",6223,63.5945875811403
"6224",6224,330.461121908591
"6225",6225,374.812391011237
"6226",6226,54.0179609845811
"6227",6227,150.722767473364
"6228",6228,142.47904770458
"6229",6229,125.975502387586
"6230",6230,124.483829704594
"6231",6231,93.5629658320118
"6232",6232,168.372996128603
"6233",6233,1170.9937540337
"6234",6234,1180.59715758189
"6235",6235,1363.04118692204
"6236",6236,2494.5232043704
"6237",6237,1834.57840248703
"6238",6238,1591.96022537272
"6239",6239,906.887656804125
"6240",6240,2000.14744982511
"6241",6241,601.436289950337
"6242",6242,359.736390999927
"6243",6243,105.412631709716
"6244",6244,35.4856283023799
"6245",6245,100.035484397797
"6246",6246,7.05942893888417
"6247",6247,74.3844510619688
"6248",6248,173.89782607598
"6249",6249,158.55552171309
"6250",6250,115.540828964919
"6251",6251,122.440006469567
"6252",6252,114.876747559172
"6253",6253,35.8689600579233
"6254",6254,43.6288668021515
"6255",6255,37.5263662186909
"6256",6256,32.9335839391274
"6257",6257,343.121741148426
"6258",6258,126.595767757727
"6259",6259,336.822687947667
"6260",6260,249.95591641597
"6261",6261,268.086088224045
"6262",6262,199.497793288825
"6263",6263,71.6450025957785
"6264",6264,44.5524617507878
"6265",6265,49.7527769317805
"6266",6266,7.88220865084374
"6267",6267,21.4739878632882
"6268",6268,184.545095889065
"6269",6269,52.8744657803731
"6270",6270,10.4391756282551
"6271",6271,118.59463940926
"6272",6272,161.699613903757
"6273",6273,137.281624371511
"6274",6274,181.069245706577
"6275",6275,116.217672445046
"6276",6276,142.561145412109
"6277",6277,112.578212367787
"6278",6278,51.6430982121862
"6279",6279,64.2769741732541
"6280",6280,78.6271173207877
"6281",6281,54.0467934834206
"6282",6282,75.1433997620413
"6283",6283,67.2187498734069
"6284",6284,58.6242993105586
"6285",6285,91.7536059531965
"6286",6286,177.320158695057
"6287",6287,160.963127558148
"6288",6288,121.933847586704
"6289",6289,96.918820139826
"6290",6290,656.577135330844
"6291",6291,334.431843667635
"6292",6292,920.804772950805
"6293",6293,961.219236797823
"6294",6294,1275.21142049849
"6295",6295,1758.47269312666
"6296",6296,1309.97061985054
"6297",6297,594.537985930041
"6298",6298,0
"6299",6299,70.2992825718947
"6300",6300,362.904843329735
"6301",6301,67.6894980285379
"6302",6302,64.0527808222404
"6303",6303,3.34693153939951
"6304",6304,30.7917319346737
"6305",6305,6.09043882806771
"6306",6306,3.39982806150211
"6307",6307,2.74011671717154
"6308",6308,60.9238629064042
"6309",6309,145.902111712269
"6310",6310,111.249108045662
"6311",6311,24.2138466821338
"6312",6312,178.937698626522
"6313",6313,80.2543932515283
"6314",6314,116.847030518496
"6315",6315,182.180950996362
"6316",6316,204.064425377648
"6317",6317,66.8266969484727
"6318",6318,140.918675694952
"6319",6319,291.152243434451
"6320",6320,21.2618783819197
"6321",6321,117.125393517109
"6322",6322,105.281452240664
"6323",6323,0.217500484063902
"6324",6324,102.200559037162
"6325",6325,195.836909012599
"6326",6326,1380.47362741181
"6327",6327,1332.03230487525
"6328",6328,2013.04877254036
"6329",6329,1003.6623535929
"6330",6330,1785.40362149493
"6331",6331,1382.29849823958
"6332",6332,717.860354523698
"6333",6333,1634.42056770049
"6334",6334,1491.10972343112
"6335",6335,1491.39830700136
"6336",6336,346.830467722948
"6337",6337,337.748814902063
"6338",6338,303.501673368176
"6339",6339,146.187534186963
"6340",6340,57.5764533418824
"6341",6341,182.096048364289
"6342",6342,144.47666928927
"6343",6343,200.427672196149
"6344",6344,115.03634999757
"6345",6345,95.7199834084277
"6346",6346,95.8194222692997
"6347",6347,66.0991267549774
"6348",6348,155.734066334462
"6349",6349,358.223820084328
"6350",6350,541.790502665479
"6351",6351,89.1752554959665
"6352",6352,52.3825876465069
"6353",6353,60.9856944016707
"6354",6354,79.8748058510658
"6355",6355,27.9933375572961
"6356",6356,99.4515925352881
"6357",6357,78.5541971139465
"6358",6358,98.824529160647
"6359",6359,118.571191616033
"6360",6360,59.2524767179323
"6361",6361,50.8064970219399
"6362",6362,245.082865862096
"6363",6363,68.5838715206738
"6364",6364,27.3367668966887
"6365",6365,48.2239657043328
"6366",6366,108.128421925973
"6367",6367,53.4786786538963
"6368",6368,37.2243616071168
"6369",6369,128.983618137511
"6370",6370,125.097147855316
"6371",6371,8.51945774683766
"6372",6372,117.634381157408
"6373",6373,114.724045623244
"6374",6374,105.91947436972
"6375",6375,109.945562494692
"6376",6376,74.3584017456128
"6377",6377,159.343907976664
"6378",6378,80.7637111905255
"6379",6379,340.303692439909
"6380",6380,353.782808245094
"6381",6381,663.20811051617
"6382",6382,769.158482066963
"6383",6383,434.430376098364
"6384",6384,743.206176297099
"6385",6385,1172.2452410786
"6386",6386,420.636418464432
"6387",6387,350.112793899204
"6388",6388,101.074323811264
"6389",6389,674.078044724836
"6390",6390,82.059913539346
"6391",6391,2.00585462329246
