"","Element ID","/Layer_1/Non-ponded Ag. Ending Storage (-)(AF/year)"
"15600",15600,7470.55954496938
"15601",15601,4142.78837329887
"15602",15602,5644.72764680664
"15603",15603,2541.12130697222
"15604",15604,1399.65039058073
"15605",15605,1011.17574970935
"15606",15606,1397.26960570286
"15607",15607,1336.97307123952
"15608",15608,3547.54090680026
"15609",15609,1829.51800309432
"15610",15610,2234.25418933209
"15611",15611,1810.80478382195
"15612",15612,0
"15613",15613,475.388575186289
"15614",15614,1330.97317953289
"15615",15615,1047.50508785385
"15616",15616,0
"15617",15617,0
"15618",15618,4321.07525041733
"15619",15619,4352.52302170748
"15620",15620,3461.74304889023
"15621",15621,2195.09756364373
"15622",15622,3299.99052328554
"15623",15623,0
"15624",15624,3151.13289921882
"15625",15625,2701.87157763961
"15626",15626,2152.51443526142
"15627",15627,2005.42316715812
"15628",15628,2149.59651508371
"15629",15629,2846.91456916872
"15630",15630,1574.96219076364
"15631",15631,1829.70136412995
"15632",15632,7520.88863003452
"15633",15633,11468.4005929735
"15634",15634,9892.5013617049
"15635",15635,3062.70529958107
"15636",15636,9117.54503710186
"15637",15637,5420.97418725542
"15638",15638,11736.4674212278
"15639",15639,11277.46868974
"15640",15640,5231.53855409805
"15641",15641,4220.2743146935
"15642",15642,5365.19883448704
"15643",15643,5620.45431674256
"15644",15644,5278.63865209195
"15645",15645,3523.46189959206
"15646",15646,3085.50516639489
"15647",15647,4670.61335419685
"15648",15648,1422.58564314743
"15649",15649,1760.55074297064
"15650",15650,2374.40571863931
"15651",15651,5601.26512015074
"15652",15652,5745.88383506025
"15653",15653,1751.33750976492
"15654",15654,5267.49071376379
"15655",15655,6272.94635328155
"15656",15656,5441.16817287683
"15657",15657,0
"15658",15658,0
"15659",15659,1411.83127893713
"15660",15660,0
"15661",15661,0
"15662",15662,3954.24571646734
"15663",15663,3572.89585641902
"15664",15664,4873.85291694941
"15665",15665,8356.75453343557
"15666",15666,10696.6271254108
"15667",15667,14746.1316220122
"15668",15668,9725.02516320139
"15669",15669,10159.3412235853
"15670",15670,4952.88076696475
"15671",15671,7577.2153242068
"15672",15672,8040.86093272434
"15673",15673,8458.91678458179
"15674",15674,4483.14183489172
"15675",15675,848.034760618406
"15676",15676,6020.74291781956
"15677",15677,2068.82642386694
"15678",15678,4132.51435650883
"15679",15679,4250.37514829477
"15680",15680,3960.43925189981
"15681",15681,6152.55198018014
"15682",15682,3332.25153199192
"15683",15683,2496.27589855313
"15684",15684,1423.51493296325
"15685",15685,3581.14772179642
"15686",15686,1316.26955358454
"15687",15687,953.953251905726
"15688",15688,581.41324296415
"15689",15689,1159.90307760588
"15690",15690,1736.61283281674
"15691",15691,544.808313437985
"15692",15692,663.312917622256
"15693",15693,531.777150586113
"15694",15694,376.005665246037
"15695",15695,1192.00096008892
"15696",15696,1184.19019444964
"15697",15697,3457.83896775205
"15698",15698,2073.05513897637
"15699",15699,5034.25792807242
"15700",15700,2070.53766377143
"15701",15701,368.883293780239
"15702",15702,1938.66894906059
"15703",15703,415.36799407592
"15704",15704,940.770778662123
"15705",15705,779.489723816464
"15706",15706,2592.64511050598
"15707",15707,2673.20905086398
"15708",15708,1472.10889489409
"15709",15709,1028.26541126217
"15710",15710,2074.03121576245
"15711",15711,2511.84437273635
"15712",15712,0
"15713",15713,0
"15714",15714,0
"15715",15715,2171.21498040923
"15716",15716,0
"15717",15717,0
"15718",15718,1816.32624111866
"15719",15719,1961.46327519354
"15720",15720,1758.19804801982
"15721",15721,1303.28399811773
"15722",15722,2518.28349627142
"15723",15723,2563.11916548105
"15724",15724,2343.7295883783
"15725",15725,3982.73055380922
"15726",15726,5603.55217785558
"15727",15727,5525.44958489237
"15728",15728,11224.2018936471
"15729",15729,8369.53673908305
"15730",15730,6481.34517096257
"15731",15731,6834.14396993615
"15732",15732,6942.62159348112
"15733",15733,4746.60857725511
"15734",15734,2354.29303603502
"15735",15735,2840.96677547711
"15736",15736,3362.05828159883
"15737",15737,6415.09630561024
"15738",15738,5671.65274014595
"15739",15739,2238.3770625103
"15740",15740,0
"15741",15741,0
"15742",15742,0
"15743",15743,2034.84553545637
"15744",15744,2069.14841327262
"15745",15745,0
"15746",15746,0
"15747",15747,0
"15748",15748,0
"15749",15749,0
"15750",15750,0
"15751",15751,1600.56694006766
"15752",15752,7866.08222626185
"15753",15753,2464.76111313373
"15754",15754,5129.94017021864
"15755",15755,4627.99683313144
"15756",15756,9476.07235887648
"15757",15757,11289.2582677451
"15758",15758,6265.88353741304
"15759",15759,4754.01635542794
"15760",15760,2292.55577767459
"15761",15761,5508.42991451454
"15762",15762,6307.02102829849
"15763",15763,3560.06711923234
"15764",15764,4285.58821558964
"15765",15765,5466.05383843454
"15766",15766,3109.32672451953
"15767",15767,2642.7587943453
"15768",15768,514.892960374194
"15769",15769,3149.42881830425
"15770",15770,2169.3252209913
"15771",15771,3445.62783380088
"15772",15772,4819.9286023044
"15773",15773,2582.05263085486
"15774",15774,677.814985268819
"15775",15775,1643.31600657316
"15776",15776,1613.77851474019
"15777",15777,492.878509091293
"15778",15778,694.603674964493
"15779",15779,612.322064125171
"15780",15780,1304.63738610924
"15781",15781,954.080126113139
"15782",15782,922.798854100077
"15783",15783,1098.31278383487
"15784",15784,1401.2029089911
"15785",15785,120.210912470751
"15786",15786,1476.812567883
"15787",15787,298.75470268028
"15788",15788,1321.81416568588
"15789",15789,1010.88939998578
"15790",15790,1129.30478256302
"15791",15791,176.649763606109
"15792",15792,474.457722696483
"15793",15793,722.663011804733
"15794",15794,236.369331595339
"15795",15795,1609.96179219382
"15796",15796,2086.38942832665
"15797",15797,813.844619977043
"15798",15798,1027.09182174162
"15799",15799,1246.47635170599
"15800",15800,1079.99109949944
"15801",15801,984.75422856456
"15802",15802,610.591671437866
"15803",15803,1953.88801967663
"15804",15804,2321.28973268454
"15805",15805,0
"15806",15806,0
"15807",15807,0
"15808",15808,0
"15809",15809,0
"15810",15810,0
"15811",15811,0
"15812",15812,2933.18668348453
"15813",15813,934.85797060092
"15814",15814,0
"15815",15815,4069.12130547956
"15816",15816,2260.3711903539
"15817",15817,2974.74958890741
"15818",15818,2042.93342467963
"15819",15819,2419.03295642332
"15820",15820,5378.26786378011
"15821",15821,6471.20232966169
"15822",15822,6586.77235084264
"15823",15823,7056.14503192464
"15824",15824,7141.58848358106
"15825",15825,3345.33948750392
"15826",15826,3035.15870669575
"15827",15827,4443.11234462559
"15828",15828,5047.18172257108
"15829",15829,4561.30672361298
"15830",15830,3202.50925817783
"15831",15831,5692.40199353731
"15832",15832,6391.9507374794
"15833",15833,6747.42167125402
"15834",15834,7385.30067475409
"15835",15835,0
"15836",15836,4285.97783859179
"15837",15837,5921.76360054708
"15838",15838,5879.41836293548
"15839",15839,5445.49827216241
"15840",15840,1539.67315912019
"15841",15841,0
"15842",15842,0
"15843",15843,0
"15844",15844,0
"15845",15845,0
"15846",15846,2693.21244108165
"15847",15847,4955.75229007949
"15848",15848,8130.04166493416
"15849",15849,6217.54888350359
"15850",15850,4837.74326745349
"15851",15851,6293.94607549615
"15852",15852,4540.12106121866
"15853",15853,2210.10027912176
"15854",15854,1870.25091454139
"15855",15855,2927.96799436753
"15856",15856,3386.76694054059
"15857",15857,3242.1629140674
"15858",15858,2102.01677297566
"15859",15859,2117.43007204222
"15860",15860,972.65993906449
"15861",15861,3340.94430751424
"15862",15862,3071.44670049083
"15863",15863,574.764261974768
"15864",15864,2367.97621828445
"15865",15865,1434.56269747934
"15866",15866,1869.74020282252
"15867",15867,419.866452743083
"15868",15868,373.258746697909
"15869",15869,563.981836629614
"15870",15870,1701.11611461853
"15871",15871,1724.02199769835
"15872",15872,489.70867137229
"15873",15873,842.760876493365
"15874",15874,652.806084268287
"15875",15875,898.697455425201
"15876",15876,463.140918500833
"15877",15877,1836.17418123543
"15878",15878,2086.21657737428
"15879",15879,1033.20102295325
"15880",15880,0
"15881",15881,0
"15882",15882,0
"15883",15883,989.407195372928
"15884",15884,1335.45680186746
"15885",15885,997.467190849488
"15886",15886,0
"15887",15887,0
"15888",15888,1538.16724300582
"15889",15889,2040.73097733973
"15890",15890,1894.11473011835
"15891",15891,0
"15892",15892,0
"15893",15893,0
"15894",15894,0
"15895",15895,0
"15896",15896,0
"15897",15897,1817.14103523022
"15898",15898,3071.22086845983
"15899",15899,1799.83066491239
"15900",15900,2554.80419105945
"15901",15901,2290.62634247757
"15902",15902,3977.18710318836
"15903",15903,4779.15457203448
"15904",15904,4740.87619669516
"15905",15905,5711.3667855871
"15906",15906,5538.22705565949
"15907",15907,5673.27636246155
"15908",15908,6582.35700418836
"15909",15909,4908.68377128683
"15910",15910,6691.40029587863
"15911",15911,4917.43038989004
"15912",15912,5432.31939553044
"15913",15913,6813.24018918326
"15914",15914,5868.5631111312
"15915",15915,6245.71754463205
"15916",15916,5588.18690632381
"15917",15917,6204.27651671937
"15918",15918,3427.04033848469
"15919",15919,0
"15920",15920,0
"15921",15921,0
"15922",15922,2020.68316017677
"15923",15923,0
"15924",15924,0
"15925",15925,0
"15926",15926,0
"15927",15927,5693.96767546885
"15928",15928,4832.27896675872
"15929",15929,8725.74677817759
"15930",15930,6263.92173420494
"15931",15931,9053.98391950215
"15932",15932,2985.52326820602
"15933",15933,6901.26293851704
"15934",15934,3433.12736481442
"15935",15935,5684.85356470515
"15936",15936,3610.09814010437
"15937",15937,2875.44320941514
"15938",15938,1860.12842342681
"15939",15939,1454.2163389281
"15940",15940,989.847440450082
"15941",15941,365.722593935735
"15942",15942,323.898937260858
"15943",15943,466.023242864617
"15944",15944,1459.1358500103
"15945",15945,1735.71248675079
"15946",15946,346.308633217884
"15947",15947,544.876313518782
"15948",15948,461.407835690624
"15949",15949,476.353908059589
"15950",15950,582.995313549958
"15951",15951,1929.70768784131
"15952",15952,2834.27025800711
"15953",15953,1552.37890651892
"15954",15954,592.783125636327
"15955",15955,524.233734660595
"15956",15956,807.580013808418
"15957",15957,555.248925004781
"15958",15958,1609.65010349532
"15959",15959,569.710901180351
"15960",15960,1686.29705302888
"15961",15961,716.922174685485
"15962",15962,2709.07481611854
"15963",15963,2724.75612160121
"15964",15964,3042.66465892945
"15965",15965,1799.36743913562
"15966",15966,3436.57190997311
"15967",15967,0
"15968",15968,0
"15969",15969,0
"15970",15970,0
"15971",15971,0
"15972",15972,2020.19111243993
"15973",15973,2383.26675131301
"15974",15974,789.581410816199
"15975",15975,2861.28259327277
"15976",15976,2330.36453952435
"15977",15977,2019.35781722965
"15978",15978,2649.2180087096
"15979",15979,3354.77901406368
"15980",15980,4096.32399771469
"15981",15981,4362.63401011579
"15982",15982,3410.17703153045
"15983",15983,4151.42331049526
"15984",15984,0
"15985",15985,0
"15986",15986,6354.32808579501
"15987",15987,1639.90756618064
"15988",15988,4883.25453469821
"15989",15989,4467.55404648918
"15990",15990,1755.15883697984
"15991",15991,3452.79412862826
"15992",15992,3978.08985313091
"15993",15993,4388.42321610828
"15994",15994,4352.66904109211
"15995",15995,4444.31457807628
"15996",15996,2515.15940286689
"15997",15997,1940.5778712697
"15998",15998,1955.31207845121
"15999",15999,930.056140928052
"16000",16000,947.935222843354
"16001",16001,1924.47279801819
"16002",16002,801.901133427248
"16003",16003,1823.62595205252
"16004",16004,0
"16005",16005,0
"16006",16006,0
"16007",16007,0
"16008",16008,6768.1498919608
"16009",16009,7840.65330519952
"16010",16010,7006.61236449748
"16011",16011,9581.44553446547
"16012",16012,7381.22796369255
"16013",16013,5918.82790821946
"16014",16014,4269.46379465319
"16015",16015,4973.9352062065
"16016",16016,5277.37778454385
"16017",16017,2826.66175765409
"16018",16018,2037.78106143713
"16019",16019,1193.01533041619
"16020",16020,457.34556590991
"16021",16021,331.882921273989
"16022",16022,0
"16023",16023,0
"16024",16024,0
"16025",16025,204.743399283662
"16026",16026,187.211453300719
"16027",16027,242.235810723655
"16028",16028,702.261518806708
"16029",16029,700.415386795512
"16030",16030,907.897758267546
"16031",16031,1425.83129837271
"16032",16032,1092.83131716688
"16033",16033,1233.17192465322
"16034",16034,1043.45136863191
"16035",16035,439.088048288646
"16036",16036,265.624347873132
"16037",16037,505.70142365073
"16038",16038,994.342887264887
"16039",16039,1858.71852211451
"16040",16040,705.975116692608
"16041",16041,1804.3721918612
"16042",16042,3319.02788960136
"16043",16043,3233.22337164514
"16044",16044,3020.56298467496
"16045",16045,3346.00920418804
"16046",16046,1408.21782572339
"16047",16047,2251.53872261515
"16048",16048,0
"16049",16049,2505.5318053107
"16050",16050,3267.36790846858
"16051",16051,2658.48339215937
"16052",16052,2652.60973769831
"16053",16053,2787.75942204118
"16054",16054,0
"16055",16055,0
"16056",16056,2240.75549006286
"16057",16057,2007.37381312113
"16058",16058,2302.56975125092
"16059",16059,2301.54794722399
"16060",16060,2879.86911475594
"16061",16061,2044.82221330481
"16062",16062,2154.3962718333
"16063",16063,2031.65622656504
"16064",16064,892.756821301539
"16065",16065,1745.86861155966
"16066",16066,3391.06565959886
"16067",16067,4181.70113673714
"16068",16068,2969.61213075974
"16069",16069,1069.27341886586
"16070",16070,2008.98614835495
"16071",16071,1992.62333950063
"16072",16072,1642.43884450742
"16073",16073,1122.27588468832
"16074",16074,2105.89165318999
"16075",16075,1735.04326852487
"16076",16076,2643.68076082279
"16077",16077,1712.63482995609
"16078",16078,1860.81320104875
"16079",16079,1549.81827630091
"16080",16080,1049.75042772636
"16081",16081,843.424295848693
"16082",16082,1702.5617895161
"16083",16083,2407.21968820127
"16084",16084,1633.75997049497
"16085",16085,2327.4158691457
"16086",16086,1093.68688578799
"16087",16087,2798.28268419394
"16088",16088,413.531910643103
"16089",16089,1534.34313374065
"16090",16090,261.235738148712
"16091",16091,0
"16092",16092,0
"16093",16093,0
"16094",16094,0
"16095",16095,8576.6465152832
"16096",16096,7686.69721445295
"16097",16097,6822.74837464558
"16098",16098,7482.77853831365
"16099",16099,4044.16818162186
"16100",16100,9063.72587492974
"16101",16101,6242.2197709773
"16102",16102,2664.14889934864
"16103",16103,540.114351078982
"16104",16104,564.609970090422
"16105",16105,1002.78335498394
"16106",16106,2594.4737991946
"16107",16107,526.728725721369
"16108",16108,612.663305498321
"16109",16109,522.434201689015
"16110",16110,1509.8317199498
"16111",16111,832.248481691572
"16112",16112,454.971744351305
"16113",16113,857.420397730284
"16114",16114,146.780789812698
"16115",16115,157.293506973003
"16116",16116,123.602947084992
"16117",16117,1093.5807372631
"16118",16118,675.094869048446
"16119",16119,228.294299149989
"16120",16120,132.1393694397
"16121",16121,709.219305106627
"16122",16122,450.342035704875
"16123",16123,521.156836399717
"16124",16124,651.033038319899
"16125",16125,88.1837676996312
"16126",16126,720.444996967814
"16127",16127,2005.34466049835
"16128",16128,270.441305818274
"16129",16129,456.698557608916
"16130",16130,346.624221621017
"16131",16131,616.921512948119
"16132",16132,727.845946717013
"16133",16133,2077.64313668768
"16134",16134,2516.58494931995
"16135",16135,2513.58358167531
"16136",16136,2133.15038872111
"16137",16137,2513.87560431223
"16138",16138,2075.64512544078
"16139",16139,2312.23831666949
"16140",16140,2574.17196482234
"16141",16141,2535.03445195602
"16142",16142,2615.09952706257
"16143",16143,2633.08405012829
"16144",16144,2535.59462297082
"16145",16145,2062.65819114322
"16146",16146,2231.59287052474
"16147",16147,0
"16148",16148,0
"16149",16149,0
"16150",16150,0
"16151",16151,0
"16152",16152,1122.3250483732
"16153",16153,1793.26528517494
"16154",16154,2945.78125004264
"16155",16155,1708.60669286821
"16156",16156,2401.27904343163
"16157",16157,1708.28561676963
"16158",16158,2139.63001109808
"16159",16159,1443.31123323466
"16160",16160,1606.42652410933
"16161",16161,479.261284107038
"16162",16162,1073.49499943332
"16163",16163,730.108296049192
"16164",16164,1219.7930844207
"16165",16165,797.214321174735
"16166",16166,1260.83787155833
"16167",16167,1090.14649929404
"16168",16168,2001.39113652268
"16169",16169,2424.43694449328
"16170",16170,848.846009255479
"16171",16171,811.321061395075
"16172",16172,468.147686066716
"16173",16173,888.997690077545
"16174",16174,885.854697169434
"16175",16175,828.447298957999
"16176",16176,809.999720285885
"16177",16177,1605.29584831538
"16178",16178,1420.77333087781
"16179",16179,821.213467310197
"16180",16180,1066.9088236048
"16181",16181,855.24133549623
"16182",16182,726.781731329584
"16183",16183,593.302516288737
"16184",16184,1273.67004020652
"16185",16185,1867.71694197742
"16186",16186,1431.70462011615
"16187",16187,1115.95731912587
"16188",16188,1380.07118754785
"16189",16189,1496.73547933712
"16190",16190,626.912854571963
"16191",16191,977.575798459236
"16192",16192,724.616588626132
"16193",16193,812.456318719139
"16194",16194,379.063624720958
"16195",16195,0
"16196",16196,0
"16197",16197,225.410841285014
"16198",16198,754.689723805127
"16199",16199,0
"16200",16200,0
"16201",16201,0
"16202",16202,0
"16203",16203,0
"16204",16204,0
"16205",16205,0
"16206",16206,8511.54785750194
"16207",16207,9400.45625552813
"16208",16208,9604.84038677786
"16209",16209,11807.5976548261
"16210",16210,3601.09130436913
"16211",16211,8081.38301861095
"16212",16212,3656.69578856352
"16213",16213,2938.83751190075
"16214",16214,6333.30906301907
"16215",16215,1348.19725945293
"16216",16216,866.078918654322
"16217",16217,2351.06891407782
"16218",16218,2543.51247801948
"16219",16219,2219.25035590179
"16220",16220,2417.0385338396
"16221",16221,2611.0348404921
"16222",16222,1798.71621924192
"16223",16223,1418.21061750484
"16224",16224,742.053677097952
"16225",16225,619.416759071446
"16226",16226,704.471151499145
"16227",16227,254.257062157114
"16228",16228,279.155767175699
"16229",16229,365.533131942045
"16230",16230,59.013908018359
"16231",16231,331.59203481579
"16232",16232,505.576780945177
"16233",16233,768.526333104957
"16234",16234,1182.0088657018
"16235",16235,636.101910968799
"16236",16236,209.597695108952
"16237",16237,255.086585813002
"16238",16238,18.1902454552674
"16239",16239,778.873984879175
"16240",16240,1384.92083418074
"16241",16241,1713.05912266096
"16242",16242,911.973710541151
"16243",16243,976.408741027602
"16244",16244,1872.33971504645
"16245",16245,1600.71962890361
"16246",16246,409.422348376566
"16247",16247,745.390874080554
"16248",16248,1521.57245027945
"16249",16249,1725.66194180721
"16250",16250,2483.02941393537
"16251",16251,2166.44851208142
"16252",16252,1821.10709815226
"16253",16253,1023.48025513336
"16254",16254,2980.94187350168
"16255",16255,2221.29873415936
"16256",16256,1825.33477760935
"16257",16257,1989.80151263391
"16258",16258,1301.0768944373
"16259",16259,697.144694505839
"16260",16260,1253.30525452043
"16261",16261,1501.53163192014
"16262",16262,0
"16263",16263,0
"16264",16264,622.401405579289
"16265",16265,0
"16266",16266,120.663804995137
"16267",16267,371.50325994267
"16268",16268,1117.7782686246
"16269",16269,622.986478087406
"16270",16270,607.875590984528
"16271",16271,486.48663245677
"16272",16272,1698.67752033059
"16273",16273,1414.96443076056
"16274",16274,694.091545294438
"16275",16275,1511.88593174504
"16276",16276,756.19145094905
"16277",16277,1128.12399673773
"16278",16278,1261.04009826564
"16279",16279,435.876977284364
"16280",16280,525.181391543544
"16281",16281,609.672367688754
"16282",16282,698.489865259908
"16283",16283,329.305164811175
"16284",16284,714.419315723828
"16285",16285,1164.95278442729
"16286",16286,1322.06155078197
"16287",16287,1391.99466739252
"16288",16288,849.883852207689
"16289",16289,1309.26446286104
"16290",16290,1071.17144938555
"16291",16291,1165.31567593804
"16292",16292,395.426319094209
"16293",16293,845.058520250096
"16294",16294,360.924645387974
"16295",16295,710.6830001497
"16296",16296,257.845707983296
"16297",16297,919.600520600102
"16298",16298,603.839480330174
"16299",16299,632.997456032836
"16300",16300,557.248053453786
"16301",16301,0
"16302",16302,0
"16303",16303,0
"16304",16304,0
"16305",16305,0
"16306",16306,581.356673035088
"16307",16307,524.817899619326
"16308",16308,0
"16309",16309,78.5993986246844
"16310",16310,370.314001728216
"16311",16311,0
"16312",16312,627.950628693892
"16313",16313,296.957631258926
"16314",16314,302.339493205534
"16315",16315,460.608056535051
"16316",16316,928.604421400705
"16317",16317,934.647992427564
"16318",16318,856.389288085594
"16319",16319,798.285799404358
"16320",16320,660.90196009072
"16321",16321,789.829048438102
"16322",16322,0
"16323",16323,0
"16324",16324,0
"16325",16325,0
"16326",16326,668.612553549958
"16327",16327,145.764387075285
"16328",16328,1250.44142698744
"16329",16329,439.020536272632
"16330",16330,0
"16331",16331,0
"16332",16332,0
"16333",16333,0
"16334",16334,0
"16335",16335,5482.10603564689
"16336",16336,9504.13000681858
"16337",16337,3449.84056636741
"16338",16338,7102.3068696858
"16339",16339,3313.48010643675
"16340",16340,5459.71404178971
"16341",16341,7644.01569017724
"16342",16342,10716.1042645524
"16343",16343,6138.83420267565
"16344",16344,7223.73112979115
"16345",16345,2752.61290740394
"16346",16346,3428.41623354499
"16347",16347,3238.10729270113
"16348",16348,3017.4160548898
"16349",16349,1561.52842845775
"16350",16350,2899.22376893405
"16351",16351,2215.9734068268
"16352",16352,2003.48155199498
"16353",16353,924.757493043763
"16354",16354,1004.36810935627
"16355",16355,1328.61556376455
"16356",16356,701.071796742057
"16357",16357,489.706897162941
"16358",16358,252.308762634359
"16359",16359,69.9811376614865
"16360",16360,229.41783330502
"16361",16361,197.847924827532
"16362",16362,273.107511798406
"16363",16363,363.682032438062
"16364",16364,357.043851734658
"16365",16365,57.9478543667866
"16366",16366,962.468729591752
"16367",16367,233.978292133205
"16368",16368,1326.51712575487
"16369",16369,2180.96124261493
"16370",16370,953.297146193585
"16371",16371,63.572084345849
"16372",16372,1058.21240032604
"16373",16373,734.67638395479
"16374",16374,1769.43567720009
"16375",16375,1699.41205248799
"16376",16376,1699.98860422241
"16377",16377,2008.89397680353
"16378",16378,2076.57133102106
"16379",16379,835.309866556079
"16380",16380,2753.26223006583
"16381",16381,1852.01497008563
"16382",16382,2591.6555964064
"16383",16383,2845.57399800587
"16384",16384,1941.08845962661
"16385",16385,949.951284768575
"16386",16386,836.72678817925
"16387",16387,311.848145049224
"16388",16388,445.787341899077
"16389",16389,423.24870629428
"16390",16390,286.08261561585
"16391",16391,40.6714623309098
"16392",16392,366.053070435998
"16393",16393,0
"16394",16394,0
"16395",16395,530.84861577518
"16396",16396,287.21642620288
"16397",16397,484.914789934753
"16398",16398,106.878331012993
"16399",16399,328.552023779489
"16400",16400,567.603777099393
"16401",16401,631.977434321665
"16402",16402,383.009919611833
"16403",16403,140.724591630146
"16404",16404,535.567879490612
"16405",16405,212.765028965157
"16406",16406,337.990328255991
"16407",16407,831.829310247684
"16408",16408,423.86879419408
"16409",16409,272.705977511471
"16410",16410,575.736137080327
"16411",16411,564.486400009682
"16412",16412,559.571111730207
"16413",16413,336.936814064671
"16414",16414,846.671554385784
"16415",16415,1045.69380576204
"16416",16416,892.132079713552
"16417",16417,952.133133782602
"16418",16418,174.880295848482
"16419",16419,363.567818374677
"16420",16420,406.271036132419
"16421",16421,163.211135558071
"16422",16422,457.262515174489
"16423",16423,1124.6206729849
"16424",16424,550.567554893288
"16425",16425,1455.80794597616
"16426",16426,891.536695334446
"16427",16427,806.514267769983
"16428",16428,585.078474489319
"16429",16429,973.608117503387
"16430",16430,1057.73106494322
"16431",16431,1079.44073429251
"16432",16432,775.142585660969
"16433",16433,626.792548924893
"16434",16434,529.819181361488
"16435",16435,184.594877964932
"16436",16436,351.620433463216
"16437",16437,1761.15013815956
"16438",16438,1288.17607467761
"16439",16439,729.102041531511
"16440",16440,1275.50390404903
"16441",16441,0
"16442",16442,0
"16443",16443,0
"16444",16444,0
"16445",16445,0
"16446",16446,0
"16447",16447,1550.87323359654
"16448",16448,935.191757697018
"16449",16449,0
"16450",16450,0
"16451",16451,1781.10372885376
"16452",16452,0
"16453",16453,1075.89065888919
"16454",16454,1236.34805125634
"16455",16455,585.548352136659
"16456",16456,386.559276141308
"16457",16457,657.554422812294
"16458",16458,25.8614672370751
"16459",16459,456.970254430722
"16460",16460,287.419440491637
"16461",16461,267.442070588002
"16462",16462,1577.65576051696
"16463",16463,838.846077356853
"16464",16464,815.969410771407
"16465",16465,0
"16466",16466,0
"16467",16467,0
"16468",16468,0
"16469",16469,0
"16470",16470,0
"16471",16471,0
"16472",16472,0
"16473",16473,0
"16474",16474,0
"16475",16475,3559.06251777166
"16476",16476,6734.37572858938
"16477",16477,7013.00662343414
"16478",16478,7606.37569421727
"16479",16479,5776.57934240537
"16480",16480,4680.97818045052
"16481",16481,2344.16080881203
"16482",16482,4673.11207886295
"16483",16483,5357.4861709595
"16484",16484,4952.13956122631
"16485",16485,830.027494195327
"16486",16486,908.367512738634
"16487",16487,2916.20561527564
"16488",16488,1736.32209808401
"16489",16489,894.861932537205
"16490",16490,1333.49913952468
"16491",16491,439.064409765149
"16492",16492,458.277691607814
"16493",16493,320.633491077715
"16494",16494,983.599054793208
"16495",16495,1004.26172079669
"16496",16496,1247.33389383968
"16497",16497,0
"16498",16498,280.051643361313
"16499",16499,336.500630409864
"16500",16500,145.177137301998
"16501",16501,77.9265810161749
"16502",16502,776.219257611506
"16503",16503,647.244125811581
"16504",16504,368.074366291868
"16505",16505,1466.13578888238
"16506",16506,770.406672886108
"16507",16507,183.579626870624
"16508",16508,165.647954868312
"16509",16509,1337.86873390462
"16510",16510,1944.92199546183
"16511",16511,764.051952608815
"16512",16512,974.259517262588
"16513",16513,2029.0145169772
"16514",16514,1506.67744560579
"16515",16515,1235.31148731299
"16516",16516,992.359807934739
"16517",16517,1147.62048441802
"16518",16518,670.019515493326
"16519",16519,405.51931889731
"16520",16520,578.000008250474
"16521",16521,893.906856623355
"16522",16522,434.641881775322
"16523",16523,386.968140187978
"16524",16524,74.8483798235941
"16525",16525,752.170776733209
"16526",16526,393.836266443293
"16527",16527,346.909969771434
"16528",16528,349.574853505106
"16529",16529,813.745712675889
"16530",16530,313.086863692192
"16531",16531,427.938920370543
"16532",16532,474.470841887476
"16533",16533,607.111709667847
"16534",16534,26.4007026976728
"16535",16535,189.884440760712
"16536",16536,989.700063237947
"16537",16537,1008.98363007881
"16538",16538,753.771488150756
"16539",16539,421.113940535253
"16540",16540,738.261270323608
"16541",16541,672.017335492479
"16542",16542,744.34507203718
"16543",16543,589.321917380839
"16544",16544,391.691054645292
"16545",16545,137.862300087695
"16546",16546,141.394204119104
"16547",16547,865.626492028722
"16548",16548,626.002788535016
"16549",16549,416.451105582194
"16550",16550,1225.14318625182
"16551",16551,509.013707613044
"16552",16552,520.833703591096
"16553",16553,222.546681455606
"16554",16554,528.838819093768
"16555",16555,821.079700568012
"16556",16556,223.906992669856
"16557",16557,440.289437107675
"16558",16558,816.014004280809
"16559",16559,1454.35409864715
"16560",16560,1463.83335095883
"16561",16561,1245.91998323022
"16562",16562,1711.65141094415
"16563",16563,650.677909557507
"16564",16564,2366.16847818914
"16565",16565,0
"16566",16566,0
"16567",16567,408.50544371536
"16568",16568,111.587181102994
"16569",16569,397.503921902557
"16570",16570,653.343779685433
"16571",16571,686.480301730323
"16572",16572,196.703637725284
"16573",16573,986.346975885599
"16574",16574,354.70409453132
"16575",16575,1926.38140753787
"16576",16576,1907.01190096237
"16577",16577,1627.23756328604
"16578",16578,2716.60466913422
"16579",16579,4806.50095204789
"16580",16580,2653.09057619335
"16581",16581,3219.7221940941
"16582",16582,0
"16583",16583,2011.36069958535
"16584",16584,2031.64818575105
"16585",16585,1125.26340352079
"16586",16586,804.568465983017
"16587",16587,2821.03766258817
"16588",16588,1938.21258801919
"16589",16589,2954.41264849673
"16590",16590,2388.23352778923
"16591",16591,967.383447733541
"16592",16592,1170.68825380106
"16593",16593,451.756472127835
"16594",16594,2141.16785357806
"16595",16595,2330.88096106444
"16596",16596,1443.12354731655
"16597",16597,1318.26467693528
"16598",16598,1473.69650326776
"16599",16599,758.720197107663
"16600",16600,1925.49818176595
"16601",16601,0
"16602",16602,0
"16603",16603,0
"16604",16604,4176.77255614595
"16605",16605,7779.11959695069
