"","Element ID","/Layer_1/Native&Riparian Veg. Area(AF/year)"
"15642",15642,29.0483852348936
"15643",15643,83.0283864243773
"15644",15644,120.759531286553
"15645",15645,19.1544538518604
"15646",15646,0
"15647",15647,817.92164235048
"15648",15648,1998.91977548693
"15649",15649,2729.12265812737
"15650",15650,6602.27548193225
"15651",15651,1950.76857637509
"15652",15652,1943.94044216902
"15653",15653,7506.75897522485
"15654",15654,2445.66127171207
"15655",15655,2228.48316593415
"15656",15656,3409.57282858203
"15657",15657,11054.5752684136
"15658",15658,5821.32782335673
"15659",15659,11273.1994277883
"15660",15660,15997.4459157553
"15661",15661,5005.73242908116
"15662",15662,1824.04589522217
"15663",15663,1938.10431023615
"15664",15664,1833.47042938141
"15665",15665,1017.49058300698
"15666",15666,1259.2558229086
"15667",15667,0
"15668",15668,0
"15669",15669,0
"15670",15670,0
"15671",15671,0
"15672",15672,841.667022130388
"15673",15673,0
"15674",15674,0
"15675",15675,0
"15676",15676,0
"15677",15677,1.22582403331605
"15678",15678,456.537940109048
"15679",15679,511.668829199441
"15680",15680,603.602936896544
"15681",15681,364.242757054367
"15682",15682,479.066764780226
"15683",15683,14.3420864231137
"15684",15684,0.119989963199073
"15685",15685,0
"15686",15686,22.3690436360732
"15687",15687,204.453973017388
"15688",15688,3.91985259650017
"15689",15689,108.052566064042
"15690",15690,28.133714311772
"15691",15691,190.417512207943
"15692",15692,165.283978205829
"15693",15693,166.561316905364
"15694",15694,39.296470884247
"15695",15695,20.4338537630242
"15696",15696,80.0673111657452
"15697",15697,0
"15698",15698,0
"15699",15699,0
"15700",15700,26.3595859132038
"15701",15701,11.1438935485093
"15702",15702,101.797066404028
"15703",15703,40.7037629494344
"15704",15704,158.724351480774
"15705",15705,107.207600403309
"15706",15706,0.0342885525109246
"15707",15707,0
"15708",15708,0
"15709",15709,239.045350468708
"15710",15710,356.531345186754
"15711",15711,2.59137485163832
"15712",15712,0
"15713",15713,0
"15714",15714,0
"15715",15715,0
"15716",15716,0
"15717",15717,0
"15718",15718,0
"15719",15719,530.974003415513
"15720",15720,558.346305700065
"15721",15721,0
"15722",15722,54.4117030013727
"15723",15723,763.354443801142
"15724",15724,0
"15725",15725,0
"15726",15726,159.582748319233
"15727",15727,2547.25743930852
"15728",15728,20.6430713279173
"15729",15729,22.7341622956822
"15730",15730,46.085679517669
"15731",15731,24.5486776721759
"15732",15732,34.7544247725556
"15733",15733,0
"15734",15734,0
"15735",15735,0
"15736",15736,0
"15737",15737,1222.58624388784
"15738",15738,1902.9927769941
"15739",15739,7115.53126119494
"15740",15740,11638.8561020139
"15741",15741,9303.69889205478
"15742",15742,10495.4590194396
"15743",15743,8288.73818972393
"15744",15744,8045.75389420512
"15745",15745,9912.66138529801
"15746",15746,10827.5080189793
"15747",15747,13557.5864167621
"15748",15748,16182.6576722628
"15749",15749,12181.0433415329
"15750",15750,5099.92978423197
"15751",15751,1233.69310380904
"15752",15752,2899.83768090981
"15753",15753,1918.72763289965
"15754",15754,955.786751920596
"15755",15755,509.929188958734
"15756",15756,1085.71395434001
"15757",15757,0
"15758",15758,284.982425152584
"15759",15759,232.559669268794
"15760",15760,109.819845519854
"15761",15761,0
"15762",15762,0
"15763",15763,0
"15764",15764,185.2049439705
"15765",15765,555.546753004982
"15766",15766,0.140005288093069
"15767",15767,16.5429176373733
"15768",15768,53.8314002845792
"15769",15769,246.581810999354
"15770",15770,283.591493433131
"15771",15771,87.6601311065942
"15772",15772,0.40858080619263
"15773",15773,4.37697732634596
"15774",15774,163.477500399055
"15775",15775,340.635667733305
"15776",15776,81.9786514006098
"15777",15777,283.545387814895
"15778",15778,340.947018028758
"15779",15779,153.839109544868
"15780",15780,150.472598364552
"15781",15781,70.4425587783901
"15782",15782,177.445624627081
"15783",15783,171.932985188962
"15784",15784,55.0153121166541
"15785",15785,405.05325294473
"15786",15786,97.4401377847575
"15787",15787,55.368970407003
"15788",15788,34.2509330573156
"15789",15789,0
"15790",15790,27.6650800850207
"15791",15791,120.047903715047
"15792",15792,305.30527043933
"15793",15793,163.269860351507
"15794",15794,116.836381392925
"15795",15795,95.4495180228252
"15796",15796,124.618250731757
"15797",15797,19.2899076846303
"15798",15798,248.641586374006
"15799",15799,171.942567556556
"15800",15800,252.092439725317
"15801",15801,92.0320982105675
"15802",15802,35.2491035893278
"15803",15803,0
"15804",15804,0
"15805",15805,0
"15806",15806,0
"15807",15807,0
"15808",15808,0
"15809",15809,0
"15810",15810,0
"15811",15811,0
"15812",15812,765.169450646447
"15813",15813,317.05539799679
"15814",15814,0
"15815",15815,0
"15816",15816,0
"15817",15817,0
"15818",15818,0
"15819",15819,22.9137735810956
"15820",15820,46.3201413943374
"15821",15821,24.0113349238202
"15822",15822,0
"15823",15823,0
"15824",15824,43.1825358479704
"15825",15825,45.8824035553186
"15826",15826,39.5540631295437
"15827",15827,949.239892833591
"15828",15828,1119.43462726939
"15829",15829,1047.3619052031
"15830",15830,837.942445905746
"15831",15831,1273.39304766666
"15832",15832,2029.89712237873
"15833",15833,2088.48909920198
"15834",15834,2679.6015904299
"15835",15835,12272.2803681935
"15836",15836,5636.48708925238
"15837",15837,2655.60162040146
"15838",15838,2186.0306325106
"15839",15839,1741.86095756437
"15840",15840,7030.42497724628
"15841",15841,12991.020082557
"15842",15842,8540.14629087626
"15843",15843,15784.1518800232
"15844",15844,13704.1094035031
"15845",15845,8484.3407702081
"15846",15846,277.427354900636
"15847",15847,473.312232336089
"15848",15848,516.611301934525
"15849",15849,353.74406400519
"15850",15850,257.007900444583
"15851",15851,331.822243471572
"15852",15852,216.26500937
"15853",15853,118.508234077994
"15854",15854,107.58233606633
"15855",15855,155.50993445021
"15856",15856,164.33853929978
"15857",15857,0
"15858",15858,94.9074042891377
"15859",15859,261.447533963907
"15860",15860,114.665123264353
"15861",15861,0
"15862",15862,4.67701611356887
"15863",15863,13.6780680203713
"15864",15864,1.87705111781691
"15865",15865,0
"15866",15866,22.0105931762941
"15867",15867,107.42430084671
"15868",15868,576.208067637205
"15869",15869,608.229951129806
"15870",15870,175.900524087383
"15871",15871,571.938728307946
"15872",15872,409.31488113645
"15873",15873,574.710535344142
"15874",15874,658.525161188969
"15875",15875,581.187141727775
"15876",15876,118.896987841775
"15877",15877,322.734617625614
"15878",15878,0
"15879",15879,0
"15880",15880,0
"15881",15881,0
"15882",15882,0
"15883",15883,0
"15884",15884,0
"15885",15885,74.5110802601868
"15886",15886,0
"15887",15887,0
"15888",15888,0
"15889",15889,0
"15890",15890,0
"15891",15891,0
"15892",15892,0
"15893",15893,0
"15894",15894,0
"15895",15895,0
"15896",15896,0
"15897",15897,629.43737490159
"15898",15898,0
"15899",15899,0
"15900",15900,0
"15901",15901,0
"15902",15902,0
"15903",15903,0
"15904",15904,0
"15905",15905,0
"15906",15906,949.417647381195
"15907",15907,0
"15908",15908,0
"15909",15909,0
"15910",15910,0
"15911",15911,0
"15912",15912,1369.70512357888
"15913",15913,1641.65417558902
"15914",15914,1289.3945185484
"15915",15915,1280.40599411139
"15916",15916,4479.09627246232
"15917",15917,3257.42022764697
"15918",15918,5661.80449726106
"15919",15919,7852.91677279493
"15920",15920,8056.71119518665
"15921",15921,7791.8283121975
"15922",15922,5863.27537191892
"15923",15923,4841.74401631467
"15924",15924,7808.6545470326
"15925",15925,9427.273050858
"15926",15926,18173.8047915236
"15927",15927,354.796324455868
"15928",15928,316.06399289547
"15929",15929,444.698429859067
"15930",15930,394.67448007501
"15931",15931,495.99153263596
"15932",15932,167.108820691211
"15933",15933,347.944674006754
"15934",15934,185.504987520415
"15935",15935,0
"15936",15936,0
"15937",15937,139.380663709245
"15938",15938,87.9727448831536
"15939",15939,84.8220761913889
"15940",15940,65.2410263439745
"15941",15941,12.361024892248
"15942",15942,5.15985240414406
"15943",15943,32.3072822984049
"15944",15944,74.2542275676645
"15945",15945,89.7529105663695
"15946",15946,0
"15947",15947,0.214249851867516
"15948",15948,53.4879580371127
"15949",15949,59.088377239042
"15950",15950,0
"15951",15951,0
"15952",15952,0
"15953",15953,174.216969321533
"15954",15954,324.12286575632
"15955",15955,572.33355375249
"15956",15956,74.7499774172942
"15957",15957,103.619502485907
"15958",15958,42.7141977431909
"15959",15959,546.48122860114
"15960",15960,434.395716590456
"15961",15961,12.9154272948477
"15962",15962,140.73452655932
"15963",15963,2.03994002031082
"15964",15964,0
"15965",15965,0
"15966",15966,0
"15967",15967,0
"15968",15968,0
"15969",15969,0
"15970",15970,0
"15971",15971,0
"15972",15972,701.082146589208
"15973",15973,0
"15974",15974,0
"15975",15975,0
"15976",15976,638.273232705589
"15977",15977,0
"15978",15978,0
"15979",15979,0
"15980",15980,0
"15981",15981,0
"15982",15982,0
"15983",15983,0
"15984",15984,0
"15985",15985,0
"15986",15986,0
"15987",15987,0
"15988",15988,0
"15989",15989,29.9487129687794
"15990",15990,36.9540759608275
"15991",15991,838.553545231483
"15992",15992,802.736712370926
"15993",15993,1229.67036530022
"15994",15994,3594.13462789568
"15995",15995,3399.97812081078
"15996",15996,5642.56416296165
"15997",15997,4346.21107670873
"15998",15998,4258.81763753871
"15999",15999,1756.63678069232
"16000",16000,1680.99466452079
"16001",16001,3278.84050536037
"16002",16002,1452.35293683315
"16003",16003,1403.91146706036
"16004",16004,5204.16380029584
"16005",16005,10625.1811849892
"16006",16006,10659.2454483311
"16007",16007,18615.4226335907
"16008",16008,439.733040918011
"16009",16009,480.370397564254
"16010",16010,461.913898816368
"16011",16011,465.072615396208
"16012",16012,360.139856470992
"16013",16013,300.653813261982
"16014",16014,0
"16015",16015,0
"16016",16016,0
"16017",16017,0
"16018",16018,0
"16019",16019,65.0275194311475
"16020",16020,25.0837731350293
"16021",16021,21.6769991728664
"16022",16022,1330.71843940902
"16023",16023,1532.38299623439
"16024",16024,1130.48400276098
"16025",16025,677.790423183335
"16026",16026,98.1646586936411
"16027",16027,125.538029496453
"16028",16028,237.566329334225
"16029",16029,20.8143504326605
"16030",16030,103.735962870296
"16031",16031,174.134468392571
"16032",16032,0
"16033",16033,6.99988799096746
"16034",16034,229.089365042326
"16035",16035,75.8368480746446
"16036",16036,393.837874059263
"16037",16037,218.335580131065
"16038",16038,181.88214435055
"16039",16039,146.532296305341
"16040",16040,216.000819185364
"16041",16041,394.11904823573
"16042",16042,298.843619483923
"16043",16043,221.585420473436
"16044",16044,0
"16045",16045,0
"16046",16046,0
"16047",16047,708.747612172093
"16048",16048,0
"16049",16049,647.583769885105
"16050",16050,0
"16051",16051,0
"16052",16052,0
"16053",16053,0
"16054",16054,0
"16055",16055,0
"16056",16056,0
"16057",16057,0
"16058",16058,0
"16059",16059,0
"16060",16060,0
"16061",16061,0
"16062",16062,0
"16063",16063,0
"16064",16064,0
"16065",16065,675.02701657773
"16066",16066,0
"16067",16067,0
"16068",16068,0
"16069",16069,29.809033785487
"16070",16070,48.2599026627776
"16071",16071,17.1912601558573
"16072",16072,471.825029651493
"16073",16073,304.674212226107
"16074",16074,520.278150018979
"16075",16075,7.38587796248033
"16076",16076,25.2291723893828
"16077",16077,13.6977268519712
"16078",16078,1003.31921922807
"16079",16079,944.433488283456
"16080",16080,2399.60752173228
"16081",16081,1964.06969032219
"16082",16082,3804.7091980155
"16083",16083,1205.11608020697
"16084",16084,3345.97326972981
"16085",16085,1989.01373563494
"16086",16086,1390.06341507833
"16087",16087,517.33157686427
"16088",16088,314.152735149175
"16089",16089,100.295128848167
"16090",16090,364.738534136275
"16091",16091,2754.68303984998
"16092",16092,1973.75060715696
"16093",16093,3236.16036200112
"16094",16094,14399.4294605402
"16095",16095,552.96078123774
"16096",16096,436.890074098412
"16097",16097,394.253967667201
"16098",16098,420.119163664157
"16099",16099,0
"16100",16100,0
"16101",16101,0
"16102",16102,0
"16103",16103,0
"16104",16104,0
"16105",16105,0
"16106",16106,0
"16107",16107,0
"16108",16108,0
"16109",16109,0
"16110",16110,71.6573568313954
"16111",16111,50.956843326489
"16112",16112,0
"16113",16113,14.0397578792695
"16114",16114,371.498769933957
"16115",16115,934.796470991206
"16116",16116,726.449748037138
"16117",16117,264.356588950308
"16118",16118,597.752696856616
"16119",16119,750.489002803695
"16120",16120,727.920649863402
"16121",16121,216.320945304257
"16122",16122,654.990160202422
"16123",16123,750.114566815226
"16124",16124,190.002309794147
"16125",16125,225.760016369069
"16126",16126,250.815775195585
"16127",16127,40.5481247287764
"16128",16128,136.413569137943
"16129",16129,58.1451921525366
"16130",16130,98.001401554443
"16131",16131,116.199329715891
"16132",16132,739.788661792795
"16133",16133,164.19882165981
"16134",16134,77.0744126548687
"16135",16135,553.328679775526
"16136",16136,369.928445064597
"16137",16137,0
"16138",16138,464.552456627403
"16139",16139,553.964271473866
"16140",16140,0
"16141",16141,517.662972343731
"16142",16142,502.514018978363
"16143",16143,0
"16144",16144,445.232993232168
"16145",16145,390.046133144834
"16146",16146,0
"16147",16147,0
"16148",16148,0
"16149",16149,0
"16150",16150,0
"16151",16151,0
"16152",16152,0
"16153",16153,67.7981496996666
"16154",16154,58.0794044903111
"16155",16155,479.693972882813
"16156",16156,0
"16157",16157,0
"16158",16158,0
"16159",16159,0
"16160",16160,448.525398376273
"16161",16161,9.47931271642103
"16162",16162,89.3979885887093
"16163",16163,199.565154891741
"16164",16164,395.14783092596
"16165",16165,258.205576469546
"16166",16166,467.433203928304
"16167",16167,349.312035370439
"16168",16168,421.80444381584
"16169",16169,13.3571619176327
"16170",16170,2.94885514359798
"16171",16171,207.406483718877
"16172",16172,271.676017343611
"16173",16173,13.9631445425979
"16174",16174,353.085817530222
"16175",16175,74.9902293374873
"16176",16176,294.726595739394
"16177",16177,325.349707735498
"16178",16178,124.486264559686
"16179",16179,129.841014882198
"16180",16180,128.598387622905
"16181",16181,50.9567449561331
"16182",16182,278.684994497442
"16183",16183,188.189769323338
"16184",16184,195.7224842912
"16185",16185,1037.71392780458
"16186",16186,478.475909386933
"16187",16187,76.6605858705758
"16188",16188,358.053591948225
"16189",16189,1408.18635850438
"16190",16190,1274.71272419775
"16191",16191,1638.76217028119
"16192",16192,560.962569641449
"16193",16193,678.19654313588
"16194",16194,692.624190292246
"16195",16195,2022.22874401334
"16196",16196,532.495969899203
"16197",16197,664.04871355264
"16198",16198,305.636756414787
"16199",16199,1477.03325409633
"16200",16200,1459.1267296346
"16201",16201,1660.03982419693
"16202",16202,1436.33082170468
"16203",16203,1505.4110533535
"16204",16204,2060.56412619966
"16205",16205,14422.4383897564
"16206",16206,491.836501252991
"16207",16207,525.783224509946
"16208",16208,461.216209567975
"16209",16209,0
"16210",16210,196.72305749691
"16211",16211,458.265722034368
"16212",16212,199.619806755901
"16213",16213,154.746579191285
"16214",16214,0
"16215",16215,0
"16216",16216,0
"16217",16217,116.870734665189
"16218",16218,138.040319354238
"16219",16219,3.71997018109474
"16220",16220,12.359629080064
"16221",16221,0
"16222",16222,84.2262832761088
"16223",16223,0
"16224",16224,108.230685190148
"16225",16225,50.3264192350912
"16226",16226,20.1584053193724
"16227",16227,120.239151450604
"16228",16228,35.3835035921986
"16229",16229,192.054479037508
"16230",16230,517.002819851505
"16231",16231,255.526807733467
"16232",16232,376.579006888111
"16233",16233,123.119238021714
"16234",16234,44.7614375090109
"16235",16235,530.515829551011
"16236",16236,870.979162367333
"16237",16237,433.942509922847
"16238",16238,248.106385037673
"16239",16239,25.4567896478429
"16240",16240,222.121406480922
"16241",16241,0
"16242",16242,124.001157927074
"16243",16243,101.145749099037
"16244",16244,260.337449081125
"16245",16245,14.6399637528568
"16246",16246,475.261878029106
"16247",16247,136.364646586784
"16248",16248,104.767593927709
"16249",16249,317.032055169489
"16250",16250,0
"16251",16251,0
"16252",16252,0
"16253",16253,0
"16254",16254,0
"16255",16255,392.433131122244
"16256",16256,390.151017703099
"16257",16257,0
"16258",16258,0
"16259",16259,83.8822141264273
"16260",16260,0
"16261",16261,0
"16262",16262,0
"16263",16263,0
"16264",16264,14.0396444097698
"16265",16265,95.7610836595925
"16266",16266,1183.4228927792
"16267",16267,110.751266538367
"16268",16268,110.040905996774
"16269",16269,0
"16270",16270,103.793055142997
"16271",16271,478.705780444311
"16272",16272,52.7988225205567
"16273",16273,30.4793993260112
"16274",16274,164.620753470004
"16275",16275,0
"16276",16276,214.374393230112
"16277",16277,355.656054248986
"16278",16278,412.919841931452
"16279",16279,103.94563866925
"16280",16280,228.837369223278
"16281",16281,17.3996250766248
"16282",16282,312.733675383272
"16283",16283,574.517533188404
"16284",16284,22.7663591400552
"16285",16285,242.639372383173
"16286",16286,345.834363796992
"16287",16287,157.198948086664
"16288",16288,83.6441245281425
"16289",16289,391.796339879733
"16290",16290,75.2410309904606
"16291",16291,13.0795522455869
"16292",16292,4.33319824285285
"16293",16293,250.112600333865
"16294",16294,183.524763070709
"16295",16295,311.325387252664
"16296",16296,142.367356327144
"16297",16297,86.7136366219317
"16298",16298,146.132299966556
"16299",16299,155.583327520835
"16300",16300,258.016884505567
"16301",16301,348.840777718216
"16302",16302,54.9597205903391
"16303",16303,29.9977791536295
"16304",16304,0
"16305",16305,0.120003946270175
"16306",16306,292.238308557277
"16307",16307,47.0493464407917
"16308",16308,587.754356714728
"16309",16309,898.575621949911
"16310",16310,608.957800886608
"16311",16311,597.47410796074
"16312",16312,653.95180550071
"16313",16313,453.032676612738
"16314",16314,257.689657921084
"16315",16315,305.603286187502
"16316",16316,351.706112537646
"16317",16317,636.532059507909
"16318",16318,1578.63885693338
"16319",16319,333.569313244405
"16320",16320,407.882444998424
"16321",16321,691.109794486355
"16322",16322,1113.06092166726
"16323",16323,3632.36484046281
"16324",16324,815.330573652889
"16325",16325,2598.27564776694
"16326",16326,565.939954552454
"16327",16327,378.566799504063
"16328",16328,448.961228336515
"16329",16329,1477.5985490375
"16330",16330,3655.76840824751
"16331",16331,4604.7636139235
"16332",16332,2660.19281118322
"16333",16333,2452.57670325274
"16334",16334,6503.80156162464
"16335",16335,316.986880346439
"16336",16336,531.072899343974
"16337",16337,191.391340133946
"16338",16338,473.219703614954
"16339",16339,177.279408612876
"16340",16340,305.014726078315
"16341",16341,363.919110634638
"16342",16342,0
"16343",16343,253.799949289401
"16344",16344,0
"16345",16345,149.089858090404
"16346",16346,168.20479565281
"16347",16347,461.64388503198
"16348",16348,180.17238761448
"16349",16349,157.11023585022
"16350",16350,173.023124251231
"16351",16351,498.486940180996
"16352",16352,149.639536777704
"16353",16353,22.4403679525925
"16354",16354,58.5560111150451
"16355",16355,89.3865874746779
"16356",16356,97.2013937659216
"16357",16357,27.5652482967656
"16358",16358,608.052171299796
"16359",16359,588.464575695003
"16360",16360,43.6707925877528
"16361",16361,153.619033040517
"16362",16362,457.70567329788
"16363",16363,139.443964746294
"16364",16364,498.724139597661
"16365",16365,280.17811344843
"16366",16366,317.410857778081
"16367",16367,210.956400200498
"16368",16368,0
"16369",16369,0
"16370",16370,165.4754660124
"16371",16371,240.036898633169
"16372",16372,221.14313046446
"16373",16373,18.4394624232046
"16374",16374,342.416545185354
"16375",16375,260.673462294634
"16376",16376,284.62653996913
"16377",16377,266.510770527608
"16378",16378,274.140697133784
"16379",16379,0
"16380",16380,0
"16381",16381,279.234358673623
"16382",16382,0
"16383",16383,0
"16384",16384,0
"16385",16385,0
"16386",16386,0
"16387",16387,0
"16388",16388,82.2062828043623
"16389",16389,122.574321397206
"16390",16390,214.812195161581
"16391",16391,231.14166580384
"16392",16392,128.421835797764
"16393",16393,18.3594601723027
"16394",16394,304.673206794451
"16395",16395,467.874534006246
"16396",16396,14.1588200515434
"16397",16397,190.682311007647
"16398",16398,572.593445983404
"16399",16399,171.133214426823
"16400",16400,578.750966343207
"16401",16401,432.963287645933
"16402",16402,257.393444877083
"16403",16403,20.8914113830725
"16404",16404,128.538756101389
"16405",16405,141.585053402012
"16406",16406,59.3922273559288
"16407",16407,12.5993465893763
"16408",16408,12.5990448024445
"16409",16409,0
"16410",16410,83.0418430219714
"16411",16411,212.489566372843
"16412",16412,156.721750652488
"16413",16413,0.239969309432361
"16414",16414,0
"16415",16415,11.8788783409475
"16416",16416,147.839777319596
"16417",16417,6.83997241293908
"16418",16418,612.657808176947
"16419",16419,464.455281111595
"16420",16420,624.237740995697
"16421",16421,311.910347247817
"16422",16422,347.137985874275
"16423",16423,45.7655453460025
"16424",16424,56.2523424031358
"16425",16425,269.725344044888
"16426",16426,131.403839978084
"16427",16427,266.284855484036
"16428",16428,426.825297346923
"16429",16429,206.245100645126
"16430",16430,302.992984044469
"16431",16431,113.764269824186
"16432",16432,64.679752913811
"16433",16433,143.878741272286
"16434",16434,43.1022711751608
"16435",16435,19.6275738179769
"16436",16436,12.3967086406868
"16437",16437,92.867210197093
"16438",16438,169.234391801306
"16439",16439,251.891769442916
"16440",16440,46.4920692031869
"16441",16441,0
"16442",16442,0
"16443",16443,0
"16444",16444,0
"16445",16445,0
"16446",16446,0
"16447",16447,22.7974191940441
"16448",16448,254.210541960502
"16449",16449,0
"16450",16450,32.1594371880568
"16451",16451,294.817936571216
"16452",16452,7.67990692105334
"16453",16453,12.1913219121602
"16454",16454,369.531773916507
"16455",16455,68.1677674778138
"16456",16456,11.8367494343426
"16457",16457,173.45806735639
"16458",16458,359.732320780624
"16459",16459,169.155097230769
"16460",16460,174.117081964497
"16461",16461,328.109487867234
"16462",16462,409.453558921481
"16463",16463,530.4457639823
"16464",16464,1782.9744470627
"16465",16465,4739.78231811429
"16466",16466,1848.74294043877
"16467",16467,3584.42069383922
"16468",16468,4510.0908722264
"16469",16469,5511.54320949166
"16470",16470,2486.54002853082
"16471",16471,8192.21116888477
"16472",16472,5079.15486357704
"16473",16473,1800.43953936346
"16474",16474,1184.22783469805
"16475",16475,265.491171939242
"16476",16476,531.980843221278
"16477",16477,461.329651174862
"16478",16478,495.455819584181
"16479",16479,362.862118208924
"16480",16480,341.267553910913
"16481",16481,0
"16482",16482,0
"16483",16483,0
"16484",16484,37.9198060558368
"16485",16485,1495.2293357131
"16486",16486,1861.79276234358
"16487",16487,552.357224141371
"16488",16488,61.3203267616254
"16489",16489,241.674583704707
"16490",16490,60.3581493903758
"16491",16491,53.1851138111101
"16492",16492,99.1120249414607
"16493",16493,78.7272385244821
"16494",16494,68.1621371548122
"16495",16495,931.842294586078
"16496",16496,964.220473068413
"16497",16497,2036.41670627549
"16498",16498,1310.43888852522
"16499",16499,285.850333282267
"16500",16500,624.936565135756
"16501",16501,575.833402600497
"16502",16502,202.459212134841
"16503",16503,462.350397654188
"16504",16504,133.452850333009
"16505",16505,298.745973012522
"16506",16506,373.37460779077
"16507",16507,419.659698136624
"16508",16508,572.666771345156
"16509",16509,154.678725950841
"16510",16510,7.68026884560337
"16511",16511,118.699142805491
"16512",16512,0.599930874294101
"16513",16513,0
"16514",16514,0
"16515",16515,0
"16516",16516,0
"16517",16517,0
"16518",16518,0
"16519",16519,150.723830523317
"16520",16520,12.2386648746706
"16521",16521,104.882265993623
"16522",16522,193.700316632528
"16523",16523,57.3602618445905
"16524",16524,190.234995182233
"16525",16525,13.533318421886
"16526",16526,1.04272980998933
"16527",16527,41.7423556307774
"16528",16528,32.1007236322966
"16529",16529,43.4892093382689
"16530",16530,298.101202127969
"16531",16531,287.396383380054
"16532",16532,166.619176451544
"16533",16533,365.405364756828
"16534",16534,997.287131255582
"16535",16535,38.4583687070123
"16536",16536,20.7944577482258
"16537",16537,11.5940929726647
"16538",16538,46.8504913338287
"16539",16539,131.121324489592
"16540",16540,241.517839315891
"16541",16541,176.130578728778
"16542",16542,54.1956894423444
"16543",16543,148.273238370904
"16544",16544,82.9198395588833
"16545",16545,109.075493603117
"16546",16546,160.083010764459
"16547",16547,376.203730264002
"16548",16548,78.1126836879713
"16549",16549,215.708813762477
"16550",16550,439.453082356042
"16551",16551,507.187226555369
"16552",16552,256.189956203475
"16553",16553,220.727914633178
"16554",16554,234.042270413168
"16555",16555,205.498355084639
"16556",16556,638.601888831707
"16557",16557,416.929928453214
"16558",16558,54.0965414140224
"16559",16559,414.311140758941
"16560",16560,78.4172050078247
"16561",16561,613.331074884981
"16562",16562,235.94587910701
"16563",16563,78.12662677934
"16564",16564,12.1828361986281
"16565",16565,0
"16566",16566,17.6402466266261
"16567",16567,545.390019800996
"16568",16568,386.235148257734
"16569",16569,91.3189195510048
"16570",16570,98.2750989926548
"16571",16571,68.8807836521352
"16572",16572,248.110226050411
"16573",16573,85.1637413279888
"16574",16574,132.721490101551
"16575",16575,17.1714423327743
"16576",16576,558.548708706388
"16577",16577,352.251043139502
"16578",16578,755.370568808719
"16579",16579,1149.16036064472
"16580",16580,33.7654238171123
"16581",16581,646.302849039856
"16582",16582,0
"16583",16583,31.4232702387803
"16584",16584,587.998888406242
"16585",16585,9.11145624125691
"16586",16586,174.246153969499
"16587",16587,816.6771670645
"16588",16588,737.555214214884
"16589",16589,825.275346837663
"16590",16590,998.023011427732
"16591",16591,683.391703000734
"16592",16592,1184.00353842277
"16593",16593,125.780590347068
"16594",16594,2448.20455102509
"16595",16595,1460.80567603941
"16596",16596,3458.02099281554
"16597",16597,3199.23884733308
"16598",16598,3483.04674253404
"16599",16599,2043.69669830189
"16600",16600,5504.81926544186
"16601",16601,8232.43540225318
"16602",16602,3837.73583805338
"16603",16603,10462.6471531608
"16604",16604,241.372202742574
"16605",16605,548.626954072091
"16606",16606,517.878814485125
"16607",16607,397.820460196832
"16608",16608,0
"16609",16609,0
"16610",16610,0
"16611",16611,0
"16612",16612,246.909129807023
"16613",16613,0
"16614",16614,152.160271445135
"16615",16615,870.504375313186
"16616",16616,300.84010340899
"16617",16617,158.761531835137
"16618",16618,393.84112927646
"16619",16619,165.240198471042
"16620",16620,300.709257301961
"16621",16621,111.726827034482
"16622",16622,527.295867786082
"16623",16623,729.13415095006
"16624",16624,318.766801190657
"16625",16625,585.238529751911
"16626",16626,93.3617733676637
"16627",16627,435.516569610967
"16628",16628,147.483614933788
"16629",16629,455.863732885331
"16630",16630,75.1270243870093
"16631",16631,459.223943960133
"16632",16632,40.6798307164265
"16633",16633,1317.71097688319
"16634",16634,790.249793461718
"16635",16635,1048.43577205787
"16636",16636,564.678548307231
"16637",16637,1051.69795484766
"16638",16638,608.290924880673
"16639",16639,871.083517209458
"16640",16640,120.422553503375
"16641",16641,1.80282800107343
"16642",16642,85.9812610869664
"16643",16643,851.683205957907
"16644",16644,945.045156170136
"16645",16645,469.220716233564
"16646",16646,69.5323039340239
"16647",16647,759.540678653035
"16648",16648,1220.64617623909
"16649",16649,857.062848152445
"16650",16650,78.2395454468577
"16651",16651,12.8395828119534
"16652",16652,310.082121466999
"16653",16653,261.825946487897
"16654",16654,11.9980488129016
"16655",16655,204.234545901625
"16656",16656,158.801281994395
"16657",16657,99.2404844802982
"16658",16658,0
"16659",16659,99.4879518740731
"16660",16660,341.172905164978
"16661",16661,704.235167688369
"16662",16662,253.055788746031
"16663",16663,149.769760478492
"16664",16664,110.516276778432
"16665",16665,0.877158160824694
"16666",16666,6.32313155715976
"16667",16667,9.09663706618526
"16668",16668,554.187264592218
"16669",16669,2.90000990044107
"16670",16670,5.86855173405785
"16671",16671,574.00715179384
"16672",16672,0
"16673",16673,0
"16674",16674,428.908762568909
"16675",16675,401.725890404309
"16676",16676,310.631462331575
"16677",16677,5.24274838408609
"16678",16678,627.752746923693
"16679",16679,194.291331615968
"16680",16680,77.3052847662485
"16681",16681,617.289840112951
"16682",16682,532.817910494937
"16683",16683,668.469526892429
"16684",16684,670.485453648671
"16685",16685,753.717453450193
"16686",16686,25.6944740155982
"16687",16687,728.23544862989
"16688",16688,6.77125206824103
"16689",16689,326.162695413134
"16690",16690,0
"16691",16691,0
"16692",16692,0
"16693",16693,0
"16694",16694,69.5990145778893
"16695",16695,5.39958377381249
"16696",16696,55.6780145957899
