"","Element ID","/Layer_1/Non-ponded Ag. Pumping(AF/year)"
"21131",21131,684.859000995321
"21132",21132,651.569188422745
"21133",21133,0
"21134",21134,0
"21135",21135,0
"21136",21136,0
"21137",21137,0
"21138",21138,0
"21139",21139,0
"21140",21140,0
"21141",21141,0
"21142",21142,0
"21143",21143,266.75475550514
"21144",21144,532.839972772089
"21145",21145,670.852525640495
"21146",21146,637.248784043236
"21147",21147,939.898190476191
"21148",21148,202.997880952381
"21149",21149,285.750833333333
"21150",21150,314.2265
"21151",21151,305.516738095238
"21152",21152,365.765619047619
"21153",21153,162.139785714286
"21154",21154,356.342380952381
"21155",21155,147.412547619048
"21156",21156,417.492952380952
"21157",21157,294.6645
"21158",21158,169.385404761905
"21159",21159,51.9236428571429
"21160",21160,87.6064047619048
"21161",21161,145.379071428571
"21162",21162,121.164602741425
"21163",21163,59.605619047619
"21164",21164,83.6610238095238
"21165",21165,245.126452380952
"21166",21166,153.224976190476
"21167",21167,189.447095238095
"21168",21168,142.125095238095
"21169",21169,110.576833333333
"21170",21170,428.431523809524
"21171",21171,557.381666666667
"21172",21172,425.996238095238
"21173",21173,67.8237061670586
"21174",21174,31.2073248445373
"21175",21175,28.0754992810692
"21176",21176,52.0352664913147
"21177",21177,35.9373570333954
"21178",21178,10.7265360914278
"21179",21179,6.01851319718861
"21180",21180,26.5937263520124
"21181",21181,14.7191463615042
"21182",21182,69.1954520723606
"21183",21183,21.2474342160247
"21184",21184,39.2933957519569
"21185",21185,12.8569145169282
"21186",21186,12.3150705732149
"21187",21187,2.57347508220971
"21188",21188,32.1784461641746
"21189",21189,9.27106743657092
"21190",21190,23.8174453075367
"21191",21191,40.3003174598963
"21192",21192,9.47135052686447
"21193",21193,14.1642849437313
"21194",21194,48.1923431532897
"21195",21195,32.7683174239995
"21196",21196,41.5882580091669
"21197",21197,43.615193340702
"21198",21198,992.899479802147
"21199",21199,244.667179322245
"21200",21200,238.547893704301
"21201",21201,186.366764700817
"21202",21202,199.611331203686
"21203",21203,251.263504004136
"21204",21204,480.751702944588
"21205",21205,301.397234266468
"21206",21206,635.458458740318
"21207",21207,428.777076520483
"21208",21208,263.629706620624
"21209",21209,15.9316699841837
"21210",21210,337.743969862076
"21211",21211,235.828712577197
"21212",21212,328.733656329371
"21213",21213,494.89971031473
"21214",21214,135.133813880669
"21215",21215,820.084700699882
"21216",21216,641.117826872632
"21217",21217,1091.78818982484
"21218",21218,1028.90160537951
"21219",21219,654.118498935551
"21220",21220,1233.40834719036
"21221",21221,1088.55594107171
"21222",21222,1852.93463376826
"21223",21223,1279.31756488512
"21224",21224,852.765843170021
"21225",21225,1042.87040612835
"21226",21226,931.783088009217
"21227",21227,2993.53757631693
"21228",21228,2615.24571069506
"21229",21229,1046.62055944496
"21230",21230,1830.70037973678
"21231",21231,1298.89446110074
"21232",21232,1053.32261693641
"21233",21233,1169.13389000678
"21234",21234,920.052488240854
"21235",21235,1268.29176593643
"21236",21236,1192.21577971168
"21237",21237,1402.1914434877
"21238",21238,1182.50208220335
"21239",21239,1263.88867549644
"21240",21240,1452.43957092041
"21241",21241,928.669834077504
"21242",21242,1081.47174108398
"21243",21243,719.578275279534
"21244",21244,692.846615207065
"21245",21245,175.642260071819
"21246",21246,0
"21247",21247,0
"21248",21248,0
"21249",21249,0
"21250",21250,0
"21251",21251,0
"21252",21252,0
"21253",21253,791.04161857015
"21254",21254,408.172031651266
"21255",21255,238.24837631333
"21256",21256,482.39819047619
"21257",21257,375.161619047619
"21258",21258,81.0278895587479
"21259",21259,86.4672857142857
"21260",21260,131.275380952381
"21261",21261,56.3230952380952
"21262",21262,100.777523809524
"21263",21263,100.775523809524
"21264",21264,150.751619047619
"21265",21265,156.7255
"21266",21266,130.759
"21267",21267,147.457904761905
"21268",21268,73.0503571428571
"21269",21269,129.919761904762
"21270",21270,167.323547619048
"21271",21271,103.469833333333
"21272",21272,59.6306904761905
"21273",21273,199.630071428571
"21274",21274,160.945023809524
"21275",21275,50.5999523809524
"21276",21276,244.351476190476
"21277",21277,166.551142857143
"21278",21278,199.644049115035
"21279",21279,350.352240762501
"21280",21280,572.342285714286
"21281",21281,464.729714285714
"21282",21282,207.456833333333
"21283",21283,115.140380952381
"21284",21284,190.681357142857
"21285",21285,33.1809614596561
"21286",21286,40.234586423615
"21287",21287,35.9261269410925
"21288",21288,27.7366561890235
"21289",21289,397.873771764933
"21290",21290,40.4425102411412
"21291",21291,37.9793487200403
"21292",21292,2.86999670226356
"21293",21293,5.23188659691951
"21294",21294,23.4529616195925
"21295",21295,345.266914636422
"21296",21296,139.264415597887
"21297",21297,0.851042502726885
"21298",21298,10.7881550207055
"21299",21299,26.3274046948714
"21300",21300,49.8844486943442
"21301",21301,28.9933484323369
"21302",21302,39.5826228687371
"21303",21303,37.4874595959097
"21304",21304,50.0726812338336
"21305",21305,63.6101567192269
"21306",21306,50.7422298430607
"21307",21307,48.6527998653929
"21308",21308,542.851255252529
"21309",21309,218.335708363372
"21310",21310,235.524276293627
"21311",21311,218.57233660949
"21312",21312,234.173163194427
"21313",21313,471.287410156666
"21314",21314,832.406463698221
"21315",21315,716.660785871882
"21316",21316,292.42607061498
"21317",21317,312.721737942585
"21318",21318,285.748944929863
"21319",21319,54.2810355724822
"21320",21320,141.921497208721
"21321",21321,166.523229806155
"21322",21322,523.092494187166
"21323",21323,264.153033394142
"21324",21324,981.695138470379
"21325",21325,672.22481846604
"21326",21326,1158.37579169877
"21327",21327,1022.24297309032
"21328",21328,1490.24106989603
"21329",21329,1868.98638762886
"21330",21330,1027.37663318959
"21331",21331,1241.14595805478
"21332",21332,2262.52145631196
"21333",21333,2348.59042273408
"21334",21334,874.061480671686
"21335",21335,763.15525566199
"21336",21336,1769.61085862027
"21337",21337,2104.32451171056
"21338",21338,1312.61441104726
"21339",21339,1241.30055433805
"21340",21340,840.31204328789
"21341",21341,1335.23008196653
"21342",21342,1356.60228278579
"21343",21343,1425.34668721468
"21344",21344,894.108215140791
"21345",21345,944.062590955057
"21346",21346,630.04166814213
"21347",21347,841.387323135239
"21348",21348,966.050770464775
"21349",21349,1836.236519584
"21350",21350,507.487274716876
"21351",21351,0
"21352",21352,0
"21353",21353,0
"21354",21354,0
"21355",21355,356.878258787685
"21356",21356,75.4256544483284
"21357",21357,270.385993748297
"21358",21358,122.620069744683
"21359",21359,134.640770623025
"21360",21360,200.4565
"21361",21361,138.945714285714
"21362",21362,236.991714285714
"21363",21363,150.574714285714
"21364",21364,146.4825
"21365",21365,188.355119047619
"21366",21366,593.048285714286
"21367",21367,150.372714285714
"21368",21368,205.456380952381
"21369",21369,380.626238095238
"21370",21370,429.695385395834
"21371",21371,145.322047619048
"21372",21372,379.653547619048
"21373",21373,146.023333333333
"21374",21374,282.534714285714
"21375",21375,177.715626682316
"21376",21376,122.836523809524
"21377",21377,255.047619047619
"21378",21378,197.203099662733
"21379",21379,181.315175466602
"21380",21380,266.106493501207
"21381",21381,254.195714285714
"21382",21382,328.530857142857
"21383",21383,434.545333333333
"21384",21384,525.504476190476
"21385",21385,365.597547619048
"21386",21386,502.322571428571
"21387",21387,256.962428571429
"21388",21388,146.372095238095
"21389",21389,548.931494840816
"21390",21390,32.2794238701762
"21391",21391,31.4809621929453
"21392",21392,257.020651368165
"21393",21393,29.4263662050177
"21394",21394,70.1589849849808
"21395",21395,15.5071390303683
"21396",21396,18.1830414036524
"21397",21397,47.4162227913231
"21398",21398,8.44511313215877
"21399",21399,14.8152348063432
"21400",21400,8.65581923680653
"21401",21401,144.862397455242
"21402",21402,80.7705391634588
"21403",21403,43.6086367410756
"21404",21404,5.54877044348039
"21405",21405,11.2109587397883
"21406",21406,29.9244886738882
"21407",21407,12.3287792922948
"21408",21408,33.7212547300366
"21409",21409,52.883566504532
"21410",21410,63.9692568101842
"21411",21411,647.858150169676
"21412",21412,376.153192552451
"21413",21413,347.094742851984
"21414",21414,453.63194992231
"21415",21415,322.816651856242
"21416",21416,291.860929175233
"21417",21417,295.956459987605
"21418",21418,1027.18984385465
"21419",21419,678.921858619634
"21420",21420,672.367305510306
"21421",21421,621.462962062639
"21422",21422,96.4058923977158
"21423",21423,182.901491031716
"21424",21424,285.182954272109
"21425",21425,334.864104406753
"21426",21426,157.224903277669
"21427",21427,66.7057176475618
"21428",21428,304.831627027125
"21429",21429,4.02100707899693
"21430",21430,253.010305530352
"21431",21431,415.993291778663
"21432",21432,775.747205542156
"21433",21433,961.330542549954
"21434",21434,639.520062373081
"21435",21435,1539.33063649076
"21436",21436,1757.21965551272
"21437",21437,1457.40742199455
"21438",21438,800.797460790619
"21439",21439,1623.43491611123
"21440",21440,806.348228958296
"21441",21441,1040.48777037778
"21442",21442,1248.34539139565
"21443",21443,817.229305258753
"21444",21444,1701.55161051281
"21445",21445,1051.18570893731
"21446",21446,1560.97347759913
"21447",21447,730.232727909568
"21448",21448,1667.85211160178
"21449",21449,1125.4814014857
"21450",21450,2697.11298967343
"21451",21451,2515.16621886567
"21452",21452,2443.58816031649
"21453",21453,643.230175014472
"21454",21454,405.563320394058
"21455",21455,583.721876480046
"21456",21456,0
"21457",21457,0
"21458",21458,0
"21459",21459,0
"21460",21460,0
"21461",21461,125.105301782592
"21462",21462,179.696380952381
"21463",21463,74.9837619047619
"21464",21464,157.709476190476
"21465",21465,92.7585714285714
"21466",21466,183.914761904762
"21467",21467,137.228523809524
"21468",21468,485.129880952381
"21469",21469,453.240261904762
"21470",21470,549.649285714286
"21471",21471,523.189357142857
"21472",21472,417.075142857143
"21473",21473,415.210476190476
"21474",21474,202.665857142857
"21475",21475,358.008238095238
"21476",21476,249.635095238095
"21477",21477,86.4612142857143
"21478",21478,389.569023809524
"21479",21479,387.093238095238
"21480",21480,307.646904761905
"21481",21481,196.48
"21482",21482,242.577833333333
"21483",21483,407.166142857143
"21484",21484,356.60030952381
"21485",21485,478.601238095238
"21486",21486,403.932166666667
"21487",21487,70.4802857142857
"21488",21488,1107.27574180382
"21489",21489,975.847201340107
"21490",21490,624.029386417831
"21491",21491,299.385551974519
"21492",21492,192.116687713515
"21493",21493,282.002531421764
"21494",21494,404.788253013295
"21495",21495,295.554983468985
"21496",21496,25.3496751342725
"21497",21497,58.5934532549035
"21498",21498,41.6471518813854
"21499",21499,9.11825499987662
"21500",21500,102.794219784506
"21501",21501,19.3519170170921
"21502",21502,10.8424230792568
"21503",21503,30.9730596101721
"21504",21504,12.9979728962062
"21505",21505,39.9011782467188
"21506",21506,52.4223960110728
"21507",21507,620.560099914298
"21508",21508,512.488394795453
"21509",21509,579.104318667354
"21510",21510,317.219941822135
"21511",21511,321.323368094881
"21512",21512,288.3252513249
"21513",21513,253.333810663909
"21514",21514,456.14236952091
"21515",21515,401.464036318312
"21516",21516,789.860438681055
"21517",21517,602.309471248286
"21518",21518,258.778192253241
"21519",21519,314.768399792618
"21520",21520,129.738264506908
"21521",21521,133.595783957445
"21522",21522,35.762705240878
"21523",21523,196.53539672872
"21524",21524,56.7723322381439
"21525",21525,238.074352671915
"21526",21526,220.706015010019
"21527",21527,637.099127950842
"21528",21528,241.799964238787
"21529",21529,967.835443160862
"21530",21530,750.559754619865
"21531",21531,1003.32230639363
"21532",21532,736.398981050427
"21533",21533,776.559385694905
"21534",21534,777.011144793059
"21535",21535,835.423171026731
"21536",21536,966.760408183841
"21537",21537,1108.54282696104
"21538",21538,1299.10323074184
"21539",21539,2384.84364388434
"21540",21540,1035.02154719411
"21541",21541,1075.57582095895
"21542",21542,1586.11430158279
"21543",21543,0
"21544",21544,1218.72524341882
"21545",21545,1540.83341051096
"21546",21546,2555.05249716544
"21547",21547,1210.58578382632
"21548",21548,819.014941532503
"21549",21549,532.015293675747
"21550",21550,465.120371190653
"21551",21551,0
"21552",21552,0
"21553",21553,0
"21554",21554,0
"21555",21555,0
"21556",21556,0
"21557",21557,0
"21558",21558,0
"21559",21559,0
"21560",21560,0
"21561",21561,0
"21562",21562,190.438928571429
"21563",21563,67.9038333333333
"21564",21564,621.652261904762
"21565",21565,433.880666666667
"21566",21566,861.167023809524
"21567",21567,808.659714285714
"21568",21568,582.819761904762
"21569",21569,541.026833333333
"21570",21570,415.990428571429
"21571",21571,134.943714285714
"21572",21572,700.406857142857
"21573",21573,525.920952380952
"21574",21574,455.2645
"21575",21575,575.864523809524
"21576",21576,447.243882079378
"21577",21577,249.471833333333
"21578",21578,374.208785714286
"21579",21579,44.4712928505006
"21580",21580,165.382095238095
"21581",21581,1049.03517180922
"21582",21582,1103.92767557433
"21583",21583,473.927383067078
"21584",21584,834.850668963992
"21585",21585,604.541738290366
"21586",21586,130.414047180064
"21587",21587,268.276704709095
"21588",21588,291.329459079994
"21589",21589,199.639294879232
"21590",21590,285.984574636263
"21591",21591,78.2990076573756
"21592",21592,16.2393986116872
"21593",21593,48.5828172837975
"21594",21594,13.8729801508584
"21595",21595,150.324722068866
"21596",21596,12.0700535372146
"21597",21597,16.518958838033
"21598",21598,33.7811258174516
"21599",21599,38.7821290045499
"21600",21600,659.100368577367
"21601",21601,57.6193641879822
"21602",21602,592.58072243304
"21603",21603,790.181643218105
"21604",21604,496.202901202253
"21605",21605,358.441900226194
"21606",21606,212.862438087914
"21607",21607,178.908647160236
"21608",21608,90.2239334839258
"21609",21609,125.695581246201
"21610",21610,454.200356267822
"21611",21611,278.463601316097
"21612",21612,277.193695862869
"21613",21613,478.102614021877
"21614",21614,340.174126733545
"21615",21615,218.467029005362
"21616",21616,142.96614392973
"21617",21617,169.602534956724
"21618",21618,154.203971647872
"21619",21619,34.0941072407431
"21620",21620,187.204459854672
"21621",21621,103.410087536363
"21622",21622,192.973347715565
"21623",21623,145.048333078523
"21624",21624,534.221150235539
"21625",21625,214.55152366666
"21626",21626,290.750714894596
"21627",21627,316.018592534377
"21628",21628,493.265776557938
"21629",21629,855.68227653546
"21630",21630,960.759501408948
"21631",21631,1175.79642634311
"21632",21632,1384.64510026682
"21633",21633,1404.00187657892
"21634",21634,1286.22707673442
"21635",21635,1178.93613552394
"21636",21636,1228.25204393903
"21637",21637,975.921817416471
"21638",21638,707.385972279703
"21639",21639,0
"21640",21640,939.276948544919
"21641",21641,507.928578946708
"21642",21642,1147.26941719418
"21643",21643,1169.68938657505
"21644",21644,0
"21645",21645,0
"21646",21646,637.987486490025
"21647",21647,311.763058067975
"21648",21648,0
"21649",21649,327.803425564685
"21650",21650,292.118968915011
"21651",21651,324.216793557269
"21652",21652,0
"21653",21653,0
"21654",21654,0
"21655",21655,0
"21656",21656,0
"21657",21657,0
"21658",21658,0
"21659",21659,0
"21660",21660,0
"21661",21661,318.665238095238
"21662",21662,491.038738095238
"21663",21663,785.037170769226
"21664",21664,833.581285714286
"21665",21665,622.174023809524
"21666",21666,512.596547619048
"21667",21667,282.377928571429
"21668",21668,578.667333333333
"21669",21669,742.654904761905
"21670",21670,494.489510849497
"21671",21671,376.28269047619
"21672",21672,266.781880952381
"21673",21673,273.414309523809
"21674",21674,192.836722737059
"21675",21675,167.796293005088
"21676",21676,120.974273462699
"21677",21677,168.465023809524
"21678",21678,727.238597730785
"21679",21679,64.8339528109896
"21680",21680,434.880719590623
"21681",21681,419.063808405718
"21682",21682,155.04399359065
"21683",21683,229.30468147266
"21684",21684,242.444752287555
"21685",21685,82.1719756113187
"21686",21686,252.671101809977
"21687",21687,538.057166814122
"21688",21688,156.46302917303
"21689",21689,211.783478242191
"21690",21690,344.522861079594
"21691",21691,101.665297855073
"21692",21692,106.368684860129
"21693",21693,455.892409422898
"21694",21694,143.131520615412
"21695",21695,9.06080556006323
"21696",21696,16.7583500898721
"21697",21697,5.30789065582998
"21698",21698,1.26993421224765
"21699",21699,6.80147577059886
"21700",21700,23.0771407181176
"21701",21701,25.7049353547234
"21702",21702,664.7720846207
"21703",21703,55.3079074750878
"21704",21704,44.7356808740848
"21705",21705,268.499103710065
"21706",21706,393.984293490675
"21707",21707,315.714907653798
"21708",21708,351.046974259582
"21709",21709,431.190965070041
"21710",21710,284.707941669832
"21711",21711,454.608893747589
"21712",21712,146.760371277409
"21713",21713,32.2376538595774
"21714",21714,169.695038247661
"21715",21715,38.3689464751082
"21716",21716,230.374462270521
"21717",21717,73.5846057688632
"21718",21718,298.215731387327
"21719",21719,97.6019832546794
"21720",21720,330.599070863495
"21721",21721,183.641756547087
"21722",21722,193.999800104439
"21723",21723,83.1390631730099
"21724",21724,168.175838610061
"21725",21725,209.720865924314
"21726",21726,238.555454735387
"21727",21727,478.984445956858
"21728",21728,302.097888428938
"21729",21729,328.233537801343
"21730",21730,223.935331493054
"21731",21731,131.460935035546
"21732",21732,393.912662744198
"21733",21733,333.813250335883
"21734",21734,127.815974388869
"21735",21735,400.261742436504
"21736",21736,300.981104171061
"21737",21737,402.68067769003
"21738",21738,527.630587707393
"21739",21739,1476.94927864429
"21740",21740,3088.69103020964
"21741",21741,1385.21592922164
"21742",21742,1023.9863945264
"21743",21743,1717.42993757256
"21744",21744,918.891789904757
"21745",21745,1345.13893661756
"21746",21746,1341.17542735204
"21747",21747,0
"21748",21748,659.450440347145
"21749",21749,755.595964151518
"21750",21750,333.631551246637
"21751",21751,117.845279321162
"21752",21752,437.418141172216
"21753",21753,99.1193310291956
"21754",21754,0
"21755",21755,606.19518689096
"21756",21756,178.657088293196
"21757",21757,386.62263440598
"21758",21758,840.601098941832
"21759",21759,0
"21760",21760,620.966313671693
"21761",21761,560.058975678339
"21762",21762,88.4222834088695
"21763",21763,125.06451306186
"21764",21764,438.565973754027
"21765",21765,278.130204620301
"21766",21766,64.0277360464165
"21767",21767,55.2045778036802
"21768",21768,0
"21769",21769,0
"21770",21770,0
"21771",21771,0
"21772",21772,0
"21773",21773,0
"21774",21774,0
"21775",21775,0
"21776",21776,0
"21777",21777,497.682333333333
"21778",21778,657.128261904762
"21779",21779,740.987809523809
"21780",21780,1068.51911904762
"21781",21781,689.812
"21782",21782,1054.48357142857
"21783",21783,122.466857142857
"21784",21784,255.166714285714
"21785",21785,808.221452380952
"21786",21786,590.990642857143
"21787",21787,473.952952380952
"21788",21788,293.847738095238
"21789",21789,210.28569047619
"21790",21790,102.054607222363
"21791",21791,87.8757619047619
"21792",21792,126.133850395146
"21793",21793,0
"21794",21794,0
"21795",21795,0
"21796",21796,13.4560419963951
"21797",21797,283.081550662419
"21798",21798,89.6547457526003
"21799",21799,272.950268849395
"21800",21800,195.089107848092
"21801",21801,105.158562082657
"21802",21802,429.007206416469
"21803",21803,246.647623095537
"21804",21804,78.8325845968644
"21805",21805,462.431511033513
"21806",21806,907.338310146153
"21807",21807,426.340429655261
"21808",21808,405.222263551074
"21809",21809,402.075718080158
"21810",21810,420.986212042962
"21811",21811,8.89609558450219
"21812",21812,10.9576354512268
"21813",21813,5.26164158455371
"21814",21814,26.3848282504976
"21815",21815,26.6757141170763
"21816",21816,17.599
"21817",21817,46.117791276189
"21818",21818,60.3945288054098
"21819",21819,662.284341131068
"21820",21820,355.301833477814
"21821",21821,400.850777561135
"21822",21822,103.918783350912
"21823",21823,185.429159684069
"21824",21824,157.139511702184
"21825",21825,88.6447339005083
"21826",21826,74.4046258289453
"21827",21827,264.046454282707
"21828",21828,267.492480197425
"21829",21829,162.335293458313
"21830",21830,153.896387954398
"21831",21831,263.964651896478
"21832",21832,234.159733226484
"21833",21833,94.4529724646826
"21834",21834,321.09967976797
"21835",21835,99.487776384703
"21836",21836,40.5933977470299
"21837",21837,129.071771789019
"21838",21838,151.78553758415
"21839",21839,80.9434480118757
"21840",21840,188.55464108951
"21841",21841,55.8719918492308
"21842",21842,257.514092853947
"21843",21843,136.993656877639
"21844",21844,206.73402144746
"21845",21845,337.523855414984
"21846",21846,380.178028458815
"21847",21847,691.161357258444
"21848",21848,270.271425127324
"21849",21849,154.197543984255
"21850",21850,167.298178921137
"21851",21851,329.513085599883
"21852",21852,359.499954986068
"21853",21853,92.8061511070541
"21854",21854,264.398447810299
"21855",21855,196.316657567096
"21856",21856,474.991137154861
"21857",21857,217.852318317401
"21858",21858,607.344531445336
"21859",21859,490.574149154922
"21860",21860,532.105782817348
"21861",21861,459.263522749928
"21862",21862,560.10406305057
"21863",21863,251.100210537487
"21864",21864,376.030391926329
"21865",21865,313.419048597425
"21866",21866,760.353755575548
"21867",21867,782.258061048948
"21868",21868,853.658472632227
"21869",21869,902.070100020796
"21870",21870,640.925013628602
"21871",21871,874.195942701985
"21872",21872,0
"21873",21873,367.255716067618
"21874",21874,761.927808328445
"21875",21875,662.17272035977
"21876",21876,636.655226667646
"21877",21877,486.329561808455
"21878",21878,860.25106535854
"21879",21879,802.815130680711
"21880",21880,485.331607583565
"21881",21881,541.325905751188
"21882",21882,210.223643241161
"21883",21883,174.403952611611
"21884",21884,297.694765916245
"21885",21885,473.527171416835
"21886",21886,257.083372229078
"21887",21887,411.976035255344
"21888",21888,130.700003265466
"21889",21889,233.20958312754
"21890",21890,178.555278131057
"21891",21891,129.180824135041
"21892",21892,0
"21893",21893,0
"21894",21894,131.781515435769
"21895",21895,237.099408913883
"21896",21896,76.4704748369955
"21897",21897,166.136942024685
"21898",21898,0
"21899",21899,0
"21900",21900,0
"21901",21901,0
"21902",21902,0
"21903",21903,0
"21904",21904,0
"21905",21905,0
"21906",21906,671.93919047619
"21907",21907,788.591904761905
"21908",21908,858.708357142857
"21909",21909,1050.49430952381
"21910",21910,832.96119047619
"21911",21911,445.39719047619
"21912",21912,386.563666666667
"21913",21913,226.958619047619
"21914",21914,900.647666666666
"21915",21915,510.289958733848
"21916",21916,380.18769047619
"21917",21917,291.096449578172
"21918",21918,124.37330952381
"21919",21919,127.781482150601
"21920",21920,137.34219047619
"21921",21921,155.621334978207
"21922",21922,0
"21923",21923,0
"21924",21924,0
"21925",21925,0
"21926",21926,0
"21927",21927,0
"21928",21928,588.022005305482
"21929",21929,542.725945746382
"21930",21930,208.416178574987
"21931",21931,712.041093234405
"21932",21932,627.153411863388
"21933",21933,261.329236191019
"21934",21934,643.846655241752
"21935",21935,451.440008801694
"21936",21936,796.628377668551
"21937",21937,244.009071428571
"21938",21938,648.28867310296
"21939",21939,187.832672364668
"21940",21940,192.450743264103
"21941",21941,16.1203119116456
"21942",21942,8.57063865592311
"21943",21943,35.7855019454547
"21944",21944,0
"21945",21945,27.8437553036739
"21946",21946,56.6617805341724
"21947",21947,44.1086428571429
"21948",21948,42.3381743989826
"21949",21949,298.825244005737
"21950",21950,347.266996127491
"21951",21951,111.365875040353
"21952",21952,175.601888330288
"21953",21953,113.577669645723
"21954",21954,464.256675401314
"21955",21955,96.1839273319979
"21956",21956,321.405262276753
"21957",21957,252.615537167858
"21958",21958,345.578347978088
"21959",21959,706.368600580493
"21960",21960,213.38346870236
"21961",21961,396.071028504494
"21962",21962,268.615093142328
"21963",21963,349.200802485532
"21964",21964,237.046748498425
"21965",21965,156.135359662018
"21966",21966,265.022707201828
"21967",21967,217.520369908091
"21968",21968,291.14879771746
"21969",21969,253.188413080272
"21970",21970,241.458584366125
"21971",21971,370.433705301809
"21972",21972,827.698438216148
"21973",21973,560.546660259568
"21974",21974,298.449369927266
"21975",21975,429.331851218283
"21976",21976,66.2497593726061
"21977",21977,34.2577584126177
"21978",21978,118.977813443136
"21979",21979,297.05394543025
"21980",21980,213.321821555758
"21981",21981,71.867250686071
"21982",21982,245.986796976963
"21983",21983,62.1773161220731
"21984",21984,248.363510655042
"21985",21985,239.11744110158
"21986",21986,66.0435535895705
"21987",21987,198.603948492195
"21988",21988,206.519012945146
"21989",21989,411.153282571327
"21990",21990,74.8656500649951
"21991",21991,211.925538047135
"21992",21992,202.829693339014
"21993",21993,783.040873767819
"21994",21994,194.652570898411
"21995",21995,312.987676868735
"21996",21996,451.518450676959
"21997",21997,782.704087913156
"21998",21998,298.264410219371
"21999",21999,85.6414266136103
"22000",22000,244.783432386175
"22001",22001,543.60028815752
"22002",22002,198.324040169005
"22003",22003,368.570848836832
"22004",22004,743.709299498318
"22005",22005,304.800958012341
"22006",22006,870.976327047029
"22007",22007,260.737506509585
"22008",22008,0
"22009",22009,0
"22010",22010,0
"22011",22011,0
"22012",22012,0
"22013",22013,0
"22014",22014,202.407520709361
"22015",22015,344.594161802868
"22016",22016,650.860855699373
"22017",22017,342.571521225414
"22018",22018,335.516565555529
"22019",22019,397.103430989436
"22020",22020,247.550375640533
"22021",22021,108.432109782322
"22022",22022,377.1558416687
"22023",22023,1001.64321391033
"22024",22024,187.576994719882
"22025",22025,962.171590722188
"22026",22026,727.38782549416
"22027",22027,552.385804787688
"22028",22028,205.982662546704
"22029",22029,361.515211845245
"22030",22030,181.683425122688
"22031",22031,804.165764383319
"22032",22032,0
"22033",22033,0
"22034",22034,0
"22035",22035,0
"22036",22036,0
"22037",22037,0
"22038",22038,0
"22039",22039,0
"22040",22040,683.895428571429
"22041",22041,1029.96202380952
"22042",22042,874.706285714286
"22043",22043,894.294047619048
"22044",22044,324.969714285714
"22045",22045,120.637904761905
"22046",22046,539.492761904762
"22047",22047,642.091642857143
"22048",22048,245.305571428571
"22049",22049,641.491688184554
"22050",22050,358.963
"22051",22051,269.415512144883
"22052",22052,228.019196992667
"22053",22053,166.915023809524
"22054",22054,115.478920263109
"22055",22055,143.776523809524
"22056",22056,0
"22057",22057,73.5794039593054
"22058",22058,0
"22059",22059,0
"22060",22060,0
"22061",22061,0
"22062",22062,0
"22063",22063,0
"22064",22064,0
"22065",22065,0
"22066",22066,371.100962086759
"22067",22067,642.706875667418
"22068",22068,575.576124291634
"22069",22069,1300.04152726589
"22070",22070,1171.41153153502
"22071",22071,931.571752303593
"22072",22072,417.968613197761
"22073",22073,453.426208658594
"22074",22074,350.939651520662
"22075",22075,338.050182026517
"22076",22076,272.579894935027
"22077",22077,26.0174939640454
"22078",22078,270.443134412026
"22079",22079,163.533120920021
"22080",22080,16.0578229918824
"22081",22081,56.8044647286858
"22082",22082,34.0086805528497
"22083",22083,729.803506469117
"22084",22084,117.327152679059
"22085",22085,275.937017949082
"22086",22086,158.42332439763
"22087",22087,200.44812296233
"22088",22088,508.847870643869
"22089",22089,117.044687162554
"22090",22090,285.601661187637
"22091",22091,633.874155795158
"22092",22092,772.636903991366
"22093",22093,1837.80549496871
"22094",22094,1192.04899933765
"22095",22095,701.974162275905
"22096",22096,1221.89881422578
"22097",22097,604.394853008242
"22098",22098,779.947834907154
"22099",22099,566.603529447963
"22100",22100,326.680399322302
"22101",22101,285.515185447747
"22102",22102,379.1996036857
"22103",22103,534.80976670256
"22104",22104,426.156432277822
"22105",22105,831.079955334279
"22106",22106,443.264802016135
"22107",22107,179.662344850862
"22108",22108,305.511010926386
"22109",22109,166.55036556673
"22110",22110,453.538863408056
"22111",22111,593.989805205553
"22112",22112,1439.69121652086
"22113",22113,998.696014125071
"22114",22114,384.837733125442
"22115",22115,1239.78900930232
"22116",22116,1177.57684075787
"22117",22117,409.894587651975
"22118",22118,161.395115699551
"22119",22119,190.891351127477
"22120",22120,510.301970169729
"22121",22121,223.342763954396
"22122",22122,234.367952226084
"22123",22123,331.029171798382
"22124",22124,78.6074706766469
"22125",22125,149.491495231415
"22126",22126,194.855552892568
"22127",22127,691.642585175039
"22128",22128,0
"22129",22129,0
"22130",22130,0
"22131",22131,0
"22132",22132,0
"22133",22133,0
"22134",22134,534.766601450275
"22135",22135,202.788567010188
"22136",22136,506.456039240943
"22137",22137,293.084458337006
"22138",22138,214.532403038406
"22139",22139,87.7651798641073
"22140",22140,73.1110667761071
"22141",22141,328.332966028242
"22142",22142,663.709440191139
"22143",22143,504.050695101924
"22144",22144,548.187563976382
"22145",22145,798.237665986673
"22146",22146,1805.35786494509
"22147",22147,804.713366695506
"22148",22148,480.945412539409
"22149",22149,0
"22150",22150,0
"22151",22151,0
"22152",22152,0
"22153",22153,0
