"","Element ID","/Layer_1/Deep Percolation_Inflow (+)(AF/year)"
"1069",1069,4815.68088073659
"1070",1070,5685.33317265581
"1071",1071,2149.33224399385
"1072",1072,2061.19921883753
"1073",1073,5316.75731007482
"1074",1074,2853.91567303813
"1075",1075,1432.98173939402
"1076",1076,4485.54141508071
"1077",1077,4257.41679411058
"1078",1078,7634.49673448628
"1079",1079,15381.011008453
"1080",1080,1721.10540137791
"1081",1081,36941.6052310283
"1082",1082,6992.72615556311
"1083",1083,23391.0866157263
"1084",1084,2479.97095128729
"1085",1085,11532.0817166826
"1086",1086,13347.2002863682
"1087",1087,6825.06541714731
"1088",1088,8984.88726952392
"1089",1089,5355.76804565613
"1090",1090,9203.75825608656
"1091",1091,458.172361937696
"1092",1092,11242.6543118776
"1093",1093,609.134483154959
"1094",1094,2473.16320232869
"1095",1095,5362.88395618486
"1096",1096,7920.5962308745
"1097",1097,1517.30104827016
"1098",1098,7519.26306506411
"1099",1099,4712.66764608568
"1100",1100,12355.2946851803
"1101",1101,11623.7136111574
"1102",1102,11353.0693043829
"1103",1103,15984.4290256696
"1104",1104,2169.99180396208
"1105",1105,1054.04874026329
"1106",1106,23891.0721335667
"1107",1107,925.539061410065
"1108",1108,3154.8945829194
"1109",1109,924.825833866161
"1110",1110,2780.25161975986
"1111",1111,55887.7225772505
"1112",1112,13386.5797459057
"1113",1113,1336.84092255931
"1114",1114,10225.7474435885
"1115",1115,6977.79972731063
"1116",1116,6406.07100992134
"1117",1117,16735.329122563
"1118",1118,16276.4611913724
"1119",1119,7138.38262162189
"1120",1120,351.29610213832
"1121",1121,14116.7217072481
"1122",1122,4213.4338425294
"1123",1123,1121.60955369443
"1124",1124,5877.15793161508
"1125",1125,7031.98265438502
"1126",1126,18580.3821644904
"1127",1127,1786.86985356663
"1128",1128,139.235531926187
"1129",1129,11955.3392268309
"1130",1130,9469.01385017971
"1131",1131,2182.2504935035
"1132",1132,1538.55700343763
"1133",1133,1254.15349700613
"1134",1134,9953.17576107494
"1135",1135,33617.7546978116
"1136",1136,5496.85510200867
"1137",1137,1304.95468196906
"1138",1138,997.344839560462
"1139",1139,1040.67234548758
"1140",1140,3068.82711225422
"1141",1141,4193.9925581785
"1142",1142,6920.87716652153
"1143",1143,8571.99134691312
"1144",1144,6898.46528742197
"1145",1145,1011.0657757487
"1146",1146,70211.1024165595
"1147",1147,5769.86384619917
"1148",1148,13858.3948223067
"1149",1149,3389.85684360875
"1150",1150,3315.99001225084
"1151",1151,4182.96908303781
"1152",1152,11791.5564829904
"1153",1153,9538.96582751887
"1154",1154,9023.06275510336
"1155",1155,2642.65907126387
"1156",1156,1259.52401209084
"1157",1157,5413.54085982288
"1158",1158,1342.42471917618
"1159",1159,4235.30663562142
"1160",1160,10848.5006851185
"1161",1161,1892.17819334416
"1162",1162,1571.06455582853
"1163",1163,22427.210078922
"1164",1164,7985.89069526077
"1165",1165,8100.72284428202
"1166",1166,7181.20495713865
"1167",1167,7226.05734945425
"1168",1168,8447.0507795694
"1169",1169,6389.66434005427
"1170",1170,9526.60701329086
"1171",1171,9987.48733264113
"1172",1172,9956.2372885897
"1173",1173,1239.26154905401
"1174",1174,5862.07832643346
"1175",1175,4635.15427000227
"1176",1176,6879.3335867431
"1177",1177,8485.4770001722
"1178",1178,18345.3744786827
"1179",1179,1.689146144864
"1180",1180,13837.5675968865
"1181",1181,143.606140245524
"1182",1182,3970.20609496379
"1183",1183,6211.69235928915
"1184",1184,7860.39677401504
"1185",1185,7255.02682697677
"1186",1186,5015.4665715731
"1187",1187,581.417621848248
"1188",1188,3608.04646249475
"1189",1189,28495.7439829162
"1190",1190,9608.62558689673
"1191",1191,8036.53290985551
"1192",1192,564.329700701935
"1193",1193,204.429404537751
"1194",1194,3527.16716107548
"1195",1195,576.233095253357
"1196",1196,193.513333005377
"1197",1197,2027.3037425008
"1198",1198,216.017534527264
"1199",1199,50.6135277363706
"1200",1200,7668.19470168974
"1201",1201,5207.39882099358
"1202",1202,8367.83260339548
"1203",1203,5567.16555121415
"1204",1204,1351.24887287217
"1205",1205,5653.10763774226
"1206",1206,3439.39263981174
"1207",1207,4197.50379689712
"1208",1208,9162.91244730194
"1209",1209,7102.85604540044
"1210",1210,4071.61463409062
"1211",1211,0.00076068850323226
"1212",1212,13256.7887506202
"1213",1213,1445.06005668461
"1214",1214,4640.3056756868
"1215",1215,2225.53512428282
"1216",1216,1.80508841320264
"1217",1217,34.57744835097
"1218",1218,0.0455054912100343
"1219",1219,0.000825465368474511
"1220",1220,21.2475390206855
"1221",1221,1107.6861971005
"1222",1222,3529.23301010457
"1223",1223,9545.66307874375
"1224",1224,3648.83823683373
"1225",1225,5530.24353453726
"1226",1226,13.5155161431684
"1227",1227,283.612492791322
"1228",1228,3332.30850421522
"1229",1229,10729.8119966808
"1230",1230,3109.63247718204
"1231",1231,1672.573756577
"1232",1232,2.81382058418399e-06
"1233",1233,2.50023824932216e-09
"1234",1234,4.57161655092764e-06
"1235",1235,20.6660255693801
"1236",1236,13185.276319239
"1237",1237,8538.59373407746
"1238",1238,10395.0771156838
"1239",1239,6693.04675566418
"1240",1240,2616.08623819426
"1241",1241,4.02381613109209
"1242",1242,8.11433165840396
"1243",1243,720.625309958754
"1244",1244,5.08633696797455
"1245",1245,0.0111026912721756
"1246",1246,1994.27466606147
"1247",1247,0.0287052337959658
"1248",1248,2.54634280279334e-06
"1249",1249,74.5305325469788
"1250",1250,3649.84496661126
"1251",1251,4188.032789924
"1252",1252,7106.27046815906
"1253",1253,11803.0345312669
"1254",1254,14288.5480026492
"1255",1255,7691.4539699916
"1256",1256,9.32137829458922
"1257",1257,0.134115560679751
"1258",1258,6.78395865828534e-07
"1259",1259,4.34396919313273
"1260",1260,1.22178659243859e-07
"1261",1261,1.10412620529065e-05
"1262",1262,2.34782268984099
"1263",1263,150.346294489199
"1264",1264,45.6315401324209
"1265",1265,2967.59224060536
"1266",1266,3.66194683157426e-08
"1267",1267,2.83012308755385
"1268",1268,1580.7526748538
"1269",1269,5.7540229311858
"1270",1270,2738.82734591746
"1271",1271,2339.05675444918
"1272",1272,14506.9612818072
"1273",1273,13106.1993695071
"1274",1274,6565.37159275838
"1275",1275,3167.85965252984
"1276",1276,0.242777370312966
"1277",1277,0.000863083933331108
"1278",1278,2.25718216269596e-09
"1279",1279,0.382759421031124
"1280",1280,1466.26040585342
"1281",1281,50.3383641516502
"1282",1282,1574.88818069467
"1283",1283,8100.40660910257
"1284",1284,13136.8661600428
"1285",1285,5051.8935402897
"1286",1286,3326.48887671824
"1287",1287,3343.7381947276
"1288",1288,0.283189621979549
"1289",1289,0.0285901862265656
"1290",1290,6.09837454288103
"1291",1291,987.841712896017
"1292",1292,3756.76682840802
"1293",1293,179.112452847312
"1294",1294,503.344577872785
"1295",1295,2244.58853573086
"1296",1296,47.4889795452968
"1297",1297,426.583086201137
"1298",1298,1578.06278820195
"1299",1299,5750.55553761367
"1300",1300,5268.53771501898
"1301",1301,0.764785615320329
"1302",1302,0.323131987957323
"1303",1303,3.65459148531152e-07
"1304",1304,0.00405237883812469
"1305",1305,0.792703220750883
"1306",1306,3460.11442720462
"1307",1307,4620.48485908588
"1308",1308,4435.77925068646
"1309",1309,3826.43350539878
"1310",1310,9088.22973892583
"1311",1311,4899.52097345137
"1312",1312,2261.26586786567
"1313",1313,351.026833982438
"1314",1314,6.59837447508962e-09
"1315",1315,4.23862987488183e-06
"1316",1316,1.01928483144292e-05
"1317",1317,3.0056304239291
"1318",1318,12726.6934487929
"1319",1319,4335.77480524848
"1320",1320,2126.65841541621
"1321",1321,3575.41732846519
"1322",1322,4181.61006997205
"1323",1323,4979.51993820116
"1324",1324,2237.33133269474
"1325",1325,5458.51883642253
"1326",1326,2181.65690994293
"1327",1327,1585.66391451558
"1328",1328,1732.41299839359
"1329",1329,319.995108639586
"1330",1330,1711.73673531864
"1331",1331,883.202553130493
"1332",1332,301.733499688188
"1333",1333,5598.56360278108
"1334",1334,6080.66344129262
"1335",1335,8507.81399911663
"1336",1336,18210.8282210791
"1337",1337,0
"1338",1338,0
"1339",1339,3.66233803211586e-05
"1340",1340,1.16991361734114e-05
"1341",1341,0.0040304472901949
"1342",1342,9226.14681588588
"1343",1343,3226.9478839585
"1344",1344,3313.94647014981
"1345",1345,4902.02796433405
"1346",1346,8663.1823043036
"1347",1347,6367.49501455085
"1348",1348,9307.52446056488
"1349",1349,3682.34369386252
"1350",1350,2.12982975488509e-08
"1351",1351,0.0084605406744159
"1352",1352,132.289710454909
"1353",1353,4556.97345756544
"1354",1354,6308.92643820559
"1355",1355,9158.55367456689
"1356",1356,9517.25628051068
"1357",1357,9893.15071101451
"1358",1358,7208.75816310221
"1359",1359,350.063956231059
"1360",1360,1.2239793737284e-06
"1361",1361,0.000605127331233343
"1362",1362,3317.01878104735
"1363",1363,2748.51138284774
"1364",1364,3576.47279290166
"1365",1365,2670.7419930723
"1366",1366,4829.59396925409
"1367",1367,11499.8271874626
"1368",1368,13438.5996312283
"1369",1369,7318.91767580836
"1370",1370,3206.24554357897
"1371",1371,83.5429917221444
"1372",1372,0.349299450660453
"1373",1373,5954.95794727663
"1374",1374,7048.22755081435
"1375",1375,9915.1595378871
"1376",1376,3336.11094716754
"1377",1377,0.0938047524824038
"1378",1378,9.44242695593805e-07
"1379",1379,0.178850726105099
"1380",1380,6938.16735093512
"1381",1381,11503.3061662317
"1382",1382,5512.09902179898
"1383",1383,490.706009190652
"1384",1384,1965.44522991654
"1385",1385,1412.10763989303
"1386",1386,0.00446767286717409
"1387",1387,0.00945439429666806
"1388",1388,9157.29072003046
"1389",1389,268.778335611474
"1390",1390,35.961288423467
"1391",1391,1374.17591250753
"1392",1392,0.0579363805411918
