"","Element ID","/Layer_1/Diversion Recoverable Loss_Inflow (+)(AF/year)"
"1182",1182,3114.60075757576
"1183",1183,3114.60075757576
"1184",1184,3936.53556565657
"1185",1185,821.934808080808
"1186",1186,821.934808080808
"1187",1187,785.672777777778
"1188",1188,576.61277056277
"1189",1189,1452.24769976901
"1190",1190,576.612770562771
"1191",1191,855.426785714286
"1192",1192,855.426785714286
"1193",1193,0
"1194",1194,855.426785714286
"1195",1195,855.426785714286
"1196",1196,0
"1197",1197,0
"1198",1198,0
"1199",1199,785.672777777778
"1200",1200,812.887134920635
"1201",1201,0
"1202",1202,3114.60075757576
"1203",1203,3114.60075757576
"1204",1204,0
"1205",1205,0
"1206",1206,0
"1207",1207,3114.60075757576
"1208",1208,3114.60075757576
"1209",1209,3172.21994805195
"1210",1210,57.6191904761905
"1211",1211,0
"1212",1212,214.154761904762
"1213",1213,214.154761904762
"1214",1214,121.83193877551
"1215",1215,121.83193877551
"1216",1216,121.83193877551
"1217",1217,127.006615416148
"1218",1218,0
"1219",1219,0
"1220",1220,426.643889794107
"1221",1221,426.643889794107
"1222",1222,99.0597619047619
"1223",1223,3213.66051948052
"1224",1224,3271.01423376623
"1225",1225,57.3537142857143
"1226",1226,0
"1227",1227,125.067619047619
"1228",1228,125.067619047619
"1229",1229,246.899557823129
"1230",1230,121.83193877551
"1231",1231,121.83193877551
"1232",1232,90.212619047619
"1233",1233,0
"1234",1234,0
"1235",1235,626.29853265125
"1236",1236,626.29853265125
"1237",1237,3182.57257333066
"1238",1238,99.0597619047619
"1239",1239,99.0597619047619
"1240",1240,50.6165714285714
"1241",1241,0
"1242",1242,125.067619047619
"1243",1243,125.067619047619
"1244",1244,125.067619047619
"1245",1245,125.067619047619
"1246",1246,121.83193877551
"1247",1247,0
"1248",1248,0
"1249",1249,426.643889794107
"1250",1250,426.643889794107
"1251",1251,426.643889794107
"1252",1252,3241.71716516739
"1253",1253,11587.7538513304
"1254",1254,11686.8136132352
"1255",1255,321.033348762244
"1256",1256,321.033348762244
"1257",1257,0
"1258",1258,0
"1259",1259,0
"1260",1260,0
"1261",1261,0
"1262",1262,137.460833333333
"1263",1263,137.460833333333
"1264",1264,1093.1541005291
"1265",1265,426.643889794107
"1266",1266,0
"1267",1267,137.460833333333
"1268",1268,137.460833333333
"1269",1269,1093.1541005291
"1270",1270,426.643889794107
"1271",1271,426.643889794107
"1272",1272,158.204353741497
"1273",1273,3241.71716516739
"1274",1274,12830.1954786513
"1275",1275,1242.44162732091
"1276",1276,0
"1277",1277,0
"1278",1278,0
"1279",1279,137.460833333333
"1280",1280,137.460833333333
"1281",1281,1093.1541005291
"1282",1282,426.643889794107
"1283",1283,426.643889794107
"1284",1284,158.204353741497
"1285",1285,158.204353741497
"1286",1286,11908.7872000926
"1287",1287,1242.44162732091
"1288",1288,0
"1289",1289,0
"1290",1290,0
"1291",1291,137.460833333333
"1292",1292,137.460833333333
"1293",1293,1093.1541005291
"1294",1294,1519.79799032321
"1295",1295,426.643889794107
"1296",1296,0
"1297",1297,158.204353741497
"1298",1298,158.204353741497
"1299",1299,11838.2894183432
"1300",1300,11908.7872000926
"1301",1301,321.033348762244
"1302",1302,0
"1303",1303,0
"1304",1304,0
"1305",1305,0
"1306",1306,1093.1541005291
"1307",1307,1127.97421247032
"1308",1308,0
"1309",1309,0
"1310",1310,250.535567012795
"1311",1311,7225.98627332808
"1312",1312,11.8288572295151
"1313",1313,11.8288572295151
"1314",1314,0
"1315",1315,0
"1316",1316,0
"1317",1317,1442.6100766521
"1318",1318,3613.48245546722
"1319",1319,15827.3282261386
"1320",1320,18818.564464214
"1321",1321,26550.0082163766
"1322",1322,23874.6382987818
"1323",1323,6975.45070631529
"1324",1324,6975.45070631529
"1325",1325,2048.165338711
"1326",1326,2048.165338711
"1327",1327,11.8288572295151
"1328",1328,6970.14081490147
"1329",1329,1442.6100766521
"1330",1330,13624.019481414
"1331",1331,18577.8461766003
"1332",1332,13671.9597609293
"1333",1333,5445.89349871569
"1334",1334,2048.165338711
"1335",1335,11.8288572295151
"1336",1336,6472.02843923744
"1337",1337,0
"1338",1338,0
"1339",1339,0
"1340",1340,0
"1341",1341,0
"1342",1342,42.6304718659559
"1343",1343,0
"1344",1344,9317.63666009135
"1345",1345,17081.5167781635
"1346",1346,3409.5570172342
"1347",1347,3409.5570172342
"1348",1348,3409.5570172342
"1349",1349,193.930883027573
"1350",1350,0
"1351",1351,0
"1352",1352,42.6304718659559
"1353",1353,1120.34875015198
"1354",1354,4487.27529552023
"1355",1355,3409.5570172342
"1356",1356,3409.5570172342
"1357",1357,3409.5570172342
"1358",1358,6472.02843923744
"1359",1359,193.930883027573
"1360",1360,0
"1361",1361,0
"1362",1362,80.5634259259259
"1363",1363,123.193897791882
"1364",1364,42.6304718659559
"1365",1365,4487.27529552023
"1366",1366,3409.5570172342
"1367",1367,3409.5570172342
"1368",1368,3409.5570172342
"1369",1369,6472.02843923744
"1370",1370,6472.02843923744
"1371",1371,6472.02843923744
"1372",1372,80.5634259259259
"1373",1373,80.5634259259259
"1374",1374,80.5634259259259
"1375",1375,80.5634259259259
"1376",1376,80.5634259259259
"1377",1377,0
"1378",1378,0
"1379",1379,0
"1380",1380,80.5634259259259
"1381",1381,274.494308953499
"1382",1382,193.930883027573
"1383",1383,80.5634259259259
"1384",1384,274.494308953499
"1385",1385,6552.59186516336
"1386",1386,0
"1387",1387,80.5634259259259
"1388",1388,274.494308953499
"1389",1389,274.494308953499
"1390",1390,80.5634259259259
"1391",1391,80.5634259259259
"1392",1392,80.5634259259259
