"","Element ID","/Layer_1/Small Watershed Percolation_Inflow (+)(AF/year)"
"1314",1314,88.0854232443061
"1315",1315,82.6358270174792
"1316",1316,0
"1317",1317,0
"1318",1318,0
"1319",1319,0
"1320",1320,0
"1321",1321,0
"1322",1322,0
"1323",1323,0
"1324",1324,10.0800900157268
"1325",1325,17.1326625152736
"1326",1326,14.3469449108171
"1327",1327,15.4084460891678
"1328",1328,0
"1329",1329,0
"1330",1330,0
"1331",1331,0
"1332",1332,0
"1333",1333,0
"1334",1334,29.3444313527264
"1335",1335,59.887895925855
"1336",1336,36.3059567243772
"1337",1337,155.151680461097
"1338",1338,74.0721487500887
"1339",1339,108.671676452605
"1340",1340,135.454817723609
"1341",1341,43.8138862496233
"1342",1342,195.888550313087
"1343",1343,373.269944940677
"1344",1344,250.991535757789
"1345",1345,20.7960824821026
"1346",1346,49.842402804191
"1347",1347,50.5786562161364
"1348",1348,55.8509314504262
"1349",1349,25.0173757053584
"1350",1350,76.4124931800031
"1351",1351,147.089493231047
"1352",1352,187.622897513207
"1353",1353,391.12733586751
"1354",1354,378.748832141334
"1355",1355,504.013290667216
"1356",1356,575.275977311277
"1357",1357,1050.84231828626
"1358",1358,889.58739645473
"1359",1359,286.115472406756
"1360",1360,56.9113363691025
"1361",1361,219.487064410166
"1362",1362,335.406725809739
"1363",1363,39.5339849895185
"1364",1364,45.9086120411321
"1365",1365,189.677797252965
"1366",1366,553.307676787197
"1367",1367,692.306327773786
"1368",1368,1853.73309517003
"1369",1369,1325.49327410526
"1370",1370,1000.9371507017
"1371",1371,260.241541861941
"1372",1372,2822.79211995991
"1373",1373,2284.21764158839
"1374",1374,306.874284160319
"1375",1375,238.184696636066
"1376",1376,1404.1287107562
"1377",1377,1974.54583023257
"1378",1378,0
"1379",1379,589.160275734287
"1380",1380,23.9636872399244
"1381",1381,280.311999452875
"1382",1382,1271.00001955305
"1383",1383,673.948779259331
"1384",1384,531.949628273038
"1385",1385,339.833068194236
"1386",1386,1667.15529799747
"1387",1387,572.804124656976
"1388",1388,2024.15227256118
"1389",1389,1163.29141611108
"1390",1390,0
"1391",1391,772.718105119569
"1392",1392,644.972021160869
